ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.965684,-0.0175527,null,null,null
0.0222815,null,-0.130788,null,null
-0.0159144,null,null,0.35301,null
-0.000840012,null,null,null,-0.00198334
0.965684,-0.0175527,null,null,null
0.0222815,null,-0.130788,null,null
-0.0159144,null,null,0.35301,null
-0.000840012,null,null,null,-0.00198334
0.965684,-0.0175527,null,null,null
0.0222815,null,-0.130788,null,null
-0.0159144,null,null,0.35301,null
-0.000840012,null,null,null,-0.00198334
0.963975,-0.0190818,null,null,null
0.404068,null,-0.67007,null,null
0.0557339,null,null,1.199,null
-0.000436849,null,null,null,-0.0102767
0.96569,-0.014502,null,null,null
0.0954684,null,-0.809769,null,null
0.166905,null,null,1.21473,null
-0.00968581,null,null,null,8.75725e-05
0.971066,-0.013044,null,null,null
0.0637831,null,-1.12126,null,null
0.199349,null,null,1.31183,null
-0.000177242,null,null,null,0.00915372
0.970965,-0.0105468,null,null,null
-0.0388573,null,-0.981756,null,null
0.0165051,null,null,1.40606,null
-0.00154571,null,null,null,0.00475651
0.975734,-0.00937646,null,null,null
0.203948,null,-0.801544,null,null
0.160379,null,null,1.49026,null
-0.00251039,null,null,null,0.00504156
0.974334,-0.0127137,null,null,null
0.0283971,null,-0.578418,null,null
-0.15989,null,null,1.39725,null
-0.00585594,null,null,null,0.0103
0.977923,-0.0127684,null,null,null
-0.0772185,null,-0.661644,null,null
-0.287421,null,null,1.37231,null
-0.00325994,null,null,null,0.00278509
0.978219,-0.00787227,null,null,null
-0.018534,null,-0.56261,null,null
-0.267314,null,null,1.52386,null
0.000343111,null,null,null,0.00205023
0.976784,-0.00661411,null,null,null
-0.058276,null,-0.563311,null,null
-0.22733,null,null,1.72769,null
-0.00159524,null,null,null,0.0139531
0.972899,-0.00940225,null,null,null
0.013067,null,-0.492148,null,null
-0.28723,null,null,1.43366,null
0.00305956,null,null,null,0.0106674
0.97237,-0.0122203,null,null,null
0.113663,null,-0.526375,null,null
-0.030381,null,null,1.68098,null
0.000606822,null,null,null,0.00174491
0.972758,-0.0125927,null,null,null
-0.0745696,null,-0.505053,null,null
0.267775,null,null,1.40971,null
0.0049212,null,null,null,0.011872
0.969865,-0.0120529,null,null,null
0.0520784,null,-0.510935,null,null
0.396885,null,null,1.57055,null
0.00132944,null,null,null,0.00583481
0.96974,-0.0113278,null,null,null
-0.0746747,null,-0.496528,null,null
0.321516,null,null,1.615,null
-0.00421354,null,null,null,0.000436065
0.97258,-0.00787825,null,null,null
-0.106399,null,-0.382584,null,null
0.449377,null,null,1.56601,null
0.00517662,null,null,null,-0.00385566
0.968906,-0.00693189,null,null,null
-0.112086,null,-0.289995,null,null
0.466895,null,null,1.62186,null
0.00295356,null,null,null,-0.00458984
0.963564,-0.00309428,null,null,null
-0.259735,null,-0.548881,null,null
0.208484,null,null,1.49516,null
0.008331,null,null,null,-0.00245039
0.96427,-0.00487402,null,null,null
-0.548597,null,-0.477445,null,null
0.0186815,null,null,1.47424,null
0.011855,null,null,null,0.00325666
0.966422,-0.00228363,null,null,null
-0.320398,null,-0.419276,null,null
-0.069505,null,null,1.40366,null
