ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.994062,0.0256523,null,null,null
0.398045,null,-0.0973056,null,null
0.380622,null,null,0.135946,null
0.00641346,null,null,null,0.00233026
0.994058,0.028028,null,null,null
0.40235,null,-0.0358436,null,null
0.40916,null,null,0.140609,null
0.00374404,null,null,null,0.00979516
0.994196,0.0232521,null,null,null
0.360664,null,-0.103769,null,null
0.487359,null,null,0.174661,null
0.00524282,null,null,null,0.00566676
0.994224,0.026977,null,null,null
0.453916,null,-0.103306,null,null
0.469386,null,null,0.127036,null
0.00290594,null,null,null,0.00278125
0.994152,0.027688,null,null,null
0.426692,null,-0.0794366,null,null
0.436085,null,null,0.105983,null
0.0015393,null,null,null,-0.0024765
0.994345,0.0242534,null,null,null
0.478709,null,-0.0631531,null,null
0.437965,null,null,0.11757,null
-0.000907735,null,null,null,-0.0065548
0.994175,0.0248706,null,null,null
0.495708,null,-0.106979,null,null
0.413378,null,null,0.111969,null
-0.0048898,null,null,null,-0.00123194
0.994309,0.0184109,null,null,null
0.469015,null,-0.147437,null,null
0.500064,null,null,0.132179,null
-0.00654093,null,null,null,-0.001873
0.994341,0.0142974,null,null,null
0.462766,null,-0.0930615,null,null
0.450487,null,null,0.169936,null
-0.00107829,null,null,null,0.00151219
0.994325,0.0181769,null,null,null
0.540318,null,-0.133421,null,null
0.453281,null,null,0.119201,null
-0.00143074,null,null,null,-0.0071303
0.994334,0.0183086,null,null,null
0.55894,null,-0.10479,null,null
0.41839,null,null,0.127745,null
0.00275699,null,null,null,-0.00282605
0.994348,0.0151903,null,null,null
0.513586,null,-0.0744951,null,null
0.355897,null,null,0.0958756,null
-0.00150214,null,null,null,-0.002475
0.994359,0.0112611,null,null,null
0.517509,null,-0.0640246,null,null
0.431947,null,null,0.114383,null
0.00378101,null,null,null,-0.00288361
0.99435,0.0103494,null,null,null
0.512266,null,-0.0407914,null,null
0.438789,null,null,0.134695,null
0.00699149,null,null,null,0.00407053
0.994301,0.0144051,null,null,null
0.544146,null,-0.00914114,null,null
0.459919,null,null,0.159895,null
0.0050422,null,null,null,-0.00149171
0.994297,0.0116165,null,null,null
0.54875,null,-0.0097885,null,null
0.44511,null,null,0.245806,null
-0.000686085,null,null,null,0.00401471
0.994299,0.00999898,null,null,null
0.557021,null,0.0222275,null,null
0.444101,null,null,0.164206,null
0.00144355,null,null,null,0.00364561
0.994219,0.0133796,null,null,null
0.612889,null,0.0863027,null,null
0.529441,null,null,0.222214,null
0.000766964,null,null,null,0.0064519
0.994294,0.00884764,null,null,null
0.545737,null,0.0753087,null,null
0.519339,null,null,0.225851,null
0.000887479,null,null,null,0.00667947
0.9942,0.00868816,null,null,null
0.577908,null,0.0155894,null,null
0.504117,null,null,0.183415,null
-0.00289645,null,null,null,0.00116336
0.994067,0.0125409,null,null,null
0.58233,null,0.0051648,null,null
0.476195,null,null,0.224066,null
0.00283108,null,null,null,-0.00288536
0.994144,0.0115221,null,null,null
0.567614,null,0.051904,null,null
0.441912,null,null,0.237104,null
0.00444664,null,null,null,-0.00460624
0.994173,0.0072522,null,null,null
0.575836,null,0.0519196,null,null
0.37291,null,null,0.254499,null
0.0036508,null,null,null,0.00299274
0.994247,0.00849141,null,null,null
0.556887,null,0.119402,null,null
0.357673,null,null,0.23325,null
0.000339346,null,null,null,0.000338735
0.994247,0.00849141,null,null,null
0.556887,null,0.119402,null,null
0.357673,null,null,0.23325,null
0.000339346,null,null,null,0.000338735
0.994241,0.00688723,null,null,null
0.577024,null,0.0953139,null,null
0.429979,null,null,0.228329,null
0.00145747,null,null,null,0.00397664
0.994252,0.00857045,null,null,null
0.507291,null,0.0649919,null,null
0.38164,null,null,0.335079,null
0.00548832,null,null,null,-0.00103547
0.994162,0.00952261,null,null,null
0.533031,null,0.0605185,null,null
0.400618,null,null,0.300984,null
0.00802105,null,null,null,-0.00329406
0.994334,0.00834282,null,null,null
0.518544,null,0.0397846,null,null
0.40083,null,null,0.197719,null
0.00352216,null,null,null,0.000212841
0.994334,0.00834282,null,null,null
0.518544,null,0.0397846,null,null
0.40083,null,null,0.197719,null
0.00352216,null,null,null,0.000212841
0.994193,0.0114214,null,null,null
0.490689,null,-0.0241415,null,null
0.425666,null,null,0.126096,null
0.00147341,null,null,null,0.000781906
0.994182,0.0134709,null,null,null
0.447707,null,-0.0021296,null,null
0.399962,null,null,0.157529,null
0.00319139,null,null,null,0.00277624
0.994123,0.0172694,null,null,null
0.483695,null,-0.0158936,null,null
0.48261,null,null,0.209844,null
-0.00145594,null,null,null,0.00198669
0.994189,0.0175352,null,null,null
0.472434,null,-0.0237651,null,null
0.450943,null,null,0.170423,null
0.00379325,null,null,null,2.64504e-05
0.994189,0.0175352,null,null,null
0.472434,null,-0.0237651,null,null
0.450943,null,null,0.170423,null
0.00379325,null,null,null,2.64504e-05
0.99431,0.0126695,null,null,null
0.423324,null,-0.0632131,null,null
0.459369,null,null,0.131463,null
0.000126779,null,null,null,0.0038293
0.994358,0.00801684,null,null,null
0.436264,null,-0.0740652,null,null
0.497283,null,null,0.119398,null
0.00231048,null,null,null,0.00203282
0.99427,0.00978784,null,null,null
0.468321,null,-0.13632,null,null
0.486673,null,null,0.106588,null
0.000458454,null,null,null,0.00866498
0.99427,0.00978784,null,null,null
0.468321,null,-0.13632,null,null
0.486673,null,null,0.106588,null
0.000458454,null,null,null,0.00866498
0.994249,0.00758561,null,null,null
0.463593,null,-0.0727536,null,null
0.50923,null,null,0.0934342,null
0.00354662,null,null,null,0.00800099
0.994259,0.00436498,null,null,null
0.44024,null,-0.106819,null,null
0.513047,null,null,0.0981002,null
0.00195621,null,null,null,0.00432475
0.994058,0.00878436,null,null,null
0.457263,null,-0.144215,null,null
0.49759,null,null,0.0575206,null
-0.00366846,null,null,null,-0.00157871
0.994,0.0110142,null,null,null
0.406374,null,-0.183833,null,null
0.497751,null,null,0.0511209,null
0.000386559,null,null,null,0.00201871
0.993955,0.0118332,null,null,null
0.44771,null,-0.234013,null,null
0.468973,null,null,0.10023,null
0.00334349,null,null,null,0.00292595
0.994143,0.00454668,null,null,null
0.474322,null,-0.216947,null,null
0.463489,null,null,0.144684,null
-0.000645625,null,null,null,0.00555475
0.993977,0.00743791,null,null,null
0.407539,null,-0.225579,null,null
0.498966,null,null,0.143292,null
-0.00260606,null,null,null,0.000990587
0.993991,0.0125469,null,null,null
0.462361,null,-0.214351,null,null
0.509264,null,null,0.0154965,null
