ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.967851,0.0128584,null,null,null
0.0464114,null,0.476202,null,null
0.5193,null,null,-0.00352745,null
-0.00408725,null,null,null,-0.00451219
0.968531,0.0163756,null,null,null
0.0780549,null,0.335122,null,null
0.531896,null,null,-0.0917236,null
0.00639251,null,null,null,0.00705839
0.966915,0.015486,null,null,null
0.102992,null,0.240924,null,null
0.64146,null,null,-0.0942705,null
0.000558453,null,null,null,0.00279568
0.962654,0.0110844,null,null,null
0.208144,null,0.273445,null,null
0.51647,null,null,-0.158672,null
-0.00289374,null,null,null,0.00988859
0.963555,0.00906188,null,null,null
0.0671915,null,0.185111,null,null
0.441815,null,null,-0.18437,null
0.00176962,null,null,null,-0.0028137
0.964416,0.0111378,null,null,null
0.0615161,null,0.0705975,null,null
0.517151,null,null,-0.190579,null
-0.00256149,null,null,null,-0.00338729
0.96504,0.00904776,null,null,null
0.131579,null,0.227721,null,null
0.649016,null,null,-0.163785,null
0.0060077,null,null,null,-0.00179801
0.962949,0.0107236,null,null,null
-0.106389,null,0.372149,null,null
0.705455,null,null,-0.227765,null
0.00100319,null,null,null,0.00299032
0.959325,0.00223236,null,null,null
0.00718298,null,0.285093,null,null
0.781385,null,null,-0.04771,null
-0.00264814,null,null,null,-0.00687163
0.962926,0.00338399,null,null,null
0.0258654,null,0.399848,null,null
0.838607,null,null,-0.0678383,null
-0.00366358,null,null,null,-0.00594499
0.968334,0.00458259,null,null,null
0.0631454,null,0.458366,null,null
0.742311,null,null,-0.0755166,null
0.00269235,null,null,null,0.000266569
0.971224,0.00461537,null,null,null
0.18958,null,0.579419,null,null
0.764863,null,null,-0.380483,null
6.72139e-06,null,null,null,-0.000128155
0.97321,0.00598878,null,null,null
0.0882137,null,0.349108,null,null
0.746408,null,null,-0.230838,null
-0.00437141,null,null,null,0.0019712
0.974591,0.00855785,null,null,null
0.0785171,null,0.517724,null,null
0.707935,null,null,-0.27909,null
0.000200855,null,null,null,0.0069665
0.976439,0.00207703,null,null,null
0.185345,null,0.486086,null,null
0.79617,null,null,-0.257166,null
0.0026624,null,null,null,0.00478191
0.979756,0.00475335,null,null,null
0.167962,null,0.353186,null,null
0.756621,null,null,-0.197118,null
0.00456845,null,null,null,0.00690729
0.981756,0.00602513,null,null,null
0.262366,null,0.231264,null,null
0.7585,null,null,-0.119788,null
0.00784361,null,null,null,0.00436351
0.975905,0.0088307,null,null,null
0.24628,null,0.213255,null,null
0.858449,null,null,-0.325813,null
0.00656751,null,null,null,0.0016021
0.97479,0.0121717,null,null,null
0.24304,null,0.264028,null,null
0.924153,null,null,-0.205865,null
0.00735879,null,null,null,0.00261805
0.973389,0.00638919,null,null,null
0.279203,null,0.224709,null,null
0.94759,null,null,-0.167746,null
-0.0012956,null,null,null,-0.000233419
0.97142,0.00922441,null,null,null
0.209482,null,0.111219,null,null
1.06639,null,null,0.0984136,null
-0.0026615,null,null,null,0.00427329
0.97142,0.00922441,null,null,null
0.209482,null,0.111219,null,null
1.06639,null,null,0.0984136,null
-0.0026615,null,null,null,0.00427329
0.967701,0.00691746,null,null,null
0.268213,null,0.0678854,null,null
1.07804,null,null,0.312877,null
-0.00171712,null,null,null,0.00251436
0.967701,0.00691746,null,null,null
0.268213,null,0.0678854,null,null
1.07804,null,null,0.312877,null
-0.00171712,null,null,null,0.00251436
0.965029,0.0111825,null,null,null
0.24737,null,0.0712491,null,null
1.20306,null,null,0.341184,null
0.00367146,null,null,null,0.00265791
0.965029,0.0111825,null,null,null
0.24737,null,0.0712491,null,null
1.20306,null,null,0.341184,null
0.00367146,null,null,null,0.00265791
0.962881,0.00781145,null,null,null
0.28687,null,0.0900615,null,null
1.07845,null,null,0.400009,null
0.002967,null,null,null,0.00464064
0.965156,0.00619088,null,null,null
0.334914,null,0.0966041,null,null
0.970094,null,null,0.550714,null
0.0018975,null,null,null,0.000543987
0.962023,0.00584482,null,null,null
0.421723,null,-0.00380176,null,null
0.990455,null,null,0.415275,null
0.00349559,null,null,null,0.000745238
0.96317,0.00402288,null,null,null
0.288805,null,-0.143313,null,null
0.834744,null,null,0.651998,null
0.00290585,null,null,null,-0.0035404
0.96317,0.00402288,null,null,null
0.288805,null,-0.143313,null,null
0.834744,null,null,0.651998,null
0.00290585,null,null,null,-0.0035404
0.961384,0.00265857,null,null,null
0.397351,null,-0.194002,null,null
0.739258,null,null,0.666296,null
0.0016546,null,null,null,-0.00652612
0.959609,0.00274832,null,null,null
0.271647,null,-0.20308,null,null
0.764853,null,null,0.577079,null
-0.0010294,null,null,null,-0.00379385
0.9641,0.00363439,null,null,null
0.312874,null,-0.15168,null,null
0.776048,null,null,0.382949,null
0.00292469,null,null,null,0.000102709
0.967285,-0.00180914,null,null,null
0.343237,null,-0.089303,null,null
0.878921,null,null,0.417017,null
-0.00188212,null,null,null,-0.00488469
0.967285,-0.00180914,null,null,null
0.343237,null,-0.089303,null,null
0.878921,null,null,0.417017,null
-0.00188212,null,null,null,-0.00488469
0.96953,0.00457906,null,null,null
0.305428,null,0.0995392,null,null
0.924895,null,null,0.366141,null
-0.00517483,null,null,null,-0.00132702
0.968106,0.000953544,null,null,null
0.285145,null,-0.0259214,null,null
0.973029,null,null,0.358701,null
-0.00429175,null,null,null,-0.00184826
0.970835,-0.00296955,null,null,null
0.290436,null,0.0872633,null,null
1.00038,null,null,0.202887,null
-0.000151001,null,null,null,-0.00159044
0.968306,-0.005464,null,null,null
0.288349,null,0.0552699,null,null
0.944859,null,null,0.140246,null
-0.00567865,null,null,null,0.000573395
0.968079,-0.00526296,null,null,null
0.428198,null,0.0185837,null,null
0.930415,null,null,0.210239,null
0.000720397,null,null,null,-0.00366481
0.968426,-0.00450009,null,null,null
0.301743,null,0.0915388,null,null
0.80976,null,null,0.0861113,null
0.00282024,null,null,null,-0.00406474
0.971489,-0.00500636,null,null,null
0.262402,null,0.11551,null,null
0.827143,null,null,0.0993935,null
-0.0047936,null,null,null,0.00507445
0.971489,-0.00500636,null,null,null
0.262402,null,0.11551,null,null
0.827143,null,null,0.0993935,null
-0.0047936,null,null,null,0.00507445
0.971657,-0.00809205,null,null,null
0.305934,null,0.207826,null,null
0.762023,null,null,0.0489611,null
0.00205094,null,null,null,-0.00313521
0.965981,-0.00718115,null,null,null
0.283035,null,0.216836,null,null
0.712129,null,null,-0.103052,null
-0.00347669,null,null,null,-0.00959584
0.969115,-0.0125194,null,null,null
0.288536,null,0.187443,null,null
0.806736,null,null,0.201556,null
-0.00448721,null,null,null,-0.00528376
0.966052,-0.0104084,null,null,null
0.400269,null,0.206305,null,null
0.731046,null,null,-0.0459221,null
-0.00399545,null,null,null,-0.00213562
0.970055,-0.0076311,null,null,null
0.222974,null,0.22053,null,null
0.781247,null,null,-0.023596,null
-0.000232039,null,null,null,-0.00129042
0.970619,-0.0101417,null,null,null
0.192446,null,0.274926,null,null
0.609803,null,null,0.202167,null
0.000107526,null,null,null,0.00336749
0.97536,-0.0095086,null,null,null
0.132215,null,0.0150944,null,null
0.680338,null,null,0.0808734,null
-0.00162317,null,null,null,0.00977737
0.97536,-0.0095086,null,null,null
0.132215,null,0.0150944,null,null
0.680338,null,null,0.0808734,null
-0.00162317,null,null,null,0.00977737
0.972804,-0.00945052,null,null,null
0.190816,null,0.15339,null,null
0.699671,null,null,-0.0709391,null
0.00483995,null,null,null,0.0073927
0.972804,-0.00945052,null,null,null
0.190816,null,0.15339,null,null
0.699671,null,null,-0.0709391,null
0.00483995,null,null,null,0.0073927
0.96996,-0.00930981,null,null,null
0.141737,null,0.111757,null,null
0.773349,null,null,-0.00296269,null
0.00171243,null,null,null,0.00147802
0.973366,-0.0146788,null,null,null
0.107512,null,0.216919,null,null
0.704764,null,null,-0.026728,null
0.00228123,null,null,null,0.00194226
0.976164,-0.0163655,null,null,null
-0.000524014,null,0.244986,null,null
0.741962,null,null,0.0455379,null
0.00225767,null,null,null,-0.00478999
0.976164,-0.0163655,null,null,null
-0.000524014,null,0.244986,null,null
0.741962,null,null,0.0455379,null
0.00225767,null,null,null,-0.00478999
0.972163,-0.0194235,null,null,null
0.169756,null,0.200314,null,null
0.714544,null,null,0.256901,null
-0.000979824,null,null,null,-0.00479564
0.975449,-0.0201486,null,null,null
0.118943,null,0.219064,null,null
0.810176,null,null,0.24607,null
0.000939994,null,null,null,-0.0017234
0.973387,-0.0232403,null,null,null
0.153766,null,0.258443,null,null
0.751045,null,null,0.161111,null
0.00276867,null,null,null,0.000123935
0.973387,-0.0232403,null,null,null
0.153766,null,0.258443,null,null
0.751045,null,null,0.161111,null
0.00276867,null,null,null,0.000123935
0.975554,-0.0288067,null,null,null
0.164734,null,0.261151,null,null
0.855779,null,null,0.139325,null
-0.00142767,null,null,null,0.000408416
0.975554,-0.0288067,null,null,null
0.164734,null,0.261151,null,null
0.855779,null,null,0.139325,null
-0.00142767,null,null,null,0.000408416
0.976459,-0.0286794,null,null,null
0.243526,null,0.27591,null,null
0.873304,null,null,0.0325498,null
-0.00178419,null,null,null,0.00131188
0.975592,-0.0255235,null,null,null
0.185328,null,0.209591,null,null
0.862581,null,null,0.126887,null
-0.00121301,null,null,null,0.011479
0.976506,-0.0274607,null,null,null
0.232371,null,0.156023,null,null
0.725788,null,null,0.158871,null
-0.00227914,null,null,null,0.011528
0.973674,-0.0282876,null,null,null
0.174275,null,0.311592,null,null
0.688693,null,null,0.0603881,null
0.00461547,null,null,null,0.0032941
0.973674,-0.0282876,null,null,null
0.174275,null,0.311592,null,null
0.688693,null,null,0.0603881,null
0.00461547,null,null,null,0.0032941
0.971704,-0.0302933,null,null,null
0.26589,null,0.22296,null,null
0.727101,null,null,0.00625164,null
0.00300775,null,null,null,-0.00483372
0.970076,-0.0301389,null,null,null
0.310063,null,0.198939,null,null
0.756946,null,null,-0.0323514,null
0.00336487,null,null,null,-0.000310526
0.966401,-0.0286456,null,null,null
0.34405,null,0.159991,null,null
0.776135,null,null,-0.0873338,null
-0.00788889,null,null,null,0.000798111
0.969524,-0.0290033,null,null,null
0.29389,null,0.10009,null,null
0.692101,null,null,0.0697378,null
-0.00760866,null,null,null,-0.00211346
0.969427,-0.0289371,null,null,null
0.387883,null,0.214771,null,null
0.80063,null,null,-0.00861391,null
0.00279253,null,null,null,-4.08664e-05
0.969427,-0.0289371,null,null,null
0.387883,null,0.214771,null,null
0.80063,null,null,-0.00861391,null
0.00279253,null,null,null,-4.08664e-05
0.969427,-0.0289371,null,null,null
