ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.958841,-0.00251404,null,null,null
0.163282,null,0.780871,null,null
-0.446419,null,null,0.473415,null
0.0029414,null,null,null,-0.00499392
0.954896,-0.00414885,null,null,null
0.36577,null,0.677756,null,null
-0.398441,null,null,0.656,null
-0.000507611,null,null,null,-0.000796486
0.95381,-0.00374599,null,null,null
0.41627,null,0.639687,null,null
-0.607058,null,null,0.461466,null
0.0150184,null,null,null,0.00843121
0.953967,-0.00509564,null,null,null
0.524365,null,0.599551,null,null
-0.736463,null,null,0.584271,null
-0.000352637,null,null,null,-0.00333432
0.950614,-0.0112213,null,null,null
0.439545,null,0.69486,null,null
-0.694519,null,null,0.792172,null
0.00952335,null,null,null,-0.00317337
0.953176,-0.00933127,null,null,null
0.40188,null,0.589342,null,null
-0.430297,null,null,0.643661,null
-0.0110867,null,null,null,0.00583282
0.956334,-0.00885464,null,null,null
0.413309,null,0.668878,null,null
-0.297704,null,null,0.606701,null
-0.00301551,null,null,null,0.00527731
0.96115,-0.01535,null,null,null
0.325036,null,0.742416,null,null
-0.235322,null,null,0.531699,null
-0.000556661,null,null,null,0.00403511
0.96254,-0.0133355,null,null,null
0.249092,null,0.689747,null,null
-0.208779,null,null,0.474624,null
-0.00352213,null,null,null,0.00123637
0.965004,-0.0170329,null,null,null
0.111914,null,0.539069,null,null
-0.224312,null,null,0.653049,null
0.00739491,null,null,null,-0.0031192
0.960244,-0.00808261,null,null,null
0.0602357,null,0.700956,null,null
-0.0338474,null,null,0.604465,null
0.0100189,null,null,null,-0.00980361
0.959422,-0.0115519,null,null,null
0.109477,null,0.481293,null,null
0.0832047,null,null,0.731991,null
0.00482331,null,null,null,-0.00340174
0.964094,-0.0158141,null,null,null
0.21513,null,0.649872,null,null
0.0924616,null,null,0.638666,null
0.00994072,null,null,null,-0.0099515
0.961855,-0.0148798,null,null,null
0.00800884,null,0.68383,null,null
0.197961,null,null,0.482042,null
0.00910309,null,null,null,-0.0055724
0.961782,-0.0121625,null,null,null
0.0562641,null,0.661672,null,null
0.02208,null,null,0.598361,null
