ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.986525,-0.002413,null,null,null
0.0613769,null,0.353524,null,null
-0.242457,null,null,0.2099,null
0.00187699,null,null,null,-0.00110183
0.986145,-0.00416757,null,null,null
0.104254,null,0.352934,null,null
-0.202895,null,null,0.229777,null
0.00175624,null,null,null,0.000898
0.986116,-0.0040484,null,null,null
0.11013,null,0.363721,null,null
-0.245347,null,null,0.207749,null
0.00338456,null,null,null,0.00694311
0.98605,-0.00544705,null,null,null
0.115178,null,0.368688,null,null
-0.265394,null,null,0.255839,null
-0.00144171,null,null,null,-0.0036474
0.985909,-0.0117772,null,null,null
0.146241,null,0.379727,null,null
-0.24044,null,null,0.279257,null
0.00220519,null,null,null,-0.00493576
0.986279,-0.00991241,null,null,null
0.105889,null,0.374855,null,null
-0.220557,null,null,0.276276,null
0.00197054,null,null,null,0.0022179
0.986279,-0.00920019,null,null,null
0.113627,null,0.321659,null,null
-0.205361,null,null,0.281406,null
-0.00144428,null,null,null,0.000277024
0.986331,-0.0158764,null,null,null
0.0612507,null,0.343587,null,null
-0.159876,null,null,0.278726,null
0.00137909,null,null,null,-0.00142113
0.986545,-0.0136181,null,null,null
0.0598056,null,0.333029,null,null
-0.148219,null,null,0.283695,null
0.000203715,null,null,null,-0.000274441
0.986603,-0.0174135,null,null,null
0.0211022,null,0.295797,null,null
-0.132739,null,null,0.333367,null
0.00636939,null,null,null,-0.00823765
0.986395,-0.00839935,null,null,null
0.0176005,null,0.32015,null,null
-0.0753205,null,null,0.36625,null
0.0032166,null,null,null,-0.0105632
0.9864,-0.011805,null,null,null
0.0452728,null,0.252796,null,null
-0.0780455,null,null,0.363975,null
0.00477004,null,null,null,-0.00357783
0.986195,-0.0161458,null,null,null
0.067821,null,0.29959,null,null
-0.024902,null,null,0.356509,null
0.00530687,null,null,null,-0.00141472
0.986331,-0.0148704,null,null,null
0.0495039,null,0.291384,null,null
0.0132115,null,null,0.312399,null
0.00304346,null,null,null,-0.00213069
0.986469,-0.0123086,null,null,null
0.0205559,null,0.267154,null,null
-0.0209151,null,null,0.332281,null
0.00332067,null,null,null,-0.00661193
0.98651,-0.0137897,null,null,null
0.101644,null,0.279238,null,null
-0.0613293,null,null,0.366664,null
-0.0027667,null,null,null,-0.0024028
0.986519,-0.0149015,null,null,null
0.108274,null,0.213425,null,null
-0.0420069,null,null,0.386632,null
0.00170057,null,null,null,0.001521
0.986476,-0.0143501,null,null,null
0.117692,null,0.158413,null,null
-0.0881732,null,null,0.406873,null
0.000136681,null,null,null,0.00261259
0.986341,-0.0171464,null,null,null
0.141044,null,0.17832,null,null
-0.128032,null,null,0.375625,null
-0.0022521,null,null,null,0.00739709
0.986031,-0.0213446,null,null,null
0.140849,null,0.177987,null,null
-0.0870075,null,null,0.40157,null
-0.00162411,null,null,null,0.00642786
0.98605,-0.0228292,null,null,null
0.1651,null,0.185864,null,null
-0.0350097,null,null,0.365939,null
-0.00139347,null,null,null,0.00297034
0.986343,-0.0182096,null,null,null
0.151116,null,0.160913,null,null
-0.0513245,null,null,0.330394,null
0.000249136,null,null,null,0.00444155
0.986228,-0.0175815,null,null,null
0.146449,null,0.129408,null,null
-0.0669813,null,null,0.307346,null
-0.00177896,null,null,null,-0.00111798
0.986276,-0.0180765,null,null,null
0.143808,null,0.0901558,null,null
-0.0589829,null,null,0.363698,null
0.0006272,null,null,null,-0.0039337
0.986395,-0.0231231,null,null,null
0.153823,null,0.0649651,null,null
0.00877195,null,null,0.367301,null
1.74879e-05,null,null,null,-0.0108653
0.986395,-0.0231231,null,null,null
0.153823,null,0.0649651,null,null
0.00877195,null,null,0.367301,null
1.74879e-05,null,null,null,-0.0108653
0.986395,-0.0231231,null,null,null
0.153823,null,0.0649651,null,null
0.00877195,null,null,0.367301,null
1.74879e-05,null,null,null,-0.0108653
0.986395,-0.0231231,null,null,null
0.153823,null,0.0649651,null,null
0.00877195,null,null,0.367301,null
1.74879e-05,null,null,null,-0.0108653
0.986545,-0.01836,null,null,null
0.140551,null,0.0947039,null,null
0.0232115,null,null,0.364009,null
-0.000282707,null,null,null,-0.00409657
0.986442,-0.0187509,null,null,null
0.0634945,null,0.150466,null,null
0.0577109,null,null,0.348957,null
-0.000772835,null,null,null,-0.00499066
0.986164,-0.0185965,null,null,null
0.102266,null,0.126264,null,null
0.11921,null,null,0.319472,null
-0.00181446,null,null,null,-0.00223319
0.986184,-0.0183461,null,null,null
0.117425,null,0.152042,null,null
0.160831,null,null,0.33199,null
-0.000283895,null,null,null,-0.00189164
0.986299,-0.0183434,null,null,null
0.117507,null,0.112643,null,null
0.0901631,null,null,0.318076,null
0.00589058,null,null,null,0.00620041
0.985899,-0.0198561,null,null,null
0.13631,null,0.12375,null,null
0.124118,null,null,0.334477,null
-0.00233134,null,null,null,-0.000959215
0.986285,-0.0155222,null,null,null
0.091252,null,0.0740705,null,null
0.154587,null,null,0.312543,null
0.00634474,null,null,null,0.00424017
0.986258,-0.0149198,null,null,null
0.11189,null,0.116016,null,null
0.155186,null,null,0.306405,null
0.00637262,null,null,null,-0.00137355
0.98618,-0.00589685,null,null,null
0.183154,null,0.0290935,null,null
0.151309,null,null,0.310406,null
0.00435629,null,null,null,0.00355018
0.98618,-0.00589685,null,null,null
0.183154,null,0.0290935,null,null
0.151309,null,null,0.310406,null
0.00435629,null,null,null,0.00355018
0.986344,-0.00244636,null,null,null
0.155604,null,0.0275682,null,null
0.138496,null,null,0.273224,null
0.00502466,null,null,null,0.00237727
0.986537,0.000372278,null,null,null
0.17641,null,0.0833011,null,null
0.112264,null,null,0.303387,null
0.00462964,null,null,null,0.00206634
0.986537,0.000372278,null,null,null
0.17641,null,0.0833011,null,null
0.112264,null,null,0.303387,null
0.00462964,null,null,null,0.00206634
0.986139,-0.00174521,null,null,null
0.136797,null,0.107166,null,null
0.041857,null,null,0.321205,null
0.00132076,null,null,null,0.0024904
0.986291,-0.00467622,null,null,null
0.17411,null,0.123758,null,null
0.000102803,null,null,0.324924,null
-0.000897798,null,null,null,0.00217073
0.98603,-0.00384974,null,null,null
0.19093,null,0.182347,null,null
0.000476249,null,null,0.277484,null
0.00232565,null,null,null,0.00288735
0.985961,0.000769252,null,null,null
0.182264,null,0.179236,null,null
0.0207988,null,null,0.259887,null
-0.000335689,null,null,null,0.00529359
0.98601,0.00235021,null,null,null
0.141481,null,0.178891,null,null
0.0635006,null,null,0.291772,null
-0.00615858,null,null,null,0.00171856
