t,cg_iters
1,26863
2,26335
3,26699
4,26543
5,26846
6,27040
7,27125
8,27167
9,26435
10,26823
11,26977
12,26416
13,26101
14,26448
15,26961
16,26121
17,26156
18,26184
19,26491
20,26326
21,6689
22,6696
23,6891
24,7077
25,6953
26,6845
27,6992
28,6871
29,6913
30,6998
31,7125
32,7007
33,7084
34,6955
35,7085
36,7192
37,6884
38,6822
39,6763
40,6713
41,6745
42,6647
43,6683
44,6763
45,6839
46,6917
47,6933
48,6977
49,6904
50,6864
51,6866
52,6917
53,6817
54,6696
55,6823
56,6896
57,6856
58,6951
59,6834
60,6642
61,6667
62,6703
63,6744
64,6779
65,6821
66,6771
67,6751
68,6675
69,6594
70,6679
71,6747
72,6778
73,6829
74,6720
75,6638
76,6693
77,6650
78,6595
79,6746
80,6921
81,6882
82,6687
83,6798
84,6724
85,6781
86,6696
87,6749
88,7016
89,7024
90,6822
91,6651
92,6730
93,6732
94,6628
95,6724
96,6747
97,6808
98,6909
99,6903
100,7020
101,6898
102,6849
103,6815
104,6818
105,6774
106,6885
107,6940
108,6986
109,6958
110,6865
111,6817
112,6764
113,6735
114,6763
115,6650
116,6641
117,6665
118,6643
119,6632
120,6717
121,6663
122,6660
123,6730
124,6788
125,6639
126,6662
127,6703
128,6640
129,6658
130,6740
131,6765
132,6918
133,6922
134,6772
135,6822
136,6938
137,6852
138,6777
139,6907
140,6876
141,6699
142,6784
143,6768
144,6769
145,6889
146,6888
147,6878
148,6909
149,6853
150,6819
151,6880
152,6795
153,6734
154,6703
155,6794
156,6777
157,6836
158,6878
159,6844
160,6960
161,6979
162,6893
163,6922
164,6710
165,6748
166,6772
167,6752
168,6767
169,6636
170,6659
171,6747
172,6796
173,6648
174,6650
175,6619
176,6679
177,6686
178,6620
179,6687
180,6643
181,6819
182,6787
183,6894
184,6776
185,6764
186,6748
187,6812
188,6779
189,6790
190,7059
191,6925
192,6881
193,6868
194,6923
195,7039
196,6863
197,7021
198,6951
199,6931
200,6845
201,6825
202,6812
203,6855
204,6816
205,6962
206,6892
207,6826
208,6767
209,6809
210,6987
211,6805
212,6903
213,6760
214,6816
215,6823
216,6818
217,6885
218,6841
219,7024
220,6842
221,6880
222,7051
223,6919
224,6956
225,6917
226,6861
227,6929
228,6788
229,6743
230,6697
231,6942
232,7023
233,6724
234,6790
235,6987
236,7058
237,7000
238,7009
239,6997
240,6939
241,7025
242,6821
243,6879
244,6771
245,6842
246,6866
247,6899
248,6904
249,6854
250,6930
251,7100
252,7068
253,6908
254,6871
255,7025
256,6963
257,6962
258,6923
259,6860
260,6901
261,6856
262,7116
263,7079
264,7313
265,7106
266,6902
267,6876
268,6958
269,7019
270,6938
271,6977
272,6851
273,6944
274,6988
275,6813
276,6736
277,6944
278,6963
279,6989
280,6871
281,6824
282,6813
283,6768
284,6874
285,6906
286,6840
287,6888
288,6801
289,6778
290,6849
291,6751
292,6851
293,6954
294,6941
295,6958
296,6889
297,6938
298,6841
299,6930
300,6848
301,6935
302,6813
303,6996
304,6793
305,6714
306,6885
307,6848
308,6910
309,6828
310,6866
311,6874
312,6873
313,6901
314,6985
315,6917
316,6906
317,6862
318,6911
319,6898
320,6986
321,6975
322,6957
323,6977
324,7022
325,7162
326,7091
327,6872
328,6934
329,6800
330,6729
331,6715
332,6708
333,6784
334,6706
335,6742
336,6966
337,6918
338,6810
339,6842
340,6806
341,6813
342,6847
343,6762
344,6705
345,6698
346,6734
347,6687
348,6763
349,6934
350,6856
351,6769
352,6762
353,6807
354,6882
355,6867
356,6990
357,7000
358,6951
359,6975
360,7071
361,6945
362,6958
363,7241
364,6973
365,6830
366,6733
367,6596
368,6593
369,6616
370,6691
371,6744
372,6710
373,6811
374,6886
375,6862
376,6797
377,6851
378,6841
379,6789
380,6902
381,6713
382,6823
383,6715
384,6734
385,6955
386,6895
387,6983
388,6801
389,7030
390,7046
391,7085
392,6958
393,6937
394,6940
395,6958
396,6958
397,7003
398,6920
399,6975
400,6839
401,6879
402,6863
403,6940
404,6884
405,6876
406,6857
407,6871
408,6950
409,6958
410,6955
411,6854
412,6980
413,7076
414,7040
415,7128
416,6932
417,7168
418,7137
419,7272
420,7237
421,7142
422,7142
423,7183
424,7164
425,7036
426,6974
427,7081
428,7171
429,7088
430,6969
431,6876
432,6871
433,6958
434,6978
435,6961
436,7005
437,7156
438,6984
439,7239
440,6957
441,6734
442,6907
443,6912
444,7002
445,7093
446,7113
447,7129
448,7029
449,6949
450,6936
451,6876
452,6926
453,6767
454,6948
455,7065
456,6981
457,7091
458,7162
459,7088
460,7147
461,6930
462,6908
463,6807
464,6830
465,6816
466,6821
467,6779
468,6861
469,6974
470,7033
471,6881
472,7009
473,6961
474,6874
475,6874
476,6927
477,6892
478,6933
479,7008
480,6940
481,6965
482,6925
483,6928
484,6884
485,6756
486,6810
487,6862
488,6850
489,7006
490,6888
491,6826
492,6922
493,6909
494,6991
495,7012
496,7012
497,6807
498,6765
499,6843
500,6851
501,6850
502,6827
503,6974
504,7049
505,6897
506,6859
507,6843
508,6904
509,6781
510,6766
511,6875
512,7173
513,6876
514,6726
515,6795
516,6889
517,6907
518,6930
519,6946
520,6872
521,6897
522,6867
523,6918
524,6879
525,6840
526,6865
527,6830
528,6856
529,6828
530,6735
531,6790
532,6887
533,6827
534,6970
535,6965
536,7057
537,6889
538,7014
539,6917
540,6961
541,6870
542,6949
543,6934
544,6876
545,6892
546,6833
547,6854
548,6908
549,6903
550,6832
551,6938
552,6848
553,6923
554,6951
555,7104
556,6807
557,6886
558,6836
559,6930
560,7032
561,7091
562,7035
563,6894
564,6672
565,6755
566,6792
567,6755
568,6794
569,6808
570,6771
571,6785
572,6722
573,6753
574,6710
575,6758
576,6827
577,6779
578,6848
579,6860
580,6888
581,6790
582,6962
583,6760
584,6858
585,6708
586,6605
587,6714
588,6759
589,6806
590,6916
591,7059
592,6940
593,7080
594,6993
595,6802
596,6875
597,6793
598,6805
599,6887
600,6882
601,6865
602,6975
603,6866
604,6936
605,6825
606,6936
607,6858
608,6905
609,6770
610,6620
611,6695
612,6742
613,6801
614,6854
615,6873
616,6783
617,6901
618,6906
619,6795
620,6933
621,6849
622,6864
623,6866
624,6906
625,6854
626,6798
627,6905
628,6812
629,6863
630,6881
631,6809
632,6762
633,6848
634,6772
635,6831
636,6799
637,6736
638,6725
639,6728
640,6717
641,6684
642,6783
643,6856
644,6927
645,6869
646,7024
647,7142
648,6982
649,6970
650,6939
651,6964
652,6876
653,6803
654,6837
655,6985
656,7057
657,6952
658,6909
659,6783
660,6861
661,6878
662,6860
663,6904
664,7053
665,7081
666,6744
667,6764
668,6868
669,6997
670,6908
671,6910
672,7012
673,7042
674,7039
675,7064
676,7124
677,7064
678,7072
