t,N_f,N_g
1640,38,684
1650,38,684
1660,38,684
1670,38,684
1680,38,684
1690,38,684
1700,38,684
1710,38,684
1720,38,684
1730,38,684
1740,38,684
1750,38,684
1760,38,684
1770,38,684
1780,38,684
1790,38,684
1800,38,684
1810,38,684
1820,38,684
1830,38,684
1840,38,684
1850,38,684
1860,38,684
1870,38,684
1880,38,684
1890,38,684
1900,38,684
1910,38,684
1920,38,684
1930,38,684
1940,38,684
1950,38,684
1960,38,684
1970,38,684
1980,38,684
1990,38,684
2000,38,684
2010,38,684
2020,38,684
2030,38,684
2040,38,684
2050,38,684
2060,38,684
2070,38,684
2080,38,684
2090,38,684
2100,38,684
2110,38,684
2120,38,684
2130,38,684
2140,38,684
2150,38,684
2160,38,684
2170,38,684
2180,38,684
2190,38,684
2200,38,684
2210,38,684
2220,38,684
2230,38,684
2240,38,684
2250,38,684
2260,38,684
2270,38,684
2280,38,684
2290,38,684
2300,38,684
2310,38,684
2320,38,684
2330,38,684
2340,38,684
2350,38,684
2360,38,684
2370,38,684
2380,38,684
2390,38,684
2400,38,684
2410,38,684
2420,38,684
2430,38,684
2440,38,684
2450,38,684
2460,38,684
2470,38,684
2480,38,684
2490,38,684
2500,38,684
2510,38,684
2520,38,684
2530,38,684
2540,38,684
2550,38,684
2560,38,684
2570,38,684
2580,38,684
2590,38,684
2600,38,684
2610,38,684
2620,38,684
2630,38,684
2640,38,684
2650,38,684
2660,38,684
2670,38,684
2680,38,684
2690,38,684
2700,38,684
2710,38,684
2720,38,684
2730,38,684
2740,38,684
2750,38,684
2760,38,684
2770,38,684
2780,38,684
2790,38,684
2800,38,684
2810,38,684
2820,38,684
2830,38,684
2840,38,684
2850,38,684
2860,38,684
2870,38,684
2880,38,684
2890,38,684
2900,38,684
2910,38,684
2920,38,684
2930,38,684
2940,38,684
2950,38,684
2960,38,684
2970,38,684
2980,38,684
2990,38,684
3000,38,684
3010,38,684
3020,38,684
3030,38,684
3040,38,684
3050,38,684
3060,38,684
3070,38,684
3080,38,684
3090,38,684
3100,38,684
3110,38,684
3120,38,684
3130,38,684
3140,38,684
3150,38,684
3160,38,684
3170,38,684
3180,38,684
3190,38,684
3200,38,684
3210,38,684
3220,38,684
3230,38,684
3240,38,684
3250,38,684
3260,38,684
3270,38,684
3280,38,684
3290,38,684
3300,38,684
3310,38,684
3320,38,684
3330,38,684
3340,38,684
3350,38,684
3360,38,684
3370,38,684
3380,38,684
3390,38,684
3400,38,684
3410,38,684
3420,38,684
3430,38,684
3440,38,684
3450,38,684
3460,38,684
3470,38,684
3480,38,684
3490,38,684
3500,38,684
3510,38,684
3520,38,684
3530,38,684
3540,38,684
3550,38,684
3560,38,684
3570,38,684
3580,38,684
3590,38,684
3600,38,684
3610,38,684
3620,38,684
3630,38,684
3640,38,684
3650,38,684
3660,38,684
3670,38,684
3680,38,684
3690,38,684
3700,38,684
3710,38,684
3720,38,684
3730,38,684
3740,38,684
3750,38,684
3760,38,684
3770,38,684
3780,38,684
3790,38,684
3800,38,684
3810,38,684
3820,38,684
3830,38,684
3840,38,684
3850,38,684
3860,38,684
3870,38,684
3880,38,684
3890,38,684
3900,38,684
3910,38,684
3920,38,684
3930,38,684
3940,38,684
3950,38,684
3960,38,684
3970,38,684
3980,38,684
3990,38,684
4000,38,684
4010,38,684
4020,38,684
4030,38,684
4040,38,684
4050,38,684
4060,38,684
4070,38,684
4080,38,684
4090,38,684
4100,38,684
4110,38,684
4120,38,684
4130,38,684
4140,38,684
4150,38,684
4160,38,684
4170,38,684
4180,38,684
4190,38,684
4200,38,684
4210,38,684
4220,38,684
4230,38,684
4240,38,684
4250,38,684
4260,38,684
4270,38,684
4280,38,684
4290,38,684
4300,38,684
4310,38,684
4320,38,684
4330,38,684
4340,38,684
4350,38,684
4360,38,684
4370,38,684
4380,38,684
4390,38,684
4400,38,684
4410,38,684
4420,38,684
4430,38,684
4440,38,684
4450,38,684
4460,38,684
4470,38,684
4480,38,684
4490,38,684
4500,38,684
4510,38,684
4520,38,684
4530,38,684
4540,38,684
4550,38,684
4560,38,684
4570,38,684
4580,38,684
4590,38,684
4600,38,684
4610,38,684
4620,38,684
4630,38,684
4640,38,684
4650,38,684
4660,38,684
4670,38,684
4680,38,684
4690,38,684
4700,38,684
4710,38,684
4720,38,684
4730,38,684
4740,38,684
4750,38,684
4760,38,684
4770,38,684
4780,38,684
4790,38,684
4800,38,684
4810,38,684
4820,38,684
4830,38,684
4840,38,684
4850,38,684
4860,38,684
4870,38,684
4880,38,684
4890,38,684
4900,38,684
4910,38,684
4920,38,684
4930,38,684
4940,38,684
4950,38,684
4960,38,684
4970,38,684
4980,38,684
4990,38,684
5000,38,684
5010,38,684
5020,38,684
5030,38,684
5040,38,684
5050,38,684
5060,38,684
5070,38,684
5080,38,684
5090,38,684
5100,38,684
5110,38,684
5120,38,684
5130,38,684
5140,38,684
5150,38,684
5160,38,684
5170,38,684
5180,38,684
5190,38,684
5200,38,684
5210,38,684
5220,38,684
5230,38,684
5240,38,684
5250,38,684
5260,38,684
5270,38,684
5280,38,684
5290,38,684
5300,38,684
5310,38,684
5320,38,684
5330,38,684
5340,38,684
5350,38,684
5360,38,684
5370,38,684
5380,38,684
5390,38,684
5400,38,684
5410,38,684
5420,38,684
5430,38,684
5440,38,684
5450,38,684
5460,38,684
5470,38,684
5480,38,684
5490,38,684
5500,38,684
5510,38,684
5520,38,684
5530,38,684
5540,38,684
5550,38,684
5560,38,684
5570,38,684
5580,38,684
5590,38,684
5600,38,684
5610,38,684
5620,38,684
5630,38,684
5640,38,684
5650,38,684
5660,38,684
5670,38,684
5680,38,684
5690,38,684
5700,38,684
5710,38,684
5720,38,684
5730,38,684
5740,38,684
5750,38,684
5760,38,684
5770,38,684
5780,38,684
5790,38,684
5800,38,684
5810,38,684
5820,38,684
5830,38,684
5840,38,684
5850,38,684
5860,38,684
5870,38,684
5880,38,684
5890,38,684
5900,38,684
5910,38,684
5920,38,684
5930,38,684
5940,38,684
5950,38,684
5960,38,684
5970,38,684
5980,38,684
5990,38,684
6000,38,684
6010,38,684
6020,38,684
6030,38,684
6040,38,684
6050,38,684
6060,38,684
6070,38,684
6080,38,684
6090,38,684
6100,38,684
6110,38,684
6120,38,684
6130,38,684
6140,38,684
6150,38,684
6160,38,684
6170,38,684
6180,38,684
6190,38,684
6200,38,684
6210,38,684
6220,38,684
6230,38,684
6240,38,684
6250,38,684
6260,38,684
6270,38,684
6280,38,684
6290,38,684
6300,38,684
6310,38,684
6320,38,684
6330,38,684
6340,38,684
6350,38,684
6360,38,684
6370,38,684
6380,38,684
6390,38,684
6400,38,684
6410,38,684
6420,38,684
6430,38,684
6440,38,684
6450,38,684
6460,38,684
6470,38,684
6480,38,684
6490,38,684
6500,38,684
6510,38,684
6520,38,684
6530,38,684
6540,38,684
6550,38,684
6560,38,684
6570,38,684
6580,38,684
6590,38,684
6600,38,684
6610,38,684
6620,38,684
6630,38,684
6640,38,684
6650,38,684
6660,38,684
6670,38,684
6680,38,684
6690,38,684
6700,38,684
6710,38,684
6720,38,684
6730,38,684
6740,38,684
6750,38,684
6760,38,684
6770,38,684
6780,38,684
6790,38,684
6800,38,684
6810,38,684
6820,38,684
6830,38,684
6840,38,684
6850,38,684
6860,38,684
6870,38,684
6880,38,684
6890,38,684
6900,38,684
6910,38,684
6920,38,684
6930,38,684
6940,38,684
6950,38,684
6960,38,684
6970,38,684
6980,38,684
6990,38,684
7000,38,684
7010,38,684
7020,38,684
7030,38,684
7040,38,684
7050,38,684
7060,38,684
7070,38,684
7080,38,684
7090,38,684
7100,38,684
7110,38,684
7120,38,684
7130,38,684
7140,38,684
7150,38,684
7160,38,684
7170,38,684
7180,38,684
7190,38,684
7200,38,684
7210,38,684
7220,38,684
7230,38,684
7240,38,684
7250,38,684
7260,38,684
7270,38,684
7280,38,684
7290,38,684
7300,38,684
7310,38,684
7320,38,684
7330,38,684
7340,38,684
7350,38,684
7360,38,684
