ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.99172,0.00415536,null,null,null
0.155106,null,-0.168075,null,null
0.0338113,null,null,0.00372254,null
-0.00110465,null,null,null,0.00581698
0.991847,0.00156148,null,null,null
0.129749,null,-0.199283,null,null
0.0898531,null,null,0.0168034,null
-0.000977984,null,null,null,0.00797485
0.991883,0.00147796,null,null,null
0.124133,null,-0.123948,null,null
0.0852256,null,null,-0.0285243,null
0.00240139,null,null,null,0.00708974
0.9918,0.00341579,null,null,null
0.142029,null,-0.126575,null,null
0.0791771,null,null,-0.0228334,null
0.00247141,null,null,null,0.00499238
0.991714,0.00127549,null,null,null
0.144437,null,-0.101782,null,null
0.0331009,null,null,-0.0347036,null
-0.000529261,null,null,null,0.00236946
0.991748,0.00477941,null,null,null
0.147925,null,-0.137454,null,null
0.052895,null,null,-0.0182461,null
-0.000382126,null,null,null,0.00476182
0.992059,0.006926,null,null,null
0.150805,null,-0.178127,null,null
0.0658109,null,null,-0.0188861,null
0.0092446,null,null,null,0.000908351
0.991903,0.0081428,null,null,null
0.12982,null,-0.225933,null,null
0.0724121,null,null,0.0120697,null
0.00456841,null,null,null,0.00165016
0.991859,0.00818742,null,null,null
0.161136,null,-0.214191,null,null
-0.0172091,null,null,0.0381297,null
0.000960115,null,null,null,0.00636961
0.991659,0.0053087,null,null,null
0.12957,null,-0.199749,null,null
0.0414941,null,null,0.0844929,null
0.00687771,null,null,null,0.00477049
0.991422,0.00737201,null,null,null
0.205661,null,-0.158167,null,null
0.0465658,null,null,0.104472,null
0.000210112,null,null,null,0.00377565
0.991754,0.0107865,null,null,null
0.127695,null,-0.119543,null,null
0.0697774,null,null,0.11762,null
-0.000910074,null,null,null,0.00321554
0.991663,0.00970065,null,null,null
0.142001,null,-0.128151,null,null
0.0860746,null,null,0.103447,null
-0.000128981,null,null,null,-0.00282937
0.991416,0.0139306,null,null,null
0.14427,null,-0.155885,null,null
0.013166,null,null,0.051344,null
0.000973435,null,null,null,-0.00437055
0.991556,0.0102055,null,null,null
0.149446,null,-0.14471,null,null
0.0637475,null,null,0.0710156,null
-0.00312539,null,null,null,0.00241389
0.991528,0.0103388,null,null,null
0.179664,null,-0.125073,null,null
0.0572472,null,null,0.0161859,null
-0.00372539,null,null,null,0.00140555
0.99153,0.00747734,null,null,null
0.114805,null,-0.104468,null,null
0.111104,null,null,0.0212299,null
-0.000349072,null,null,null,-0.00205239
0.991471,0.00687464,null,null,null
0.0702288,null,-0.136125,null,null
0.0850211,null,null,-0.0166272,null
0.00192504,null,null,null,-0.0050964
0.991502,-0.00199203,null,null,null
0.113681,null,-0.12063,null,null
0.0180963,null,null,-0.0346409,null
0.00296805,null,null,null,0.00184417
0.991381,-0.0042788,null,null,null
0.156834,null,-0.097204,null,null
0.0768212,null,null,0.0306958,null
0.00549966,null,null,null,0.00459445
0.991594,-0.00168929,null,null,null
0.133365,null,-0.0954666,null,null
0.0378508,null,null,-0.00948571,null
-0.00132106,null,null,null,0.00151034
0.991445,-0.00911301,null,null,null
0.0994471,null,-0.143288,null,null
0.0626875,null,null,0.0557149,null
-0.000288322,null,null,null,-0.000568901
0.991244,-0.00320842,null,null,null
0.0847404,null,-0.159966,null,null
0.0499304,null,null,0.0728444,null
-0.00460252,null,null,null,-0.00485013
0.991244,-0.00320842,null,null,null
0.0847404,null,-0.159966,null,null
0.0499304,null,null,0.0728444,null
-0.00460252,null,null,null,-0.00485013
0.991186,-0.00293334,null,null,null
0.136741,null,-0.157249,null,null
-0.00186841,null,null,0.051045,null
0.00201125,null,null,null,-0.00705359
0.991276,-0.00188423,null,null,null
0.145751,null,-0.125285,null,null
0.0111117,null,null,-0.00604751,null
