ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995071,0.00537735,null,null,null
0.0189865,null,0.366261,null,null
-0.342501,null,null,0.169025,null
-0.00375095,null,null,null,0.00197275
0.995135,0.0102111,null,null,null
-0.0105717,null,0.3324,null,null
-0.404965,null,null,0.17429,null
-0.0028048,null,null,null,0.00144283
0.995228,0.00755621,null,null,null
0.061661,null,0.252419,null,null
-0.441395,null,null,0.14484,null
-0.000366049,null,null,null,-0.00113198
0.995152,0.0123127,null,null,null
0.00151609,null,0.287104,null,null
-0.453908,null,null,0.166478,null
0.00496921,null,null,null,0.00120554
0.995086,0.0140313,null,null,null
0.0108041,null,0.30175,null,null
-0.386151,null,null,0.231662,null
0.00242656,null,null,null,-0.00558751
0.995108,0.0152766,null,null,null
0.131035,null,0.299456,null,null
-0.431705,null,null,0.186807,null
0.00860249,null,null,null,-0.00293376
0.995004,0.017664,null,null,null
0.0806802,null,0.363936,null,null
-0.398386,null,null,0.214279,null
0.00315724,null,null,null,-0.00293216
0.995103,0.0191375,null,null,null
0.0393389,null,0.348066,null,null
-0.434011,null,null,0.257114,null
-0.000374585,null,null,null,-0.00373331
0.995062,0.0194484,null,null,null
0.0299936,null,0.315055,null,null
-0.461004,null,null,0.278703,null
-0.00453285,null,null,null,-0.00111729
0.995021,0.0148534,null,null,null
-0.00161238,null,0.28175,null,null
-0.5093,null,null,0.231297,null
-0.000617847,null,null,null,0.00113442
0.995129,0.01839,null,null,null
0.0293615,null,0.324561,null,null
-0.354357,null,null,0.245574,null
-0.00435486,null,null,null,-0.00075193
0.995091,0.019209,null,null,null
0.0531719,null,0.388628,null,null
-0.399371,null,null,0.197821,null
0.00015212,null,null,null,0.00212595
0.994991,0.0195446,null,null,null
-0.0358962,null,0.351391,null,null
-0.404006,null,null,0.179559,null
0.00264959,null,null,null,0.000200288
0.995173,0.00956811,null,null,null
-0.0387949,null,0.369704,null,null
-0.412062,null,null,0.189105,null
-0.00022256,null,null,null,-0.00232174
0.99519,0.013401,null,null,null
0.00533775,null,0.349224,null,null
-0.460929,null,null,0.189499,null
0.00254664,null,null,null,-0.00588046
0.995319,0.00875244,null,null,null
0.0234847,null,0.326546,null,null
-0.427261,null,null,0.10924,null
4.82399e-05,null,null,null,-0.00483579
0.995261,0.0166371,null,null,null
-0.0470319,null,0.334116,null,null
-0.385779,null,null,0.153672,null
0.00035709,null,null,null,0.00117572
0.995111,0.015216,null,null,null
-0.0855753,null,0.269484,null,null
-0.378945,null,null,0.199568,null
-0.00250933,null,null,null,0.00112573
0.995325,0.0084085,null,null,null
-0.0977711,null,0.292432,null,null
-0.454804,null,null,0.12372,null
-0.000722711,null,null,null,-6.21685e-05
0.995369,0.00738986,null,null,null
-0.1581,null,0.329618,null,null
-0.4524,null,null,0.10132,null
0.00372754,null,null,null,0.00170665
0.995335,0.00542479,null,null,null
-0.151943,null,0.333639,null,null
-0.434605,null,null,0.172059,null
0.00164343,null,null,null,0.00397186
0.995335,0.00542479,null,null,null
-0.151943,null,0.333639,null,null
-0.434605,null,null,0.172059,null
0.00164343,null,null,null,0.00397186
0.995231,0.0117773,null,null,null
-0.17047,null,0.322814,null,null
-0.418759,null,null,0.180771,null
-0.00197351,null,null,null,-0.00639693
0.995161,0.0130738,null,null,null
-0.160158,null,0.339746,null,null
-0.398541,null,null,0.101306,null
-0.00303259,null,null,null,-0.00437269
0.995161,0.0130738,null,null,null
-0.160158,null,0.339746,null,null
-0.398541,null,null,0.101306,null
-0.00303259,null,null,null,-0.00437269
0.99513,0.0139632,null,null,null
-0.130725,null,0.285406,null,null
-0.35961,null,null,0.115605,null
-0.00512452,null,null,null,-0.00332278
0.995152,0.0136696,null,null,null
-0.121852,null,0.33331,null,null
-0.357687,null,null,0.0971189,null
0.00149646,null,null,null,0.00285906
0.994994,0.0203445,null,null,null
-0.133912,null,0.243381,null,null
-0.416865,null,null,0.0739329,null
0.000149641,null,null,null,0.00116318
0.994829,0.022422,null,null,null
-0.174874,null,0.270052,null,null
-0.408288,null,null,0.119014,null
0.00516127,null,null,null,-0.0017164
0.994971,0.0186662,null,null,null
-0.217401,null,0.148952,null,null
-0.378443,null,null,0.115567,null
0.00424935,null,null,null,0.000278563
0.995215,0.0111984,null,null,null
-0.180099,null,0.122277,null,null
-0.409431,null,null,0.0213461,null
-0.00140598,null,null,null,-0.00376965
0.995116,0.0102948,null,null,null
-0.163284,null,0.081023,null,null
-0.413075,null,null,0.167628,null
-0.000450239,null,null,null,-0.0052405
0.995116,0.0102948,null,null,null
-0.163284,null,0.081023,null,null
-0.413075,null,null,0.167628,null
-0.000450239,null,null,null,-0.0052405
0.995214,0.0105233,null,null,null
-0.132184,null,0.0653535,null,null
-0.366975,null,null,0.108006,null
-0.00027924,null,null,null,-0.00144692
0.995275,0.0120357,null,null,null
-0.0458822,null,0.0298969,null,null
-0.323766,null,null,0.0105231,null
0.000857447,null,null,null,-0.00246341
