t,cg_iters
1,14388
2,14503
3,14400
4,14205
5,14167
6,14167
7,14149
8,14106
9,13956
10,14037
11,14288
12,13984
13,14011
14,14016
15,14055
16,14164
17,13978
18,13944
19,14047
20,13984
21,5354
22,5417
23,5400
24,5367
25,5393
26,5293
27,5306
28,5341
29,5330
30,5374
31,5350
32,5294
33,5316
34,5337
35,5358
36,5346
37,5339
38,5289
39,5314
40,5340
41,5389
42,5382
43,5375
44,5336
45,5299
46,5336
47,5375
48,5301
49,5351
50,5316
51,5339
52,5353
53,5364
54,5329
55,5336
56,5395
57,5428
58,5308
59,5362
60,5326
61,5348
62,5447
63,5378
64,5374
65,5318
66,5291
67,5311
68,5313
69,5270
70,5323
71,5348
72,5336
73,5338
74,5289
75,5302
76,5274
77,5285
78,5316
79,5333
80,5323
81,5335
82,5364
83,5294
84,5306
85,5350
86,5273
87,5277
88,5304
89,5230
90,5288
91,5291
92,5281
93,5308
94,5259
95,5306
96,5312
97,5278
98,5299
99,5280
100,5291
101,5290
102,5311
103,5302
104,5272
105,5267
106,5284
107,5244
108,5326
109,5293
110,5285
111,5324
112,5318
113,5277
114,5292
115,5294
116,5334
117,5284
118,5322
119,5312
120,5276
121,5271
122,5274
123,5281
124,5320
125,5318
126,5310
127,5288
128,5278
129,5252
130,5270
131,5263
132,5238
133,5280
134,5338
135,5306
136,5336
137,5272
138,5283
139,5226
140,5251
141,5258
142,5236
143,5227
144,5231
145,5212
146,5251
147,5257
148,5212
149,5236
150,5234
151,5272
152,5300
153,5267
154,5232
155,5310
156,5216
157,5251
158,5259
159,5264
160,5278
161,5274
162,5274
163,5298
164,5336
165,5310
166,5311
167,5274
168,5277
169,5300
170,5263
171,5254
172,5346
173,5299
174,5266
175,5246
176,5268
177,5249
178,5289
179,5240
180,5308
181,5223
182,5274
183,5284
184,5298
185,5289
186,5237
187,5274
188,5313
189,5268
190,5310
191,5290
192,5289
193,5316
194,5272
195,5321
196,5360
197,5357
198,5413
199,5264
