ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.996386,-0.00745707,null,null,null
0.509574,null,0.382976,null,null
0.325686,null,null,0.37313,null
0.000493346,null,null,null,0.000781181
0.996386,-0.00745707,null,null,null
0.509574,null,0.382976,null,null
0.325686,null,null,0.37313,null
0.000493346,null,null,null,0.000781181
0.996386,-0.00745707,null,null,null
0.509574,null,0.382976,null,null
0.325686,null,null,0.37313,null
0.000493346,null,null,null,0.000781181
0.996249,-0.00935629,null,null,null
0.512085,null,0.429481,null,null
0.392685,null,null,0.383059,null
-0.00167957,null,null,null,-0.000598671
0.996273,-0.0054012,null,null,null
0.491936,null,0.397501,null,null
0.372154,null,null,0.395427,null
-0.000712145,null,null,null,-0.000390374
0.996225,-0.00774989,null,null,null
0.483654,null,0.369051,null,null
0.327536,null,null,0.352409,null
-0.000187263,null,null,null,-0.00104731
0.996214,-0.00990529,null,null,null
0.415584,null,0.376445,null,null
0.283417,null,null,0.373731,null
0.0013135,null,null,null,-0.000942811
0.996205,-0.00562487,null,null,null
0.36241,null,0.414756,null,null
0.23313,null,null,0.377611,null
-0.00178989,null,null,null,0.00181544
0.996162,-0.00655329,null,null,null
0.403219,null,0.46909,null,null
0.165882,null,null,0.344395,null
0.00284834,null,null,null,0.00135202
0.996154,-0.00728062,null,null,null
0.318568,null,0.463534,null,null
0.225614,null,null,0.391064,null
0.003456,null,null,null,0.0010745
0.996181,-0.00382894,null,null,null
0.320788,null,0.531395,null,null
0.24219,null,null,0.391775,null
0.000744869,null,null,null,0.00408189
0.996166,-0.00441553,null,null,null
0.396767,null,0.486269,null,null
0.228405,null,null,0.35138,null
0.0039582,null,null,null,0.00192721
0.996175,-0.00155336,null,null,null
0.337999,null,0.443544,null,null
0.22906,null,null,0.337637,null
0.00160578,null,null,null,0.00426516
0.996124,-0.000150326,null,null,null
0.398031,null,0.422337,null,null
0.225181,null,null,0.317655,null
-0.00219625,null,null,null,0.00568716
0.99617,0.00256137,null,null,null
0.382824,null,0.44226,null,null
0.226511,null,null,0.313341,null
0.000803906,null,null,null,0.000398001
0.99611,0.000149855,null,null,null
0.319321,null,0.52634,null,null
0.217515,null,null,0.346194,null
-0.000490563,null,null,null,0.00346075
0.996081,0.00231929,null,null,null
0.275703,null,0.526671,null,null
0.207054,null,null,0.326489,null
0.000182846,null,null,null,0.00222745
0.996099,0.000511455,null,null,null
0.224243,null,0.584704,null,null
0.21992,null,null,0.295109,null
0.00150876,null,null,null,0.00103466
0.996056,0.00116979,null,null,null
0.25208,null,0.590996,null,null
0.250501,null,null,0.287328,null
0.000823845,null,null,null,0.00293493
0.996056,-0.00404679,null,null,null
0.357241,null,0.583859,null,null
0.293596,null,null,0.274751,null
-0.000916604,null,null,null,0.00147849
0.996079,-0.00346169,null,null,null
0.331657,null,0.555675,null,null
0.326047,null,null,0.249757,null
-0.00113097,null,null,null,0.00213514
0.995994,-0.000301026,null,null,null
0.333819,null,0.548469,null,null
0.3573,null,null,0.268298,null
0.00278224,null,null,null,0.00151654
0.995973,-0.00331356,null,null,null
0.295671,null,0.524886,null,null
0.358076,null,null,0.199045,null
0.00128454,null,null,null,2.3003e-05
0.996012,-0.00227179,null,null,null
0.237127,null,0.456213,null,null
0.336616,null,null,0.205228,null
0.00400355,null,null,null,-0.00119944
0.996046,-0.00483433,null,null,null
0.300837,null,0.465775,null,null
0.432205,null,null,0.194755,null
0.0011286,null,null,null,0.000373976
0.995951,-0.00859951,null,null,null
0.316554,null,0.434751,null,null
0.417601,null,null,0.209618,null
-7.74809e-05,null,null,null,-0.00566749
0.995982,-0.00740679,null,null,null
0.313935,null,0.478488,null,null
0.412596,null,null,0.261106,null
0.00314485,null,null,null,-0.00266324
0.996051,-0.00439,null,null,null
0.280902,null,0.452641,null,null
0.416237,null,null,0.281136,null
0.000620586,null,null,null,-0.001043
0.996051,-0.00439,null,null,null
0.280902,null,0.452641,null,null
0.416237,null,null,0.281136,null
0.000620586,null,null,null,-0.001043
0.995971,-0.00591479,null,null,null
0.272087,null,0.469822,null,null
0.392214,null,null,0.288141,null
0.000337799,null,null,null,-0.000728792
0.995903,-0.0105159,null,null,null
0.261555,null,0.544309,null,null
0.340116,null,null,0.347276,null
-0.00269285,null,null,null,0.00171722
0.99589,-0.010188,null,null,null
0.300756,null,0.499617,null,null
0.316786,null,null,0.351666,null
0.00337059,null,null,null,-0.00124889
0.995999,-0.00814215,null,null,null
0.287965,null,0.528632,null,null
0.3072,null,null,0.3908,null
0.000579691,null,null,null,-0.00421899
0.996031,-0.00705881,null,null,null
0.248431,null,0.504026,null,null
0.307029,null,null,0.404037,null
0.0017913,null,null,null,-0.00255174
0.996041,-0.00371543,null,null,null
0.245151,null,0.457619,null,null
0.241961,null,null,0.383105,null
-0.00221419,null,null,null,-0.00156429
0.99603,-0.00499069,null,null,null
0.144954,null,0.488833,null,null
0.205331,null,null,0.333389,null
-0.00221919,null,null,null,0.00126747
0.996004,-0.00877701,null,null,null
0.1763,null,0.476781,null,null
0.302865,null,null,0.343571,null
0.0015221,null,null,null,0.00085848
0.995984,-0.0077171,null,null,null
0.176065,null,0.457271,null,null
0.348058,null,null,0.312478,null
0.000482405,null,null,null,-0.00183389
0.995905,-0.00921831,null,null,null
0.230832,null,0.423017,null,null
0.38903,null,null,0.304649,null
0.00387915,null,null,null,0.00203842
