t,cg_iters
1,47218
2,47672
3,48077
4,48650
5,48274
6,48049
7,47846
8,48534
9,48248
10,48475
11,24389
12,24505
13,24525
14,24745
15,24454
16,24496
17,24873
18,24676
19,24638
20,25110
21,20220
22,20035
23,20032
24,20171
25,20077
26,19822
27,19759
28,19645
29,19942
30,19809
31,15851
32,15885
33,16015
34,16091
35,16326
36,16137
37,16276
38,16362
39,16534
40,16353
41,14251
42,14390
43,14277
44,14357
45,14581
46,14559
47,14444
48,14363
49,14100
50,14250
51,13071
52,13225
53,13330
54,13452
55,13443
56,13317
57,13364
58,13259
59,13125
60,13281
61,12781
62,12691
63,12788
64,12754
65,12811
66,12686
67,12820
68,13070
69,12858
70,12831
71,11814
72,11815
73,11815
74,11924
75,11744
76,12051
77,11859
78,11708
79,11831
80,11980
81,11494
82,11402
83,11376
84,11433
85,11378
86,11514
87,11439
88,11249
89,11363
90,11475
91,10502
92,10500
93,10408
94,10442
95,10525
96,10434
97,10395
98,10492
99,10626
100,10450
101,9439
102,9380
103,9438
104,9459
105,9384
106,9456
107,9445
108,9462
109,9479
110,9429
111,9410
112,9444
113,9406
114,9471
115,9333
116,9360
117,9318
118,9329
119,9279
120,9296
121,9338
122,9331
123,9423
124,9310
125,9467
126,9456
127,9416
128,9412
129,9590
130,9434
131,9295
132,9386
133,9422
134,9458
135,9361
136,9377
137,9534
138,9391
139,9343
140,9332
141,9359
142,9437
143,9416
144,9433
145,9491
146,9521
147,9485
148,9568
149,9651
150,9598
151,9014
152,8867
153,8955
154,8998
155,9084
156,9050
157,9084
158,9042
159,9146
160,9247
161,9732
162,9623
163,9637
164,9688
165,9701
166,9582
167,9643
168,9615
169,9486
170,9557
171,9606
172,9544
173,9615
174,9457
175,9411
176,9529
177,9470
178,9507
179,9477
180,9490
181,9462
182,9416
183,9394
184,9591
185,9692
186,9543
187,9536
188,9488
189,9480
190,9490
191,9425
192,9556
193,9504
194,9577
195,9532
196,9448
197,9445
198,9541
199,9591
200,9528
201,9489
202,9518
203,9519
204,9568
205,9707
206,9687
207,9635
208,9552
209,9622
210,9700
211,9504
212,9496
213,9630
214,9679
215,9620
216,9419
217,9486
218,9453
219,9479
220,9517
221,9596
222,9565
223,9598
224,9624
225,9651
226,9664
227,9537
228,9512
229,9540
230,9569
231,9518
232,9661
233,9752
234,9527
235,9537
236,9504
237,9466
238,9547
239,9562
240,9624
241,9525
242,9484
243,9394
244,9406
245,9483
246,9449
247,9678
248,9620
249,9639
250,9531
251,9539
252,9571
253,9560
254,9626
255,9566
256,9606
257,9733
258,9665
259,9584
260,9583
261,9551
262,9572
263,9439
264,9499
265,9401
266,9360
267,9468
268,9624
269,9717
270,9767
271,9535
272,9310
273,9336
274,9323
275,9440
276,9434
277,9519
278,9545
279,9487
280,9476
281,9406
282,9531
283,9454
284,9549
285,9455
286,9474
287,9527
288,9529
289,9593
290,9520
291,9458
292,9731
293,9740
294,9750
295,9679
296,9455
297,9436
298,9587
299,9627
300,9590
301,9156
302,9098
303,9045
304,9014
305,9160
306,9090
307,9096
308,9116
309,9048
310,9050
311,9041
