ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.98108,0.00504505,null,null,null
-2.802,null,-0.757657,null,null
-4.53806,null,null,3.76864,null
-0.0058467,null,null,null,0.00231971
0.985054,0.0017529,null,null,null
-2.50041,null,-0.473295,null,null
-3.49545,null,null,3.05938,null
0.00541256,null,null,null,0.00164351
0.98738,0.00499528,null,null,null
-2.33599,null,-0.483671,null,null
-4.15841,null,null,2.62142,null
-2.91919e-06,null,null,null,-0.00191901
0.985463,0.00909254,null,null,null
-2.22454,null,-0.0217236,null,null
-3.42097,null,null,3.04833,null
0.00764382,null,null,null,-0.00206118
0.98809,0.0106989,null,null,null
-2.11603,null,0.200444,null,null
-3.64577,null,null,2.57465,null
-0.00692137,null,null,null,0.00555842
0.993263,0.0110422,null,null,null
-1.76611,null,-0.156056,null,null
-4.35316,null,null,1.742,null
-0.0116674,null,null,null,0.00539399
0.990023,0.0106013,null,null,null
-1.61854,null,-0.300698,null,null
-3.73552,null,null,2.04844,null
-0.0140476,null,null,null,-0.00315326
0.99285,0.00996601,null,null,null
-2.24978,null,-0.256198,null,null
-4.23586,null,null,2.12016,null
-0.0121533,null,null,null,0.00210779
0.993188,0.0108182,null,null,null
-1.99839,null,-0.616485,null,null
-3.53417,null,null,1.46101,null
-0.00727725,null,null,null,0.000574434
0.994735,0.0115959,null,null,null
-1.86946,null,-0.127764,null,null
-3.43996,null,null,1.57274,null
-0.00147959,null,null,null,-0.00500732
0.991541,0.016959,null,null,null
-1.17963,null,-0.264466,null,null
-3.26337,null,null,1.40187,null
-0.00462391,null,null,null,-0.00682469
0.988991,0.0207029,null,null,null
-1.07384,null,-0.26996,null,null
-2.87213,null,null,1.89413,null
0.00127958,null,null,null,0.00711297
0.988197,0.0224249,null,null,null
-0.914148,null,-0.606932,null,null
-2.95587,null,null,1.91342,null
-0.0063542,null,null,null,0.00314316
0.990091,0.0190388,null,null,null
-1.21219,null,-0.348067,null,null
-2.92539,null,null,1.84096,null
-0.00671116,null,null,null,-0.0034107
0.988245,0.01614,null,null,null
-1.31601,null,-0.45689,null,null
-2.79839,null,null,1.89585,null
0.00409806,null,null,null,-0.00104291
0.985475,0.0182271,null,null,null
-1.55612,null,-0.126716,null,null
-2.8772,null,null,1.41784,null
-0.000661823,null,null,null,-0.00338205
0.986074,0.0180774,null,null,null
-1.7848,null,-0.515435,null,null
-2.70759,null,null,1.45653,null
0.0014669,null,null,null,-0.00266374
0.980825,0.0182176,null,null,null
-1.71542,null,-0.529575,null,null
-2.70386,null,null,1.3416,null
-0.00325009,null,null,null,0.00639871
0.980167,0.0192494,null,null,null
-2.85405,null,-0.563241,null,null
-3.00829,null,null,1.26384,null
-0.00209407,null,null,null,0.00198747
0.978869,0.0193975,null,null,null
-2.53511,null,-0.873076,null,null
-2.77305,null,null,1.11331,null
-0.00900032,null,null,null,-0.00303557
0.976571,0.021149,null,null,null
-2.53585,null,-1.06273,null,null
-3.33632,null,null,1.77659,null
-0.00925161,null,null,null,0.00872475
0.976944,0.0185656,null,null,null
-2.10766,null,-1.14341,null,null
-2.2883,null,null,1.4928,null
-0.00125536,null,null,null,0.00497019
0.976472,0.0194886,null,null,null
-2.04344,null,-0.499995,null,null
-2.74206,null,null,1.92302,null
-0.00337025,null,null,null,0.00557946
0.981155,0.0202619,null,null,null
-2.36144,null,-0.317283,null,null
-2.71751,null,null,1.91538,null
0.00372191,null,null,null,0.000888915
0.983771,0.0231219,null,null,null
-1.92162,null,-0.128552,null,null
-2.88434,null,null,1.89525,null
0.0144967,null,null,null,-0.0123063
0.983301,0.0193577,null,null,null
-1.82927,null,-0.395111,null,null
-3.36821,null,null,2.12604,null
0.00935325,null,null,null,-0.0160949
0.98515,0.0160741,null,null,null
-1.85319,null,-0.303506,null,null
-2.40955,null,null,1.72283,null
-0.000988965,null,null,null,-0.00646295
0.98515,0.0160741,null,null,null
-1.85319,null,-0.303506,null,null
-2.40955,null,null,1.72283,null
-0.000988965,null,null,null,-0.00646295
0.98524,0.0199371,null,null,null
-1.97591,null,-0.0456371,null,null
-2.56775,null,null,1.62169,null
0.00637358,null,null,null,-0.000122598
0.984109,0.0152019,null,null,null
-1.54629,null,-0.139143,null,null
-2.38536,null,null,1.88035,null
0.00438165,null,null,null,-0.00171626
0.980674,0.0160419,null,null,null
-1.36519,null,-0.159184,null,null
-2.57261,null,null,2.19782,null
0.00643425,null,null,null,0.00671325
0.981132,0.0178004,null,null,null
-1.7363,null,-0.277389,null,null
-3.36307,null,null,2.34287,null
-0.0016601,null,null,null,-0.000557641
0.981132,0.0178004,null,null,null
-1.7363,null,-0.277389,null,null
-3.36307,null,null,2.34287,null
-0.0016601,null,null,null,-0.000557641
0.981263,0.0167094,null,null,null
-1.79319,null,-0.252258,null,null
-3.32951,null,null,2.42695,null
-0.00386658,null,null,null,-0.0024051
0.981263,0.0167094,null,null,null
-1.79319,null,-0.252258,null,null
-3.32951,null,null,2.42695,null
-0.00386658,null,null,null,-0.0024051
0.978945,0.019236,null,null,null
-1.20237,null,-0.0503875,null,null
-2.89131,null,null,1.97724,null
-0.00203535,null,null,null,-0.00125199
0.976519,0.0174606,null,null,null
-1.37409,null,-0.26456,null,null
-3.27275,null,null,2.39893,null
-0.000981381,null,null,null,-0.00823755
0.975444,0.0192781,null,null,null
-0.907351,null,-0.214384,null,null
-3.01885,null,null,2.05393,null
0.00023301,null,null,null,-0.00765687
0.977266,0.0147991,null,null,null
-1.00115,null,-0.0677074,null,null
-2.63716,null,null,2.07905,null
-0.00453601,null,null,null,-0.00639433
0.977266,0.0147991,null,null,null
-1.00115,null,-0.0677074,null,null
-2.63716,null,null,2.07905,null
-0.00453601,null,null,null,-0.00639433
0.979196,0.0143318,null,null,null
-0.988175,null,-0.244226,null,null
-2.73482,null,null,2.0525,null
-0.00209472,null,null,null,-0.00122071
0.978827,0.0143769,null,null,null
-0.77694,null,0.122614,null,null
-2.45191,null,null,2.30404,null
-0.00225523,null,null,null,0.00919185
0.979237,0.0177343,null,null,null
-0.929412,null,-0.0254161,null,null
-2.24828,null,null,1.63506,null
0.00128031,null,null,null,0.00585434
0.974901,0.0180968,null,null,null
-0.985686,null,0.0789021,null,null
-2.13846,null,null,1.12514,null
-0.00889821,null,null,null,0.00488552
0.975363,0.0175999,null,null,null
-0.8166,null,-0.0706833,null,null
-2.35467,null,null,1.01688,null
-0.00172349,null,null,null,0.00486684
0.974104,0.016417,null,null,null
-1.1599,null,0.0940064,null,null
-2.48196,null,null,0.66036,null
-0.00312294,null,null,null,-0.0053526
0.974917,0.016054,null,null,null
-0.884589,null,0.30964,null,null
-2.5411,null,null,0.746809,null
0.00890459,null,null,null,-0.00242149
0.977228,0.0118504,null,null,null
-0.959324,null,-0.0738021,null,null
-2.3874,null,null,0.736756,null
-0.00637316,null,null,null,-0.00412663
0.976879,0.0159145,null,null,null
-1.1158,null,0.184179,null,null
-2.39387,null,null,0.986437,null
0.00749781,null,null,null,-0.00527625
0.974647,0.0160386,null,null,null
-0.996014,null,0.0896645,null,null
-2.16139,null,null,0.771454,null
0.00365278,null,null,null,-0.0100903
0.976618,0.0153569,null,null,null
-0.862704,null,-0.126296,null,null
-2.16337,null,null,0.75405,null
0.00513434,null,null,null,-0.000469031
0.975656,0.0146356,null,null,null
-1.01361,null,0.0522714,null,null
-2.11267,null,null,1.07329,null
