ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.992894,-0.00262732,null,null,null
1.64025,null,-3.25281,null,null
0.581044,null,null,-2.89944,null
-0.00170944,null,null,null,-0.0103931
0.990748,-0.00240509,null,null,null
1.26354,null,-2.46731,null,null
0.308335,null,null,-2.55294,null
0.000899286,null,null,null,-0.0017103
0.985819,-0.00108972,null,null,null
1.06496,null,-3.2033,null,null
0.796474,null,null,-2.90204,null
0.00165735,null,null,null,0.00273906
0.987243,-7.52882e-06,null,null,null
1.13736,null,-3.0146,null,null
0.794077,null,null,-2.46283,null
0.000992334,null,null,null,0.00490389
0.990086,-0.000339706,null,null,null
1.43511,null,-3.06531,null,null
0.896369,null,null,-3.0649,null
0.00146336,null,null,null,0.0052814
0.988534,4.43026e-05,null,null,null
0.990146,null,-2.90702,null,null
1.15583,null,null,-2.98216,null
0.00736594,null,null,null,-0.00374879
0.986815,0.00308238,null,null,null
1.25864,null,-2.81168,null,null
0.707629,null,null,-3.44641,null
0.0111521,null,null,null,0.00206611
0.985266,0.00385634,null,null,null
0.937719,null,-2.86943,null,null
0.177126,null,null,-3.03417,null
0.00187161,null,null,null,0.00451177
0.988416,0.00406,null,null,null
1.28024,null,-2.18851,null,null
0.544157,null,null,-2.99969,null
0.00634822,null,null,null,-0.000963025
0.988857,0.00163982,null,null,null
1.29925,null,-2.31787,null,null
0.591762,null,null,-3.14177,null
0.00787667,null,null,null,-0.0040487
0.990337,0.00319543,null,null,null
1.13399,null,-2.79942,null,null
0.330767,null,null,-3.40026,null
0.00573764,null,null,null,0.000164958
0.991025,0.00399607,null,null,null
1.19621,null,-2.51562,null,null
0.290262,null,null,-3.13291,null
-0.00337519,null,null,null,0.0040721
0.993977,0.00604632,null,null,null
1.45839,null,-2.43144,null,null
0.305689,null,null,-3.34579,null
-0.00459536,null,null,null,0.0050133
0.987754,0.00238844,null,null,null
1.78025,null,-2.27115,null,null
0.543456,null,null,-3.43867,null
0.00165511,null,null,null,0.0089768
0.983196,0.00297349,null,null,null
1.52906,null,-1.4315,null,null
0.0940073,null,null,-3.07651,null
0.00140573,null,null,null,0.00565827
0.983706,0.00174071,null,null,null
1.24759,null,-1.76238,null,null
0.670819,null,null,-3.58415,null
0.00210226,null,null,null,0.00237839
0.981598,0.00415559,null,null,null
1.59238,null,-1.96174,null,null
0.951556,null,null,-3.06997,null
-0.00197555,null,null,null,0.00700275
0.981471,0.00514603,null,null,null
1.44494,null,-1.87611,null,null
0.709535,null,null,-3.27493,null
-0.00230452,null,null,null,0.00292971
0.988266,0.00500662,null,null,null
1.10004,null,-1.67534,null,null
1.12538,null,null,-3.62139,null
-0.00210999,null,null,null,0.000469366
0.99178,0.00324228,null,null,null
1.2903,null,-1.32078,null,null
1.65031,null,null,-3.26162,null
-9.27111e-05,null,null,null,0.00602326
0.993276,0.0024346,null,null,null
1.43605,null,-1.48621,null,null
1.64701,null,null,-2.97372,null
0.000370781,null,null,null,0.00532149
0.992166,0.0012639,null,null,null
1.70138,null,-1.33648,null,null
1.4847,null,null,-2.7778,null
-0.0115963,null,null,null,0.00601712
0.992166,0.0012639,null,null,null
1.70138,null,-1.33648,null,null
1.4847,null,null,-2.7778,null
-0.0115963,null,null,null,0.00601712
0.989446,0.00376461,null,null,null
1.55104,null,-1.28317,null,null
1.75543,null,null,-2.73149,null
-0.00524701,null,null,null,-0.0018721
0.992644,0.00468557,null,null,null
1.56411,null,-0.941424,null,null
1.39335,null,null,-2.22578,null
-0.00842502,null,null,null,-0.000885619
0.990383,0.00824885,null,null,null
1.69407,null,-0.996671,null,null
1.38226,null,null,-1.6487,null
-0.00166136,null,null,null,-0.00547376
0.991004,0.00868629,null,null,null
1.70101,null,-0.994197,null,null
1.36177,null,null,-2.16096,null
-0.000702855,null,null,null,-0.00217976
0.991117,0.00787729,null,null,null
1.88334,null,-1.42394,null,null
1.54491,null,null,-2.39147,null
-0.00680501,null,null,null,-0.00653052
0.992789,0.0139251,null,null,null
1.72196,null,-1.18283,null,null
1.48111,null,null,-2.256,null
-0.0116587,null,null,null,-0.00682462
0.992524,0.0130229,null,null,null
1.7726,null,-1.28069,null,null
1.36623,null,null,-1.98331,null
-0.00601887,null,null,null,-0.00664954
0.992524,0.0130229,null,null,null
1.7726,null,-1.28069,null,null
1.36623,null,null,-1.98331,null
-0.00601887,null,null,null,-0.00664954
0.993472,0.0118382,null,null,null
1.74965,null,-0.965294,null,null
1.00829,null,null,-2.21224,null
-0.00377724,null,null,null,-0.00801213
0.995559,0.0102709,null,null,null
1.5096,null,-0.993104,null,null
0.776358,null,null,-2.34377,null
0.00201803,null,null,null,-0.00150362
0.991774,0.0102794,null,null,null
1.38236,null,-0.918696,null,null
1.53252,null,null,-2.28136,null
0.00144885,null,null,null,0.00185436
0.991774,0.0102794,null,null,null
1.38236,null,-0.918696,null,null
1.53252,null,null,-2.28136,null
0.00144885,null,null,null,0.00185436
0.992284,0.0110178,null,null,null
1.08516,null,-0.822901,null,null
1.38734,null,null,-2.17874,null
-0.00102138,null,null,null,0.000255906
0.993781,0.014372,null,null,null
0.812179,null,-0.895397,null,null
1.85403,null,null,-2.60399,null
-0.00369662,null,null,null,-0.00681965
0.993642,0.0137171,null,null,null
1.09981,null,-1.32594,null,null
1.32055,null,null,-2.43224,null
-0.00291081,null,null,null,0.000736477
0.993642,0.0137171,null,null,null
1.09981,null,-1.32594,null,null
1.32055,null,null,-2.43224,null
-0.00291081,null,null,null,0.000736477
0.992165,0.0125688,null,null,null
1.01125,null,-1.1421,null,null
2.13721,null,null,-1.87274,null
-0.00446041,null,null,null,-0.00115511
0.995049,0.0126152,null,null,null
1.35648,null,-1.07489,null,null
2.11761,null,null,-2.09117,null
-0.000539126,null,null,null,-0.00414049
0.997097,0.0115558,null,null,null
0.939049,null,-1.19053,null,null
2.12372,null,null,-1.7705,null
-0.000866046,null,null,null,0.00542306
0.995981,0.00888216,null,null,null
0.827076,null,-1.03442,null,null
1.93191,null,null,-1.748,null
-0.00139412,null,null,null,0.00255534
0.996844,0.00966574,null,null,null
0.76348,null,-1.09205,null,null
2.61985,null,null,-1.6622,null
-0.000142112,null,null,null,-0.00149764
0.999339,0.0103206,null,null,null
0.414516,null,-0.974041,null,null
2.30539,null,null,-1.96784,null
0.0017906,null,null,null,0.0012201
0.997625,0.00623134,null,null,null
0.249455,null,-1.2691,null,null
2.41159,null,null,-1.7758,null
0.00303845,null,null,null,0.00150354
