ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.992509,-0.025152,null,null,null
0.116258,null,-0.114077,null,null
-0.393545,null,null,-0.0392264,null
-0.00187496,null,null,null,-0.000201111
0.99258,-0.0183366,null,null,null
0.0677619,null,-0.0975893,null,null
-0.357218,null,null,-0.00323525,null
0.00326968,null,null,null,-0.00159055
0.99258,-0.0183366,null,null,null
0.0677619,null,-0.0975893,null,null
-0.357218,null,null,-0.00323525,null
0.00326968,null,null,null,-0.00159055
0.9927,-0.0216696,null,null,null
0.136302,null,-0.0939912,null,null
-0.237687,null,null,-0.0132183,null
0.00465936,null,null,null,-0.00705451
0.992501,-0.0226818,null,null,null
0.134969,null,-0.0792356,null,null
-0.325624,null,null,-0.0120892,null
0.000256902,null,null,null,0.0039084
0.992625,-0.0199795,null,null,null
0.0671163,null,-0.0725225,null,null
-0.330359,null,null,0.00184514,null
5.7338e-05,null,null,null,-0.000882786
0.992654,-0.0147035,null,null,null
0.145935,null,-0.0448941,null,null
-0.291676,null,null,0.019978,null
-0.00178217,null,null,null,0.000568155
0.992655,-0.0111873,null,null,null
0.14564,null,-0.0261456,null,null
-0.321277,null,null,0.0658065,null
0.00129247,null,null,null,0.00255502
0.992816,-0.0147723,null,null,null
0.129944,null,-0.0966002,null,null
-0.320704,null,null,0.0582714,null
0.00522708,null,null,null,0.00486505
0.992816,-0.0147723,null,null,null
0.129944,null,-0.0966002,null,null
-0.320704,null,null,0.0582714,null
0.00522708,null,null,null,0.00486505
0.992816,-0.0147723,null,null,null
0.129944,null,-0.0966002,null,null
-0.320704,null,null,0.0582714,null
0.00522708,null,null,null,0.00486505
0.992921,-0.0162894,null,null,null
0.0696906,null,-0.0913464,null,null
-0.332663,null,null,0.075619,null
0.00363081,null,null,null,0.00553915
0.992845,-0.015969,null,null,null
0.116304,null,-0.0620241,null,null
-0.306922,null,null,0.0506515,null
-0.000403775,null,null,null,0.0013419
0.992845,-0.015969,null,null,null
0.116304,null,-0.0620241,null,null
-0.306922,null,null,0.0506515,null
-0.000403775,null,null,null,0.0013419
0.992718,-0.00969659,null,null,null
0.134471,null,-0.0440365,null,null
-0.276246,null,null,0.058744,null
-0.000827211,null,null,null,0.000787564
0.992921,-0.00619661,null,null,null
0.140699,null,0.0371649,null,null
-0.33857,null,null,0.0440416,null
0.00273939,null,null,null,-0.000251826
0.993058,-0.00790264,null,null,null
0.177608,null,0.0249968,null,null
-0.342101,null,null,0.0346904,null
0.00311655,null,null,null,-0.000346534
0.99293,-0.00548291,null,null,null
0.116141,null,-0.0531618,null,null
-0.339749,null,null,-0.015426,null
0.0019959,null,null,null,-0.00392599
0.99293,-0.00548291,null,null,null
0.116141,null,-0.0531618,null,null
-0.339749,null,null,-0.015426,null
0.0019959,null,null,null,-0.00392599
0.992926,-0.0023575,null,null,null
0.21185,null,-0.150884,null,null
-0.298561,null,null,-0.0127607,null
0.00382011,null,null,null,0.00500516
0.992976,7.08454e-05,null,null,null
0.169535,null,-0.175729,null,null
-0.231759,null,null,0.0115157,null
-0.00139161,null,null,null,0.00206926
0.99289,0.00171575,null,null,null
