ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.998117,-0.000468985,null,null,null
0.928989,null,-0.0311605,null,null
0.924685,null,null,-0.00220183,null
0.80591,null,null,null,-0.0157856
0.998036,0.00253076,null,null,null
0.922007,null,-0.00405031,null,null
0.919893,null,null,0.0179002,null
0.660528,null,null,null,-0.0257735
0.998038,0.00447621,null,null,null
0.914033,null,-0.0462849,null,null
0.917655,null,null,0.00690621,null
0.530801,null,null,null,-0.00846499
0.997946,-0.00251319,null,null,null
0.916133,null,-0.028025,null,null
0.923142,null,null,0.0200617,null
0.430683,null,null,null,0.000143514
0.997927,-0.000931761,null,null,null
0.892579,null,-0.0691276,null,null
0.90552,null,null,-0.0206345,null
0.341736,null,null,null,0.0060881
0.997892,-0.00216741,null,null,null
0.90989,null,-0.0555469,null,null
0.904134,null,null,-0.0441348,null
0.276272,null,null,null,0.00778799
0.997831,-0.00614099,null,null,null
0.881521,null,-0.0919006,null,null
0.883824,null,null,-0.0513599,null
0.211189,null,null,null,0.00446886
0.997751,-0.00582161,null,null,null
0.884106,null,-0.130562,null,null
0.848625,null,null,-0.0221632,null
0.165561,null,null,null,0.00998408
0.997739,-0.00191136,null,null,null
0.87505,null,-0.129798,null,null
0.848368,null,null,-0.0342204,null
0.12913,null,null,null,0.0027617
0.997724,-0.00383914,null,null,null
0.872683,null,-0.129994,null,null
0.846049,null,null,-0.00387711,null
0.100521,null,null,null,0.00235145
0.99763,-0.00337228,null,null,null
0.846751,null,-0.112226,null,null
0.840008,null,null,0.0713739,null
0.0722292,null,null,null,-0.000503825
0.997525,-0.00361779,null,null,null
0.86634,null,-0.118313,null,null
0.85772,null,null,0.105455,null
0.0560846,null,null,null,-0.00379421
0.997506,-0.00318259,null,null,null
0.867507,null,-0.105354,null,null
0.839719,null,null,0.0826686,null
0.0396639,null,null,null,-0.000386885
0.997502,-0.00428122,null,null,null
0.855324,null,-0.103576,null,null
0.834032,null,null,0.0339281,null
0.0324216,null,null,null,-0.00244653
0.99741,-0.00333469,null,null,null
0.835541,null,-0.0895796,null,null
0.837708,null,null,0.0651868,null
0.0221653,null,null,null,-0.00288533
0.997504,-0.00216584,null,null,null
0.811416,null,-0.116987,null,null
0.863372,null,null,0.0644622,null
0.0171314,null,null,null,-0.00310594
0.997405,-0.00141124,null,null,null
0.808621,null,-0.076849,null,null
0.856406,null,null,0.0747427,null
0.00999515,null,null,null,-0.00452787
0.997175,-0.00661932,null,null,null
0.807071,null,-0.0271721,null,null
0.862735,null,null,0.113304,null
0.013042,null,null,null,-0.00903277
0.997115,-0.00903549,null,null,null
0.813763,null,-0.0393874,null,null
0.833126,null,null,0.130234,null
0.0130052,null,null,null,-0.00759309
0.997088,-0.00904687,null,null,null
0.788064,null,-0.0528235,null,null
0.809544,null,null,0.12066,null
0.00784666,null,null,null,-0.00357316
0.997055,-0.00678809,null,null,null
0.806967,null,0.00155228,null,null
0.836056,null,null,0.0621289,null
0.0041818,null,null,null,0.00331371
0.997159,-0.00931356,null,null,null
0.779695,null,0.00777882,null,null
0.827649,null,null,-0.0212,null
0.00487349,null,null,null,0.00095498
0.99697,-0.0103003,null,null,null
0.764266,null,0.0098267,null,null
0.853302,null,null,-0.0236131,null
0.0049643,null,null,null,-0.00141479
0.997066,-0.010096,null,null,null
0.750475,null,-0.0562124,null,null
0.825129,null,null,-0.104,null
0.00341668,null,null,null,-0.00294657
0.996899,-0.00520935,null,null,null
0.791986,null,-0.0806146,null,null
0.834466,null,null,-0.00417874,null
0.0023897,null,null,null,-0.0062414
0.996888,-0.00578823,null,null,null
0.779501,null,-0.0891467,null,null
0.786312,null,null,-0.0255256,null
0.00221334,null,null,null,-0.00202236
0.996819,-0.0149826,null,null,null
0.809716,null,-0.0794299,null,null
0.813503,null,null,-0.0387637,null
0.00332037,null,null,null,-0.00566145
0.996637,-0.0131895,null,null,null
0.789489,null,-0.126161,null,null
0.807793,null,null,-0.0885384,null
0.00118681,null,null,null,-0.00290459
0.996868,-0.00623579,null,null,null
0.759391,null,-0.0987887,null,null
0.803846,null,null,-0.157654,null
0.00609653,null,null,null,0.000596243
0.996544,-0.0141866,null,null,null
0.784469,null,-0.102243,null,null
0.773625,null,null,-0.1636,null
0.00918396,null,null,null,-0.000225084
0.996615,-0.0150355,null,null,null
0.75383,null,-0.101516,null,null
0.790251,null,null,-0.131899,null
0.00344657,null,null,null,0.00368065
0.996675,-0.0111006,null,null,null
0.777872,null,-0.072415,null,null
0.76191,null,null,-0.150604,null
0.00387851,null,null,null,0.00625449
0.99653,-0.0136592,null,null,null
0.771423,null,-0.173755,null,null
0.759489,null,null,-0.150627,null
-0.000196685,null,null,null,0.00460399
0.996621,-0.0120769,null,null,null
0.762983,null,-0.212841,null,null
0.785511,null,null,-0.119093,null
0.000416151,null,null,null,-0.00294191
0.996557,-0.0111332,null,null,null
0.74033,null,-0.228769,null,null
0.8309,null,null,-0.101663,null
0.000199441,null,null,null,-0.00291754
0.996596,-0.0113591,null,null,null
0.733076,null,-0.268896,null,null
0.784379,null,null,-0.152311,null
0.00475705,null,null,null,0.00138781
0.996514,-0.00588466,null,null,null
0.778176,null,-0.275736,null,null
0.781255,null,null,-0.183344,null
-0.00303879,null,null,null,-0.00145959
0.996606,-0.00386596,null,null,null
0.759241,null,-0.227524,null,null
0.760084,null,null,-0.178,null
0.00186578,null,null,null,0.000428435
0.996568,-0.00729956,null,null,null
0.733568,null,-0.308445,null,null
0.770341,null,null,-0.222727,null
0.000468437,null,null,null,-0.00134632
0.996599,-0.00719655,null,null,null
0.789925,null,-0.214151,null,null
0.743109,null,null,-0.232749,null
-0.000568044,null,null,null,-0.00261098
0.996614,-0.0044151,null,null,null
0.767223,null,-0.268871,null,null
0.687316,null,null,-0.236921,null
-0.00159666,null,null,null,-0.00282995
0.996539,-0.00616386,null,null,null
0.75395,null,-0.254394,null,null
0.71751,null,null,-0.244079,null
-0.00805646,null,null,null,0.000535011
0.996489,-0.00661612,null,null,null
0.769651,null,-0.1793,null,null
0.725725,null,null,-0.283062,null
-0.00128682,null,null,null,0.00287586
0.996454,-0.00926001,null,null,null
0.782334,null,-0.245977,null,null
0.736426,null,null,-0.258703,null
-0.00543594,null,null,null,0.00135181
0.996417,-0.00760849,null,null,null
0.758864,null,-0.26393,null,null
0.709333,null,null,-0.294516,null
-0.00800672,null,null,null,0.000245528
0.996381,-0.00713925,null,null,null
0.758026,null,-0.301161,null,null
0.632707,null,null,-0.36971,null
-0.00541721,null,null,null,-0.0019726
0.996428,-0.00451196,null,null,null
0.722433,null,-0.313999,null,null
0.603315,null,null,-0.447606,null
-0.00717145,null,null,null,-0.0037124
0.996416,-0.00439283,null,null,null
0.761495,null,-0.332541,null,null
0.558658,null,null,-0.439831,null
0.000626314,null,null,null,0.00368724
0.996345,-0.00166954,null,null,null
0.694881,null,-0.33245,null,null
0.572638,null,null,-0.408151,null
0.000871942,null,null,null,0.00347255
0.996301,0.00491625,null,null,null
0.679098,null,-0.345751,null,null
0.568136,null,null,-0.424687,null
-0.000830224,null,null,null,0.00462527
0.996278,0.0106993,null,null,null
0.668559,null,-0.295928,null,null
