ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.9949,-0.000492592,null,null,null
3.53158e+07,null,-1.57744e+06,null,null
3.43194e+07,null,null,-374125,null
878.836,null,null,null,-18.3863
0.993833,0.00237083,null,null,null
4.45678e+06,null,-75758.1,null,null
4.14906e+06,null,null,44199.6,null
320.026,null,null,null,-12.0156
0.997601,0.00433054,null,null,null
2.15041e+06,null,-176106,null,null
1.9758e+06,null,null,-41117.5,null
192.695,null,null,null,-1.39161
0.998959,-0.00249905,null,null,null
1.31115e+06,null,-51851,null,null
1.20463e+06,null,null,-602.325,null
128.602,null,null,null,0.704389
0.995391,-0.00101739,null,null,null
721005,null,-58794.1,null,null
612365,null,null,-32229.4,null
80.8189,null,null,null,1.62296
0.995816,-0.00213257,null,null,null
499804,null,-40081.1,null,null
411146,null,null,-26553.1,null
55.565,null,null,null,1.70116
0.994486,-0.00609657,null,null,null
320591,null,-35581.1,null,null
260651,null,null,-22404.9,null
36.0063,null,null,null,1.0496
0.99273,-0.00557776,null,null,null
209821,null,-28187.9,null,null
178244,null,null,-14323.5,null
23.3047,null,null,null,1.56296
0.996281,-0.0016666,null,null,null
138084,null,-23410.2,null,null
129270,null,null,-9100.92,null
15.5809,null,null,null,0.406331
0.98949,-0.00367979,null,null,null
97125.9,null,-16386.6,null,null
97095,null,null,-3302.75,null
10.6316,null,null,null,0.169174
0.984101,-0.00310611,null,null,null
66685.1,null,-12414.7,null,null
65554.9,null,null,6516.59,null
6.97111,null,null,null,0.00499259
0.987088,-0.00347205,null,null,null
52389,null,-8506.67,null,null
52460.6,null,null,7445.26,null
4.6119,null,null,null,-0.224011
0.989499,-0.00294821,null,null,null
40889.9,null,-7677.01,null,null
38090.5,null,null,3819.29,null
2.79155,null,null,null,0.0366161
0.998736,-0.00413306,null,null,null
31558,null,-4173.54,null,null
29437.6,null,null,1728.8,null
2.02444,null,null,null,-0.0893459
0.99537,-0.00324345,null,null,null
24083.4,null,-3679.82,null,null
23001.9,null,null,1324.89,null
1.44918,null,null,null,-0.100078
0.997795,-0.00207042,null,null,null
18205.1,null,-3039.15,null,null
19556.4,null,null,1726.72,null
1.00053,null,null,null,-0.186342
0.999618,-0.00131613,null,null,null
14347.8,null,-1694.45,null,null
17322.9,null,null,815.77,null
0.488876,null,null,null,-0.205795
0.997069,-0.00659786,null,null,null
11176.8,null,-793.638,null,null
13602.4,null,null,1967.89,null
0.576455,null,null,null,-0.465151
0.992786,-0.00881413,null,null,null
9424.71,null,-1023.92,null,null
10979.5,null,null,2215.65,null
0.52297,null,null,null,-0.324744
1.00484,-0.00890281,null,null,null
7510.19,null,-781.691,null,null
7957.7,null,null,1625.09,null
0.345002,null,null,null,-0.132971
1.00235,-0.00669655,null,null,null
6861.06,null,-110.366,null,null
7415.46,null,null,408.024,null
0.236209,null,null,null,0.134717
0.998563,-0.00919675,null,null,null
5521.54,null,61.9321,null,null
6019.3,null,null,-177.236,null
0.168602,null,null,null,0.0637293
0.994879,-0.0100163,null,null,null
4479.07,null,-97.5703,null,null
5411,null,null,-236.197,null
0.136522,null,null,null,-0.0639326
0.990954,-0.0102024,null,null,null
3546.72,null,-390.924,null,null
4533.65,null,null,-399.603,null
0.0952497,null,null,null,-0.108321
0.996861,-0.00518709,null,null,null
3360.84,null,-379.926,null,null
3870.72,null,null,13.3897,null
0.112877,null,null,null,-0.236651
0.997079,-0.00582563,null,null,null
2608.5,null,-190.2,null,null
3368.47,null,null,-28.1298,null
0.100791,null,null,null,-0.0210928
0.99564,-0.0151405,null,null,null
2642.46,null,-156.588,null,null
3136.97,null,null,-187.599,null
