MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,12.4031,7.24343,10.0682
2,10.5831,6.20417,8.57381
3,9.46334,5.54177,7.67096
4,8.78675,5.18594,7.09316
5,8.23634,4.80127,6.69217
6,7.86326,4.38114,6.52966
7,7.3157,3.93612,6.16655
8,7.16349,3.48135,6.26065
9,6.98919,3.11724,6.25552
10,6.95094,3.13998,6.2013
11,6.70503,2.87678,6.05653
12,6.23391,2.63802,5.64822
13,6.22138,2.55449,5.67275
14,6.30927,2.59563,5.75061
15,6.0666,2.72664,5.41932
16,5.81924,2.38158,5.30958
17,5.72697,2.49494,5.15494
18,5.4213,2.39959,4.86132
19,5.36503,2.425,4.7857
20,5.22498,2.44983,4.61506
21,4.80118,2.27092,4.23016
22,4.72437,2.26205,4.14763
23,4.74822,2.3915,4.10199
24,4.68893,2.29667,4.08796
25,4.5879,2.17632,4.03886
26,4.56462,2.06931,4.06862
27,4.43931,1.96916,3.97869
28,4.46791,1.91728,4.03563
29,4.31933,1.85363,3.90137
30,4.37164,1.85767,3.95731
31,4.2161,1.89385,3.7668
32,4.13677,1.94822,3.64929
33,4.1384,1.8635,3.69509
34,4.12082,1.72173,3.7439
35,4.04891,1.77913,3.63709
36,4.00092,1.73133,3.60692
37,4.03048,1.77416,3.61899
38,3.96133,1.79612,3.53073
39,3.9182,1.83167,3.4637
40,3.91527,1.86413,3.44301
41,3.91527,1.86413,3.44301
42,3.9699,1.87676,3.49827
43,3.9699,1.87676,3.49827
44,3.89486,1.91208,3.39321
45,3.78846,1.98585,3.22627
46,3.72087,1.98462,3.14741
47,3.70387,1.99064,3.12346
48,3.67582,1.89086,3.1522
49,3.76341,1.96625,3.20892
50,3.70207,1.87499,3.19214
51,3.65085,1.85287,3.14572
52,3.55322,1.73094,3.1031
53,3.59254,1.89111,3.05452
54,3.57635,1.87146,3.04761
55,3.45921,1.91205,2.88274
56,3.38426,1.87721,2.81591
57,3.32009,1.9364,2.69691
58,3.22476,1.83975,2.64847
59,3.23017,1.86545,2.63706
60,3.23017,1.86545,2.63706
61,3.23017,1.86545,2.63706
62,3.2113,1.83598,2.6347
63,3.17033,1.83279,2.58687
64,3.13382,1.80549,2.56145
65,3.21367,1.8364,2.63729
66,3.14591,1.83286,2.55683
67,3.23347,1.88214,2.62923
68,3.22838,1.84804,2.6471
69,3.22171,1.80797,2.66658
70,3.17404,1.81338,2.60503
71,3.17439,1.85435,2.57646
72,3.07075,1.72693,2.53914
73,2.92038,1.68494,2.38529
74,2.92038,1.68494,2.38529
75,2.92952,1.76333,2.33939
76,2.92952,1.76333,2.33939
77,2.9387,1.70674,2.39228
78,2.90628,1.7434,2.32529
79,2.9151,1.78354,2.30582
80,2.83781,1.84332,2.15763
81,2.86323,1.89955,2.14238
82,2.90921,1.92106,2.18473
83,2.92476,1.92621,2.20089
84,2.88012,1.86413,2.19548
85,2.82321,1.89184,2.09558
86,2.82321,1.89184,2.09558
87,2.89945,2.01135,2.08837
88,2.83438,2.01561,1.99274
89,2.85816,2.01807,2.02397
90,2.92252,2.01384,2.11792
91,3.00756,2.09427,2.15857
92,2.93129,1.98268,2.15904
93,2.93129,1.98268,2.15904
94,2.93429,1.9945,2.15221
95,2.93429,1.9945,2.15221
96,2.95445,2.02735,2.1491
97,2.90449,1.9688,2.13538
98,2.90449,1.9688,2.13538
99,2.87065,2.00679,2.05267
100,2.87065,2.00679,2.05267
101,2.82567,2.03261,1.96287
102,2.87301,2.03604,2.02699
103,2.82092,1.99794,1.99143
104,2.74548,1.92077,1.96171
105,2.7102,1.86259,1.96874
106,2.6961,1.80688,2.00104
107,2.6961,1.80688,2.00104
108,2.74222,1.86764,2.0079
109,2.80558,1.94754,2.0195
110,2.80558,1.94754,2.0195
111,2.80558,1.94754,2.0195
112,2.75289,1.96123,1.93183
113,2.78874,1.91468,2.02758
114,2.78874,1.91468,2.02758
115,2.7465,1.87938,2.0028
116,2.68256,1.85755,1.93536
117,2.68799,1.80838,1.98873
118,2.68799,1.80838,1.98873
119,2.68799,1.80838,1.98873
120,2.72211,1.87361,1.97471
121,2.66266,1.83674,1.92772
122,2.66266,1.83674,1.92772
123,2.73597,1.93537,1.93388
124,2.85032,1.97358,2.05653
125,2.85032,1.97358,2.05653
126,2.81611,2.02538,1.95661
127,2.81611,2.02538,1.95661
128,2.80398,2.06454,1.89736
129,2.80398,2.06454,1.89736
130,2.81828,2.06446,1.91852
131,2.80023,2.07488,1.88047
132,2.78191,2.0786,1.84891
133,2.80039,2.0927,1.86086
134,2.74049,2.0398,1.83017
135,2.65207,2.04002,1.69464
136,2.75603,2.12396,1.75628
137,2.71756,2.14925,1.66308
138,2.7668,2.19958,1.6784
139,2.73205,2.09382,1.75499
140,2.7172,2.04617,1.78784
141,2.67456,1.99356,1.78297
142,2.67194,1.98059,1.79347
143,2.67673,2.00703,1.77109
144,2.6809,2.00463,1.78007
145,2.65617,1.93585,1.81872
146,2.5776,1.92534,1.71379
147,2.61554,2.0158,1.66662
148,2.61554,2.0158,1.66662
149,2.61554,2.0158,1.66662
150,2.63782,2.02443,1.69109
151,2.59682,2.01441,1.63879
152,2.59682,2.01441,1.63879
153,2.59038,1.98529,1.66394
154,2.62449,2.02866,1.66509
155,2.62449,2.02866,1.66509
156,2.57385,1.96757,1.65933
157,2.57385,1.96757,1.65933
158,2.51445,1.92855,1.61343
159,2.50704,1.92055,1.61144
160,2.57543,1.9917,1.63277
161,2.51159,1.97617,1.5501
162,2.48806,1.94973,1.54564
163,2.48806,1.94973,1.54564
164,2.43263,1.90413,1.51393
165,2.4875,1.91331,1.58961
166,2.51832,1.91143,1.63962
167,2.49847,1.93775,1.57718
168,2.43745,1.94773,1.46543
169,2.43745,1.94773,1.46543
170,2.43745,1.94773,1.46543
171,2.41596,1.89067,1.50407
172,2.41677,1.90832,1.48294
173,2.41585,1.92105,1.46489
174,2.41585,1.92105,1.46489
175,2.38729,1.89073,1.4575
176,2.39737,1.92578,1.42785
177,2.39737,1.92578,1.42785
178,2.45781,1.93825,1.5113
179,2.4507,1.91953,1.52359
180,2.4507,1.91953,1.52359
181,2.44611,1.87295,1.57338
182,2.44611,1.87295,1.57338
183,2.4928,1.94256,1.56221
184,2.4928,1.94256,1.56221
185,2.4928,1.94256,1.56221
186,2.52379,1.96716,1.58107
187,2.52379,1.96716,1.58107
188,2.52379,1.96716,1.58107
189,2.43402,1.91579,1.5014
190,2.43402,1.91579,1.5014
191,2.43402,1.91579,1.5014
192,2.46793,1.85013,1.6333
193,2.43896,1.90283,1.52571
194,2.41953,1.89265,1.50732
195,2.41953,1.89265,1.50732
196,2.3268,1.7713,1.5088
197,2.33631,1.79147,1.49966
198,2.32422,1.76507,1.51212
199,2.32422,1.76507,1.51212
200,2.32422,1.76507,1.51212
201,2.29296,1.79768,1.42338
202,2.33744,1.80641,1.48341
203,2.35905,1.80469,1.51928
204,2.2886,1.73982,1.48685
205,2.2501,1.72225,1.44804
206,2.2501,1.72225,1.44804
207,2.2501,1.72225,1.44804
208,2.28915,1.7871,1.43054
209,2.26391,1.80741,1.36329
210,2.26391,1.80741,1.36329
211,2.26391,1.80741,1.36329
212,2.2037,1.78982,1.28563
213,2.20287,1.80191,1.26718
214,2.23687,1.83863,1.27399
215,2.26154,1.87819,1.25975
216,2.26154,1.87819,1.25975
217,2.26154,1.87819,1.25975
218,2.26154,1.87819,1.25975
219,2.26154,1.87819,1.25975
220,2.2418,1.82777,1.29805
221,2.22534,1.79619,1.31371
222,2.18073,1.72457,1.33472
223,2.19728,1.75968,1.31589
224,2.19728,1.75968,1.31589
225,2.19728,1.75968,1.31589
226,2.19728,1.75968,1.31589
