ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995651,0.000333835,null,null,null
0.412646,null,-0.132734,null,null
0.139808,null,null,0.29888,null
0.00110709,null,null,null,0.00340691
0.995633,0.00149567,null,null,null
0.36754,null,-0.0624326,null,null
0.155347,null,null,0.346045,null
0.00304798,null,null,null,0.00249913
0.995754,0.00098385,null,null,null
0.395774,null,-0.0624253,null,null
0.177413,null,null,0.327411,null
-0.00428149,null,null,null,0.00283956
0.995576,0.00554892,null,null,null
0.459574,null,-0.16032,null,null
0.166345,null,null,0.314456,null
-0.00429391,null,null,null,-2.47221e-05
0.995576,0.00554892,null,null,null
0.459574,null,-0.16032,null,null
0.166345,null,null,0.314456,null
-0.00429391,null,null,null,-2.47221e-05
0.995601,0.0118076,null,null,null
0.41587,null,-0.185951,null,null
0.144512,null,null,0.272496,null
-0.006517,null,null,null,-0.00570965
0.995487,0.0181919,null,null,null
0.373074,null,-0.170536,null,null
0.125803,null,null,0.235061,null
-0.00181126,null,null,null,-0.00142402
0.995332,0.0210362,null,null,null
0.403836,null,-0.222073,null,null
0.176605,null,null,0.262709,null
0.00482661,null,null,null,0.00448296
0.995284,0.0270679,null,null,null
0.399134,null,-0.243869,null,null
0.190159,null,null,0.257855,null
-0.000857555,null,null,null,0.000238876
0.995296,0.0245787,null,null,null
0.338409,null,-0.247532,null,null
0.213875,null,null,0.188796,null
-0.00418401,null,null,null,0.00562491
0.995296,0.0245787,null,null,null
0.338409,null,-0.247532,null,null
0.213875,null,null,0.188796,null
-0.00418401,null,null,null,0.00562491
0.995286,0.0250771,null,null,null
0.282594,null,-0.252924,null,null
0.19604,null,null,0.188702,null
0.000559549,null,null,null,0.00552615
0.995399,0.0207039,null,null,null
0.278111,null,-0.170216,null,null
0.187936,null,null,0.141402,null
0.00343216,null,null,null,0.00644636
0.995624,0.0137248,null,null,null
0.23291,null,-0.230316,null,null
0.237926,null,null,0.161095,null
0.00437511,null,null,null,-0.00123207
0.995674,0.015888,null,null,null
0.311069,null,-0.121051,null,null
0.269301,null,null,0.18,null
-7.68833e-05,null,null,null,-0.00203883
0.995655,0.0140414,null,null,null
0.188534,null,-0.133469,null,null
0.189427,null,null,0.220438,null
0.00339319,null,null,null,-0.00198856
0.99567,0.0118738,null,null,null
0.247553,null,-0.0990743,null,null
0.205544,null,null,0.201996,null
-0.00157925,null,null,null,0.00484798
0.99582,0.0087068,null,null,null
0.289275,null,-0.0418576,null,null
0.248002,null,null,0.206872,null
0.00336593,null,null,null,0.00103131
0.99582,0.0087068,null,null,null
