ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.966776,-0.0117489,null,null,null
-0.304869,null,-0.0309355,null,null
-0.978376,null,null,0.0720003,null
0.00276356,null,null,null,-0.00561841
0.964457,-0.0141361,null,null,null
-0.440871,null,0.331536,null,null
-0.930512,null,null,-0.119024,null
0.00239676,null,null,null,0.00577604
0.965634,-0.0156184,null,null,null
-0.306343,null,0.376301,null,null
-0.771971,null,null,-0.10915,null
0.00602205,null,null,null,-0.00429481
0.970867,-0.0169491,null,null,null
-0.11896,null,0.418584,null,null
-0.816125,null,null,0.0757344,null
0.0114634,null,null,null,0.00784514
0.970239,-0.0128864,null,null,null
-0.10877,null,0.0102736,null,null
-0.792531,null,null,0.0527086,null
-0.00383168,null,null,null,-0.00052135
0.967224,-0.013936,null,null,null
-0.00887946,null,0.15037,null,null
-0.809482,null,null,-0.0392948,null
0.00932656,null,null,null,0.0061344
0.969999,-0.012482,null,null,null
-0.198551,null,0.50357,null,null
-0.561832,null,null,-0.0663668,null
0.000549277,null,null,null,-0.00267141
0.966311,-0.0168457,null,null,null
-0.154421,null,0.481525,null,null
-0.46014,null,null,0.0266123,null
-0.00770872,null,null,null,0.00225301
0.97323,-0.0178782,null,null,null
-0.126715,null,0.349199,null,null
-0.506651,null,null,0.0105034,null
-0.00436051,null,null,null,-0.0019322
0.97692,-0.0164409,null,null,null
-0.237309,null,0.26914,null,null
-0.380734,null,null,-0.25045,null
0.00116482,null,null,null,-0.00386225
0.971429,-0.0137114,null,null,null
-0.126679,null,0.187604,null,null
-0.330461,null,null,-0.357846,null
-0.000598491,null,null,null,0.00722047
0.975319,-0.0036704,null,null,null
0.0264713,null,0.180671,null,null
-0.277898,null,null,-0.229634,null
0.00406562,null,null,null,0.0100486
0.97388,-0.00550741,null,null,null
-0.0802846,null,0.0913571,null,null
-0.402382,null,null,-0.0588959,null
-0.000662443,null,null,null,0.00670106
0.972635,-0.00404384,null,null,null
0.0851296,null,0.251494,null,null
-0.548288,null,null,-0.20042,null
-0.00207813,null,null,null,0.0024734
0.977686,-0.00805203,null,null,null
0.259054,null,0.359278,null,null
-0.492021,null,null,-0.191926,null
-0.0089459,null,null,null,0.00363604
0.974328,-0.00888688,null,null,null
