t,deltaS
345,-0.2948
346,0.4489
347,0.8522
348,-1.977
349,1.241
350,0.06423
351,0.2538
352,-0.2294
353,-0.3387
354,1.547
355,0.1019
356,-1.046
357,1.472
358,0.1958
359,1.366
360,0.3602
361,0.8109
362,0.7415
363,-0.8158
364,-0.4205
365,-0.3627
366,1.322
367,-0.05108
368,0.7166
369,0.4726
370,0.2386
371,0.1289
372,-0.2807
373,-0.1409
374,-0.09082
375,0.4801
376,1.266
377,0.04317
378,0.9525
379,0.3272
380,0.02256
381,-0.03801
382,1.835
383,1.864
384,-0.4028
385,0.4828
386,0.4297
387,-0.8262
388,0.5029
389,0.2037
390,0.3056
391,2.724
392,0.2674
393,0.734
394,-0.06794
395,0.7603
396,0.2211
397,0.1851
398,0.5464
399,0.1905
400,-0.3287
401,0.1116
402,1.341
403,-0.1158
404,0.2443
405,0.5817
406,1.76
407,0.7655
408,1.213
409,-0.3796
410,1.107
411,0.3053
412,1.019
413,1.102
414,-0.6713
415,0.1576
416,0.8033
417,0.4851
418,0.45
419,0.2754
420,0.3295
421,-0.3004
422,0.417
423,-0.449
424,0.3004
425,1.78
426,-0.0277
427,-0.3531
428,0.404
429,0.8258
430,0.5138
431,-0.6037
432,1.532
433,-0.5598
434,0.4507
435,0.7017
436,0.4991
437,0.9904
438,1.855
439,0.9468
440,1.453
441,-0.1144
442,-0.3202
443,0.3917
444,1.379
445,-1.009
446,1.45
447,0.5022
448,0.6701
449,0.6344
450,1.232
451,0.6445
452,1.328
453,-0.56
454,1.499
455,1.001
456,0.4186
457,1.053
458,3.266
459,0.5798
460,-1.251
461,0.3332
462,-0.2426
463,-0.9787
464,0.6491
465,0.873
466,0.6375
467,-0.5004
468,0.6885
469,-0.4832
470,0.4961
471,-0.8304
472,0.2272
473,-0.05453
474,-1.455
475,-0.4742
476,0.3414
477,1.595
478,0.8051
479,-0.5274
480,-0.3543
481,0.3475
482,0.637
483,-0.4771
484,0.7726
485,0.9274
486,0.8042
487,0.8517
488,0.1185
489,0.281
490,1.284
491,0.6797
492,2.031
493,1.693
494,1.537
495,-1.397
496,-0.12
497,0.01899
498,-0.4394
499,1.27
500,1.417
501,1.033
502,1.602
503,0.6137
504,1.358
505,-0.1388
506,-0.7633
507,-0.4741
508,0.9556
509,-0.2343
510,-0.3324
511,0.07933
512,1.166
513,0.5987
514,1.288
515,0.04528
516,0.5485
517,1.662
518,-0.6171
519,-0.6601
520,0.738
521,1.239
522,-0.2115
523,-0.4264
524,0.7035
525,1.183
526,1.711
527,0.7566
528,-1.201
529,1.427
530,-0.8679
531,0.2703
532,-0.6732
533,-1.462
534,0.7565
535,-0.7303
536,0.6659
537,-0.2477
538,-0.3118
539,1.37
540,-0.5247
541,0.3531
542,-0.3751
543,0.7703
544,0.776
545,1.484
546,-0.5662
547,0.7788
548,-0.4554
549,-0.3803
550,-0.9261
551,-0.6377
552,-0.2226
553,0.5439
554,-0.5845
555,-1.589
556,-0.09169
557,-0.1041
558,-1.256
559,-0.8704
560,0.4333
561,0.06446
562,0.9047
563,0.8874
564,-1.065
565,0.6682
566,-0.2397
567,1.091
568,0.1116
569,1.106
570,1.094
571,-0.2183
572,1.282
573,0.3124
574,-0.8133
575,0.2577
576,-0.3901
577,-0.2254
578,-2.171
579,-0.9028
580,0.4325
581,0.6626
582,-1.114
583,0.7298
584,1.194
585,0.9792
586,0.2528
587,1.01
588,0.02642
589,0.7733
590,0.7176
591,2.02
592,-0.6444
593,0.6932
594,-0.5292
595,1.395
596,1.208
597,-1.072
598,-1.236
599,0.565
600,0.6106
601,0.6997
602,0.8072
603,1.458
604,0.4575
605,-0.1726
606,1.668
607,0.772
608,0.1031
609,-0.5843
610,0.8674
611,0.4454
612,0.6437
613,1.783
614,0.6836
615,-0.7565
616,1.339
617,2.269
618,0.5159
619,0.743
620,-0.4679
621,0.4766
622,0.7088
623,0.8367
624,0.6801
625,-0.6384
626,-0.8225
627,0.3419
628,1.108
629,2.459
630,-0.04049
631,1.159
632,0.8327
633,-0.6851
634,0.5117
635,0.9384
636,0.4699
637,0.3063
638,0.8641
639,-0.1806
640,1.176
641,0.06994
642,0.269
643,-0.6174
644,0.3166
645,-0.779
646,-0.2869
647,0.7948
648,-0.02696
649,1.481
650,0.2356
651,-0.3494
652,2.242
653,-1.198
654,-1.091
655,-0.2257
656,0.4288
657,1.215
658,1.485
659,-0.907
660,-0.2632
661,0.1406
662,0.5531
663,1.056
664,1.488
665,1.449
666,1.498
667,-0.3465
668,1.481
669,-0.381
670,-0.6715
671,-1.071
672,1.144
673,-0.697
674,0.5557
675,0.5264
676,0.244
677,0.7745
678,0.7793
679,1.062
680,1.726
681,-0.1818
682,0.8551
683,1.163
684,0.01736
685,1.594
686,2.18
687,1.744
688,-0.2714
689,0.3629
690,-0.6671
691,0.8004
692,0.8833
693,1.446
694,-0.5841
695,0.9752
696,0.8091
697,2.306
698,0.8989
699,0.5388
700,0.4971
701,0.3009
702,0.7209
703,0.1051
704,0.4216
705,1.286
706,0.09552
707,0.2374
708,0.3652
709,1.066
710,0.1594
711,0.9956
712,0.4451
713,-0.3052
714,-0.2394
715,-0.4725
716,0.2042
717,0.2407
718,0.9051
719,0.6569
720,-1.175
721,1.029
722,-0.7945
723,-0.8455
724,1.049
725,1.227
726,0.521
727,0.6913
728,-0.3449
729,0.8126
730,-0.6153
731,-0.411
732,1.454
733,-0.6253
734,0.6062
735,-1.955
736,0.3517
737,0.07107
738,0.9946
739,-0.003407
740,-0.2331
741,-0.2562
742,0.04277
743,-0.6911
744,2.03
745,1.119
746,0.9631
747,-0.9609
748,-0.2781
749,-0.3714
750,0.151
751,-1.364
752,0.7614
753,0.8557
754,0.6755
755,0.6221
756,0.2928
757,1.851
758,-0.2847
759,0.9462
760,-0.3442
761,0.5384
762,0.7838
763,1.817
764,1.276
765,0.9171
766,1.672
767,0.8429
768,1.601
769,1.502
770,0.5538
771,2.027
772,0.1146
773,0.6721
774,1.268
775,0.5632
776,-0.6373
777,0.9011
778,-0.1196
779,0.5497
780,0.4566
781,-1.409
782,2.104
783,-0.9692
784,0.494
785,0.3454
786,-0.005302
787,1.287
788,0.3823
789,-0.8865
790,0.5781
791,-0.5597
792,0.5307
793,0.5757
794,1.591
795,0.9184
796,0.2277
797,-1.058
