ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.955318,-0.0100777,null,null,null
0.0374035,null,-0.0490597,null,null
0.036956,null,null,-0.013753,null
-0.00301435,null,null,null,0.000621815
0.956005,-0.0124046,null,null,null
0.0107493,null,-0.0547882,null,null
0.0360782,null,null,-0.0295834,null
-0.000243684,null,null,null,0.00253582
0.957626,-0.0103223,null,null,null
0.0144139,null,-0.0531856,null,null
0.0415654,null,null,-0.0283412,null
0.00149119,null,null,null,-0.00235454
0.955879,-0.012545,null,null,null
0.0265281,null,-0.0800975,null,null
0.0561495,null,null,-0.0263566,null
0.000843995,null,null,null,-0.000335532
0.954314,-0.0134223,null,null,null
0.0350629,null,-0.0647929,null,null
0.0370545,null,null,-0.0272506,null
0.00139102,null,null,null,-0.00170458
0.950839,-0.0108037,null,null,null
0.0147521,null,-0.0552913,null,null
0.0456421,null,null,-0.0295129,null
0.00253613,null,null,null,-0.00125076
0.950839,-0.0108037,null,null,null
0.0147521,null,-0.0552913,null,null
0.0456421,null,null,-0.0295129,null
0.00253613,null,null,null,-0.00125076
0.948724,-0.0150056,null,null,null
0.0299121,null,-0.0453607,null,null
0.0320886,null,null,-0.0180867,null
-0.00280421,null,null,null,-0.00186909
0.951083,-0.0147008,null,null,null
0.0114536,null,-0.0484375,null,null
0.0136373,null,null,-0.00173666,null
-0.00224734,null,null,null,-0.000121064
0.951083,-0.0147008,null,null,null
0.0114536,null,-0.0484375,null,null
0.0136373,null,null,-0.00173666,null
-0.00224734,null,null,null,-0.000121064
0.951083,-0.0147008,null,null,null
0.0114536,null,-0.0484375,null,null
0.0136373,null,null,-0.00173666,null
-0.00224734,null,null,null,-0.000121064
0.951083,-0.0147008,null,null,null
0.0114536,null,-0.0484375,null,null
0.0136373,null,null,-0.00173666,null
-0.00224734,null,null,null,-0.000121064
0.951083,-0.0147008,null,null,null
0.0114536,null,-0.0484375,null,null
0.0136373,null,null,-0.00173666,null
-0.00224734,null,null,null,-0.000121064
0.949612,-0.0145159,null,null,null
0.000520325,null,-0.0550127,null,null
0.0202587,null,null,-0.0117123,null
-0.00558632,null,null,null,0.00156568
0.948581,-0.0128665,null,null,null
-0.00171942,null,-0.0509826,null,null
0.0122068,null,null,-0.00509891,null
-0.00221985,null,null,null,0.0023736
0.943344,-0.00768624,null,null,null
-0.0107264,null,-0.0545284,null,null
0.0255021,null,null,-0.0347129,null
0.00499876,null,null,null,0.00287189
0.943744,-0.00469681,null,null,null
0.00766016,null,-0.0637506,null,null
0.0506889,null,null,-0.0269795,null
0.00275705,null,null,null,0.00147954
0.943744,-0.00469681,null,null,null
0.00766016,null,-0.0637506,null,null
0.0506889,null,null,-0.0269795,null
0.00275705,null,null,null,0.00147954
0.943744,-0.00469681,null,null,null
0.00766016,null,-0.0637506,null,null
0.0506889,null,null,-0.0269795,null
0.00275705,null,null,null,0.00147954
0.947334,-0.00155121,null,null,null
0.0217082,null,-0.0550532,null,null
0.0681989,null,null,-0.0573912,null
-0.0026199,null,null,null,-0.00376504
0.945861,0.00220086,null,null,null
0.0298816,null,-0.0522147,null,null
0.0501351,null,null,-0.0636874,null
-0.00390262,null,null,null,0.00173383
0.947444,0.00112298,null,null,null
0.0364112,null,-0.0481608,null,null
0.0713272,null,null,-0.0224245,null
-0.000787856,null,null,null,-0.000416055
0.952064,-0.00452614,null,null,null
0.0402669,null,-0.0579626,null,null
0.0558225,null,null,-0.0435626,null
-0.00367226,null,null,null,-0.00022893
0.952064,-0.00452614,null,null,null
0.0402669,null,-0.0579626,null,null
0.0558225,null,null,-0.0435626,null
-0.00367226,null,null,null,-0.00022893
0.952064,-0.00452614,null,null,null
0.0402669,null,-0.0579626,null,null
0.0558225,null,null,-0.0435626,null
-0.00367226,null,null,null,-0.00022893
0.952064,-0.00452614,null,null,null
0.0402669,null,-0.0579626,null,null
0.0558225,null,null,-0.0435626,null
-0.00367226,null,null,null,-0.00022893
0.956574,-0.00479954,null,null,null
0.031084,null,-0.0669238,null,null
0.0406971,null,null,-0.0582326,null
0.00184719,null,null,null,0.00389716
