t,cg_iters
1,14400
2,14439
3,14527
4,14466
5,14395
6,14488
7,14478
8,14288
9,14472
10,14329
11,14211
12,14261
13,14263
14,14326
15,14186
16,14260
17,14202
18,14271
19,14209
20,14133
21,6467
22,6523
23,6449
24,6437
25,6466
26,6500
27,6475
28,6470
29,6388
30,6385
31,6472
32,6435
33,6449
34,6443
35,6422
36,6404
37,6442
38,6442
39,6413
40,6554
41,6436
42,6444
43,6515
44,6469
45,6406
46,6447
47,6363
48,6361
49,6368
50,6477
51,6408
52,6403
53,6446
54,6368
55,6359
56,6403
57,6493
58,6425
59,6442
60,6458
61,6437
62,6480
63,6415
64,6435
65,6335
66,6379
67,6368
68,6430
69,6388
70,6418
71,6401
72,6396
73,6402
74,6355
75,6442
76,6368
77,6382
78,6394
79,6368
80,6386
81,6336
82,6382
83,6410
84,6443
85,6364
86,6348
87,6340
88,6377
89,6335
90,6323
91,6367
92,6329
93,6378
94,6316
95,6311
96,6432
97,6407
98,6317
99,6368
100,6303
101,6319
102,6321
103,6427
104,6330
105,6369
106,6360
107,6375
108,6414
109,6348
110,6368
111,6374
112,6439
113,6345
114,6363
115,6364
116,6403
117,6426
118,6403
119,6421
120,6435
121,6455
122,6495
123,6424
124,6450
125,6396
126,6400
127,6471
128,6482
129,6407
130,6421
131,6477
132,6515
133,6476
134,6493
135,6416
136,6417
137,6491
138,6447
139,6390
140,6442
141,6450
142,6431
143,6436
144,6514
145,6503
146,6492
147,6449
148,6437
149,6491
150,6478
151,6430
152,6377
153,6424
154,6468
155,6524
156,6394
157,6396
158,6427
159,6406
160,6432
161,6420
162,6377
163,6415
164,6443
165,6416
166,6383
167,6481
168,6387
169,6399
170,6442
171,6393
172,6387
173,6438
174,6405
175,6409
176,6383
177,6377
178,6376
179,6442
180,6420
181,6378
182,6416
183,6463
184,6390
185,6351
186,6368
187,6402
188,6358
189,6382
190,6385
191,6333
192,6312
193,6348
194,6298
195,6315
196,6298
197,6410
198,6354
199,6368
200,6427
201,6469
202,6364
203,6398
204,6419
205,6420
206,6368
207,6349
208,6388
209,6352
210,6388
211,6388
212,6373
213,6446
214,6371
215,6381
216,6411
217,6371
218,6371
219,6396
220,6276
221,6346
222,6396
223,6339
224,6313
225,6329
226,6353
227,6368
228,6375
229,6329
230,6368
231,6294
232,6403
233,6442
234,6383
235,6321
236,6349
237,6434
238,6378
239,6376
240,6350
241,6422
242,6442
243,6421
244,6350
245,6363
246,6365
247,6388
248,6381
249,6433
250,6367
251,6368
252,6449
253,6351
254,6400
255,6368
256,6404
257,6440
258,6407
259,6366
260,6380
261,6382
262,6325
263,6325
264,6366
265,6329
266,6308
267,6398
268,6413
269,6368
270,6365
271,6354
272,6438
273,6434
274,6477
275,6412
276,6376
277,6335
278,6381
279,6454
280,6417
281,6409
282,6443
283,6348
284,6384
285,6419
286,6482
287,6368
288,6368
289,6425
290,6450
291,6411
292,6399
293,6404
294,6400
295,6344
296,6361
297,6333
298,6402
299,6391
300,6479
301,6447
302,6436
303,6392
304,6337
305,6430
306,6376
307,6413
308,6380
309,6368
310,6410
311,6418
312,6383
313,6372
314,6374
315,6404
316,6399
317,6390
318,6357
319,6422
320,6397
321,6446
322,6358
323,6378
324,6421
325,6509
326,6476
327,6443
328,6436
329,6401
330,6357
331,6333
332,6401
333,6435
334,6398
335,6410
336,6340
337,6520
338,6412
339,6489
340,6505
341,6486
342,6392
343,6428
344,6425
345,6423
346,6430
347,6414
348,6446
349,6454
350,6404
351,6390
352,6400
353,6392
354,6371
355,6398
356,6396
357,6421
358,6484
359,6421
360,6368
361,6401
362,6318
363,6356
364,6355
365,6418
366,6314
367,6384
368,6451
369,6420
370,6417
371,6451
372,6444
373,6368
374,6359
375,6433
376,6375
377,6429
378,6406
379,6414
380,6319
381,6317
382,6382
383,6368
384,6377
385,6316
386,6368
387,6389
388,6389
389,6387
390,6412
391,6423
392,6491
393,6449
394,6458
395,6484
396,6478
397,6443
398,6466
399,6448
400,6442
401,6451
402,6520
403,6483
404,6470
405,6368
406,6364
407,6396
408,6424
409,6407
410,6368
411,6426
412,6397
413,6383
414,6439
415,6485
416,6496
417,6452
418,6520
419,6519
420,6414
421,6463
422,6465
423,6491
424,6413
425,6476
426,6444
427,6449
428,6448
429,6412
430,6454
431,6485
432,6475
433,6442
434,6407
435,6442
436,6529
437,6463
438,6461
439,6512
440,6503
441,6482
442,6511
443,6421
444,6488
445,6436
446,6442
447,6446
448,6454
449,6408
450,6442
451,6528
452,6552
453,6529
454,6498
455,6480
456,6494
457,6445
458,6504
459,6477
460,6398
461,6468
462,6439
463,6441
464,6530
465,6440
466,6445
467,6389
468,6388
469,6440
470,6481
471,6425
472,6473
473,6385
474,6414
475,6394
476,6402
477,6451
478,6478
479,6457
480,6459
481,6437
482,6461
483,6491
484,6444
485,6519
486,6514
487,6528
488,6464
489,6439
490,6410
491,6469
492,6503
493,6442
494,6442
495,6452
496,6455
497,6404
498,6437
499,6439
500,6464
501,6439
502,6415
503,6524
504,6418
505,6471
506,6459
507,6477
508,6463
509,6500
510,6447
511,6521
512,6431
513,6416
514,6444
515,6412
516,6416
517,6476
518,6417
519,6400
520,6385
521,6413
522,6401
523,6437
524,6419
525,6412
526,6425
527,6394
528,6393
529,6324
530,6358
531,6326
532,6368
533,6417
534,6400
535,6459
536,6452
537,6428
538,6428
539,6450
540,6443
541,6435
542,6464
543,6452
544,6429
545,6476
546,6552
547,6470
548,6362
549,6411
550,6399
551,6411
552,6392
553,6402
554,6383
555,6383
556,6352
557,6375
558,6493
559,6372
560,6467
561,6474
562,6442
563,6477
564,6430
565,6480
566,6473
567,6441
568,6478
569,6499
570,6494
571,6490
572,6455
573,6452
574,6443
575,6394
576,6437
577,6401
578,6497
579,6520
580,6415
581,6456
582,6491
583,6529
584,6618
585,6502
586,6457
587,6437
588,6406
589,6518
590,6494
591,6407
592,6466
593,6462
594,6472
595,6432
596,6399
597,6403
598,6401
599,6474
600,6452
601,6398
602,6503
603,6472
604,6442
605,6442
606,6447
607,6446
608,6433
609,6467
610,6437
611,6447
612,6442
613,6461
614,6464
615,6505
616,6521
617,6545
618,6538
619,6503
620,6462
621,6550
622,6524
623,6469
624,6478
625,6461
626,6517
627,6496
628,6466
629,6492
630,6429
631,6425
632,6499
633,6442
634,6440
635,6568
636,6617
637,6585
638,6583
639,6516
640,6555
641,6507
642,6573
643,6462
644,6534
645,6471
646,6476
647,6477
648,6442
649,6474
650,6520
651,6486
652,6502
653,6512
654,6487
655,6474
656,6526
657,6525
658,6507
659,6433
660,6429
661,6493
662,6458
663,6414
664,6462
665,6441
666,6404
667,6440
668,6539
669,6538
670,6473
671,6508
672,6458
673,6454
674,6422
675,6421
676,6449
677,6474
678,6470
679,6462
680,6436
681,6431
682,6473
683,6453
684,6499
685,6375
686,6462
687,6404
688,6397
689,6486
690,6516
691,6584
692,6518
693,6448
694,6431
695,6389
696,6459
697,6404
698,6412
699,6378
700,6411
701,6371
702,6372
703,6387
704,6409
705,6490
706,6490
707,6404
708,6460
709,6400
710,6420
711,6480
712,6498
713,6485
714,6486
715,6471
716,6508
717,6576
718,6528
719,6550
720,6516
721,6458
722,6455
723,6450
724,6445
725,6450
726,6455
727,6504
728,6509
729,6514
730,6511
731,6597
732,6540
733,6571
734,6574
735,6538
736,6534
737,6469
738,6438
739,6459
740,6484
741,6454
742,6467
743,6455
744,6473
745,6442
746,6482
747,6559
748,6585
749,6547
750,6434
751,6505
752,6449
753,6500
754,6464
755,6491
756,6466
757,6484
758,6622
759,6560
760,6599
761,6630
762,6542
763,6516
764,6500
765,6516
766,6587
767,6551
768,6535
769,6527
770,6542
771,6483
772,6553
773,6566
774,6479
775,6480
776,6488
777,6533
778,6589
779,6486
780,6508
781,6570
782,6578
783,6578
784,6563
785,6576
786,6474
787,6498
788,6492
789,6516
790,6493
791,6493
792,6584
793,6586
794,6542
795,6543
796,6521
797,6516
798,6493
799,6551
800,6536
801,6531
802,6603
803,6545
804,6592
805,6569
806,6554
807,6508
808,6600
809,6658
810,6634
811,6566
812,6503
813,6550
814,6481
815,6627
816,6492
817,6434
818,6438
819,6457
820,6502
821,6504
822,6462
823,6461
824,6461
825,6444
826,6442
827,6483
828,6471
829,6513
830,6519
831,6458
832,6528
833,6580
834,6548
835,6452
836,6459
837,6451
838,6497
839,6462
840,6473
841,6510
842,6482
843,6488
844,6425
845,6508
846,6502
847,6500
848,6499
849,6451
