ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.993788,-0.000144899,null,null,null
0.126151,null,0.18653,null,null
0.298756,null,null,-0.109776,null
-0.00179084,null,null,null,-0.000666592
0.993784,-9.60374e-05,null,null,null
0.184005,null,0.154054,null,null
0.252739,null,null,-0.0526379,null
-0.00252423,null,null,null,0.00424422
0.993795,-0.00049139,null,null,null
0.181007,null,0.126614,null,null
0.27457,null,null,-0.0910345,null
-0.000454486,null,null,null,0.000978491
0.993685,0.00659435,null,null,null
0.116443,null,0.112816,null,null
0.359129,null,null,-0.071137,null
-0.00136911,null,null,null,0.00178281
0.993809,0.0110659,null,null,null
0.137628,null,0.14645,null,null
0.364914,null,null,-0.0318285,null
-0.00379827,null,null,null,-0.000237513
0.993824,0.00833449,null,null,null
0.12391,null,0.0898475,null,null
0.378739,null,null,-0.0778797,null
-0.00166833,null,null,null,0.000992065
0.993894,0.00472386,null,null,null
0.0824648,null,0.119395,null,null
0.352453,null,null,-0.0043377,null
-0.0034187,null,null,null,0.00504679
0.993969,0.00601649,null,null,null
0.0957011,null,-0.0210308,null,null
0.304795,null,null,-0.0426326,null
0.00383726,null,null,null,0.00586496
0.993927,0.00741819,null,null,null
0.0850051,null,0.00989187,null,null
0.332901,null,null,-0.0405099,null
-0.000302217,null,null,null,0.00447996
0.993991,0.00327733,null,null,null
0.0495171,null,-0.0363864,null,null
0.31523,null,null,0.00573918,null
0.000291403,null,null,null,-0.00111272
0.993924,0.00115283,null,null,null
0.0959895,null,-0.0821386,null,null
0.225511,null,null,-0.0361165,null
0.00535785,null,null,null,0.00478934
0.993995,-0.000623755,null,null,null
0.0894729,null,-0.0608098,null,null
0.249778,null,null,-0.0182244,null
-0.000524408,null,null,null,0.0021077
0.993986,0.00136666,null,null,null
0.0714977,null,-0.0783486,null,null
0.266082,null,null,-0.00556917,null
-0.00255234,null,null,null,0.00131239
0.994,-0.0049888,null,null,null
0.037052,null,-0.0574935,null,null
0.265024,null,null,-0.00701491,null
-0.00361562,null,null,null,-0.000609931
0.994154,-0.00410795,null,null,null
0.028096,null,0.00144906,null,null
0.298139,null,null,-0.0130511,null
0.00150615,null,null,null,0.00170836
0.994143,-0.00199306,null,null,null
0.0551755,null,0.0236731,null,null
0.30658,null,null,0.0896909,null
0.00172587,null,null,null,-0.00131786
0.994116,-0.000986334,null,null,null
0.0861431,null,0.0595523,null,null
0.361024,null,null,-0.00705951,null
3.63823e-05,null,null,null,-0.00181471
0.993942,-0.00531373,null,null,null
0.101028,null,0.048486,null,null
0.335486,null,null,0.0689595,null
0.00186539,null,null,null,0.00422589
0.994031,-0.00507138,null,null,null
0.0401108,null,0.0223078,null,null
0.363651,null,null,0.0445444,null
0.0069181,null,null,null,0.00362497
0.993986,0.00225254,null,null,null
0.0144681,null,0.077151,null,null
0.389985,null,null,-0.00573114,null
0.00447564,null,null,null,-0.00385803
0.994245,0.00190595,null,null,null
0.032806,null,-0.0357942,null,null
0.34679,null,null,-0.0325848,null
0.00196886,null,null,null,-0.00251469
0.994273,0.00597817,null,null,null
0.0967496,null,-0.0420237,null,null
0.382274,null,null,0.00251272,null
0.00107653,null,null,null,0.000288438
0.994058,0.00818993,null,null,null
0.0491644,null,-0.00750011,null,null
0.371192,null,null,0.00133829,null
-5.86266e-05,null,null,null,-0.00287635
0.994224,0.00515899,null,null,null
0.0582525,null,-0.0743905,null,null
0.309671,null,null,0.103845,null
0.00506007,null,null,null,-0.000735448
0.99403,0.00142265,null,null,null
-0.0097562,null,-0.00872921,null,null
0.312881,null,null,0.112484,null
0.00694989,null,null,null,0.000547989
0.99403,0.00142265,null,null,null
-0.0097562,null,-0.00872921,null,null
0.312881,null,null,0.112484,null
0.00694989,null,null,null,0.000547989
0.994069,-0.00163555,null,null,null
-0.000515993,null,0.0216296,null,null
0.407136,null,null,0.151291,null
-0.00445359,null,null,null,0.00297
0.994138,-0.00493614,null,null,null
-0.00293205,null,0.0283655,null,null
0.346341,null,null,0.195158,null
-0.00271133,null,null,null,0.000994804
0.994091,-0.00602675,null,null,null
0.0554487,null,0.0148673,null,null
0.350048,null,null,0.162711,null
-0.00189135,null,null,null,0.0047437
0.994213,-0.00384424,null,null,null
0.0308388,null,0.0164366,null,null
0.368846,null,null,0.166451,null
-0.00339311,null,null,null,0.000812022
0.994213,-0.00384424,null,null,null
0.0308388,null,0.0164366,null,null
0.368846,null,null,0.166451,null
-0.00339311,null,null,null,0.000812022
0.994213,-0.00384424,null,null,null
0.0308388,null,0.0164366,null,null
0.368846,null,null,0.166451,null
-0.00339311,null,null,null,0.000812022
0.99428,-0.00444069,null,null,null
0.0473941,null,0.0498701,null,null
0.398499,null,null,0.125515,null
0.00194129,null,null,null,0.00131151
0.994316,-0.000658305,null,null,null
0.00144449,null,0.0728132,null,null
0.384452,null,null,0.116636,null
-0.00180727,null,null,null,-0.00112649
0.994162,-0.00132516,null,null,null
0.0330527,null,0.0992565,null,null
0.379323,null,null,0.0985189,null
0.000849234,null,null,null,0.00053566
0.994241,-0.00110448,null,null,null
-0.00699625,null,0.105912,null,null
0.38168,null,null,0.0583114,null
-1.84606e-05,null,null,null,-0.00562194
0.994241,-0.00110448,null,null,null
-0.00699625,null,0.105912,null,null
0.38168,null,null,0.0583114,null
-1.84606e-05,null,null,null,-0.00562194
0.99439,-0.000698278,null,null,null
0.0493845,null,0.107872,null,null
0.351994,null,null,0.0531009,null
0.00253264,null,null,null,-0.00541452
0.994421,0.00458184,null,null,null
0.0807026,null,0.0574819,null,null
0.32349,null,null,0.102277,null
-0.00124664,null,null,null,-0.000962105
0.994189,-0.000133462,null,null,null
0.0481787,null,0.0380151,null,null
0.358252,null,null,0.099895,null
-0.00161161,null,null,null,0.000998731
0.994189,-0.000133462,null,null,null
0.0481787,null,0.0380151,null,null
0.358252,null,null,0.099895,null
-0.00161161,null,null,null,0.00099873
0.994189,-0.000133462,null,null,null
0.0481787,null,0.0380151,null,null
0.358252,null,null,0.099895,null
-0.00161161,null,null,null,0.00099873
0.994189,-0.000133462,null,null,null
0.0481787,null,0.0380151,null,null
0.358252,null,null,0.099895,null
-0.00161161,null,null,null,0.00099873
0.994204,-0.00423413,null,null,null
0.0107854,null,0.0175955,null,null
0.315055,null,null,0.167731,null
0.00010089,null,null,null,0.000503305
0.994252,-0.00140624,null,null,null
-0.0190697,null,0.0199537,null,null
0.346027,null,null,0.0673126,null
-0.00124518,null,null,null,0.00287422
0.994252,-0.00140624,null,null,null
-0.0190697,null,0.0199537,null,null
0.346027,null,null,0.0673126,null
-0.00124518,null,null,null,0.00287422
0.994252,-0.00140624,null,null,null
-0.0190697,null,0.0199537,null,null
0.346027,null,null,0.0673126,null
-0.00124518,null,null,null,0.00287422
0.994337,-0.00315443,null,null,null
0.103544,null,-0.0133045,null,null
0.338226,null,null,0.0619198,null
-0.00166113,null,null,null,-0.00135829
0.994337,-0.00315443,null,null,null
0.103544,null,-0.0133045,null,null
0.338226,null,null,0.0619198,null
-0.00166113,null,null,null,-0.00135829
0.994358,-0.00567056,null,null,null
0.0952584,null,0.024444,null,null
0.394831,null,null,0.00124895,null
0.00612495,null,null,null,-0.00448256
0.994358,-0.00567056,null,null,null
0.0952585,null,0.024444,null,null
0.394831,null,null,0.00124895,null
0.00612495,null,null,null,-0.00448256
0.994358,-0.00567056,null,null,null
0.0952585,null,0.024444,null,null
0.394831,null,null,0.00124895,null
0.00612495,null,null,null,-0.00448256
0.994367,-0.004945,null,null,null
0.0448755,null,-0.0145661,null,null
0.342701,null,null,0.000558206,null
0.00595414,null,null,null,0.00332283
0.994367,-0.004945,null,null,null
0.0448755,null,-0.0145661,null,null
0.342701,null,null,0.000558206,null
0.00595414,null,null,null,0.00332283
0.994434,-0.00342255,null,null,null
0.110936,null,0.0116689,null,null
0.37471,null,null,0.00724669,null
0.00147255,null,null,null,-0.00237654
0.994434,-0.00342255,null,null,null
0.110936,null,0.0116689,null,null
0.37471,null,null,0.00724669,null
0.00147255,null,null,null,-0.00237654
0.994405,-0.00941104,null,null,null
0.132082,null,0.065382,null,null
0.335282,null,null,0.0470054,null
0.00434606,null,null,null,-0.00126478
0.994405,-0.00941104,null,null,null
0.132082,null,0.065382,null,null
0.335282,null,null,0.0470054,null
0.00434606,null,null,null,-0.00126478
0.994386,-0.00960941,null,null,null
0.160163,null,0.0767566,null,null
0.290388,null,null,0.0492335,null
0.00140805,null,null,null,-0.00610024
0.994441,-0.00597676,null,null,null
0.158696,null,0.0870369,null,null
0.311969,null,null,-0.00260217,null
