t,N_f,N_g
4380,24,240
4390,24,240
4400,24,240
4410,24,240
4420,24,240
4430,24,240
4440,24,240
4450,24,240
4460,24,240
4470,24,240
4480,24,240
4490,24,240
4500,24,240
4510,24,240
4520,24,240
4530,24,240
4540,24,240
4550,24,240
4560,24,240
4570,24,240
4580,24,240
4590,24,240
4600,24,240
4610,24,240
4620,24,240
4630,24,240
4640,24,240
4650,24,240
4660,24,240
4670,24,240
4680,24,240
4690,24,240
4700,24,240
4710,24,240
4720,24,240
4730,24,240
4740,24,240
4750,24,240
4760,24,240
4770,24,240
4780,24,240
4790,24,240
4800,24,240
4810,24,240
4820,24,240
4830,24,240
4840,24,240
4850,24,240
4860,24,240
4870,24,240
4880,24,240
4890,24,240
4900,24,240
4910,24,240
4920,24,240
4930,24,240
4940,24,240
4950,24,240
4960,24,240
4970,24,240
4980,24,240
