ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995165,-0.000452657,null,null,null
0.172371,null,-0.411351,null,null
-0.0794329,null,null,-0.0627845,null
-0.0038347,null,null,null,-0.00301749
0.995165,-0.000452657,null,null,null
0.172371,null,-0.411351,null,null
-0.0794329,null,null,-0.0627845,null
-0.0038347,null,null,null,-0.00301749
0.995165,-0.000452657,null,null,null
0.172371,null,-0.411351,null,null
-0.0794329,null,null,-0.0627845,null
-0.0038347,null,null,null,-0.00301749
0.995176,0.00051953,null,null,null
0.212529,null,-0.453539,null,null
-0.10065,null,null,-0.126166,null
-0.00318837,null,null,null,0.00150388
0.995074,0.00169042,null,null,null
0.201031,null,-0.450754,null,null
-0.037766,null,null,-0.164036,null
0.00331966,null,null,null,-0.00198631
0.995055,-0.00800535,null,null,null
0.204652,null,-0.47755,null,null
-0.0159091,null,null,-0.152652,null
0.00537181,null,null,null,0.00130754
0.994997,-0.0101321,null,null,null
0.23479,null,-0.4428,null,null
-0.0306338,null,null,-0.180811,null
0.00032977,null,null,null,-0.000996719
0.99508,-0.00263512,null,null,null
0.214397,null,-0.432812,null,null
-0.0177971,null,null,-0.218961,null
0.00275573,null,null,null,-0.00337709
0.99514,0.00158711,null,null,null
0.251411,null,-0.444204,null,null
-0.0910367,null,null,-0.138981,null
0.000364273,null,null,null,-0.000512605
0.994979,0.00695836,null,null,null
0.222436,null,-0.443601,null,null
-0.136841,null,null,-0.206717,null
0.000443659,null,null,null,-0.00460835
0.995004,0.00643619,null,null,null
0.254794,null,-0.476184,null,null
-0.178335,null,null,-0.140907,null
0.00590991,null,null,null,-0.00407255
0.99475,0.0164246,null,null,null
0.266329,null,-0.441034,null,null
-0.142601,null,null,-0.143123,null
0.00567056,null,null,null,0.00438333
0.99491,0.012948,null,null,null
0.276975,null,-0.463636,null,null
-0.0932811,null,null,-0.121232,null
-0.00061861,null,null,null,-0.00496156
0.995012,0.0134733,null,null,null
0.23623,null,-0.425293,null,null
-0.0757131,null,null,-0.130609,null
-0.000109232,null,null,null,-0.00645056
0.994964,0.015941,null,null,null
0.268565,null,-0.415776,null,null
-0.0969523,null,null,-0.0624634,null
0.0037982,null,null,null,-0.00562183
0.99493,0.0154004,null,null,null
0.273675,null,-0.448919,null,null
-0.157702,null,null,-0.0369901,null
0.0008232,null,null,null,-0.00441969
0.994989,0.0149432,null,null,null
0.296783,null,-0.425555,null,null
-0.18122,null,null,-0.0663099,null
0.000504346,null,null,null,0.00282431
0.994726,0.02196,null,null,null
0.324557,null,-0.424241,null,null
-0.158031,null,null,-0.15764,null
-0.00940923,null,null,null,-0.000828034
0.994629,0.0200436,null,null,null
0.299535,null,-0.376426,null,null
-0.256676,null,null,-0.107539,null
-0.000833431,null,null,null,-0.00780307
0.994789,0.0161185,null,null,null
0.336669,null,-0.351899,null,null
-0.254721,null,null,-0.117733,null
0.00355851,null,null,null,-0.00518894
0.994895,0.0124315,null,null,null
0.360528,null,-0.365231,null,null
-0.258091,null,null,-0.0986849,null
0.00174656,null,null,null,-0.00202717
