t,N_f,N_g
1740,36,432
1750,36,432
1760,36,432
1770,36,432
1780,36,432
1790,36,432
1800,36,432
1810,36,432
1820,36,432
1830,36,432
1840,36,432
1850,36,432
1860,36,432
1870,36,432
1880,36,432
1890,36,432
1900,36,432
1910,36,432
1920,36,432
1930,36,432
1940,36,432
1950,36,432
1960,36,432
1970,36,432
1980,36,432
1990,36,432
2000,36,432
2010,36,432
2020,36,432
2030,36,432
2040,36,432
2050,36,432
2060,36,432
2070,36,432
2080,36,432
2090,36,432
2100,36,432
2110,36,432
2120,36,432
2130,36,432
2140,36,432
2150,36,432
2160,36,432
2170,36,432
2180,36,432
2190,36,432
2200,36,432
2210,36,432
2220,36,432
2230,36,432
2240,36,432
2250,36,432
2260,36,432
2270,36,432
2280,36,432
2290,36,432
2300,36,432
2310,36,432
2320,36,432
2330,36,432
2340,36,432
2350,36,432
2360,36,432
2370,36,432
2380,36,432
2390,36,432
2400,36,432
2410,36,432
2420,36,432
2430,36,432
2440,36,432
2450,36,432
2460,36,432
2470,36,432
2480,36,432
2490,36,432
2500,36,432
2510,36,432
2520,36,432
2530,36,432
2540,36,432
2550,36,432
2560,36,432
2570,36,432
2580,36,432
2590,36,432
2600,36,432
2610,36,432
2620,36,432
2630,36,432
2640,36,432
2650,36,432
2660,36,432
2670,36,432
2680,36,432
2690,36,432
2700,36,432
2710,36,432
2720,36,432
2730,36,432
2740,36,432
2750,36,432
2760,36,432
2770,36,432
2780,36,432
2790,36,432
2800,36,432
2810,36,432
2820,36,432
2830,36,432
2840,36,432
2850,36,432
2860,36,432
2870,36,432
2880,36,432
2890,36,432
2900,36,432
2910,36,432
2920,36,432
2930,36,432
2940,36,432
2950,36,432
2960,36,432
2970,36,432
2980,36,432
2990,36,432
3000,36,432
3010,36,432
3020,36,432
3030,36,432
3040,36,432
3050,36,432
3060,36,432
3070,36,432
3080,36,432
3090,36,432
3100,36,432
3110,36,432
3120,36,432
3130,36,432
3140,36,432
3150,36,432
3160,36,432
3170,36,432
3180,36,432
3190,36,432
3200,36,432
3210,36,432
3220,36,432
3230,36,432
3240,36,432
3250,36,432
3260,36,432
3270,36,432
3280,36,432
3290,36,432
3300,36,432
3310,36,432
3320,36,432
3330,36,432
3340,36,432
3350,36,432
3360,36,432
3370,36,432
3380,36,432
3390,36,432
3400,36,432
3410,36,432
3420,36,432
3430,36,432
3440,36,432
3450,36,432
3460,36,432
3470,36,432
3480,36,432
3490,36,432
3500,36,432
3510,36,432
3520,36,432
3530,36,432
3540,36,432
3550,36,432
3560,36,432
3570,36,432
3580,36,432
3590,36,432
3600,36,432
3610,36,432
3620,36,432
3630,36,432
3640,36,432
3650,36,432
3660,36,432
3670,36,432
3680,36,432
3690,36,432
3700,36,432
3710,36,432
3720,36,432
3730,36,432
3740,36,432
3750,36,432
3760,36,432
3770,36,432
3780,36,432
3790,36,432
3800,36,432
3810,36,432
3820,36,432
3830,36,432
3840,36,432
3850,36,432
3860,36,432
3870,36,432
3880,36,432
3890,36,432
3900,36,432
3910,36,432
3920,36,432
3930,36,432
3940,36,432
3950,36,432
3960,36,432
3970,36,432
3980,36,432
3990,36,432
4000,36,432
4010,36,432
4020,36,432
4030,36,432
4040,36,432
4050,36,432
4060,36,432
4070,36,432
4080,36,432
4090,36,432
4100,36,432
4110,36,432
4120,36,432
4130,36,432
4140,36,432
4150,36,432
4160,36,432
4170,36,432
4180,36,432
4190,36,432
4200,36,432
4210,36,432
4220,36,432
4230,36,432
4240,36,432
4250,36,432
4260,36,432
4270,36,432
4280,36,432
4290,36,432
4300,36,432
4310,36,432
4320,36,432
4330,36,432
4340,36,432
4350,36,432
4360,36,432
4370,36,432
4380,36,432
4390,36,432
4400,36,432
4410,36,432
4420,36,432
4430,36,432
4440,36,432
4450,36,432
4460,36,432
4470,36,432
4480,36,432
4490,36,432
4500,36,432
4510,36,432
4520,36,432
4530,36,432
4540,36,432
4550,36,432
4560,36,432
4570,36,432
4580,36,432
4590,36,432
4600,36,432
4610,36,432
4620,36,432
4630,36,432
4640,36,432
4650,36,432
4660,36,432
4670,36,432
4680,36,432
4690,36,432
4700,36,432
4710,36,432
4720,36,432
4730,36,432
4740,36,432
4750,36,432
4760,36,432
4770,36,432
4780,36,432
4790,36,432
4800,36,432
4810,36,432
4820,36,432
4830,36,432
4840,36,432
4850,36,432
4860,36,432
4870,36,432
4880,36,432
4890,36,432
4900,36,432
4910,36,432
4920,36,432
4930,36,432
4940,36,432
4950,36,432
4960,36,432
4970,36,432
4980,36,432
4990,36,432
5000,36,432
5010,36,432
5020,36,432
5030,36,432
5040,36,432
5050,36,432
5060,36,432
5070,36,432
5080,36,432
5090,36,432
5100,36,432
5110,36,432
5120,36,432
5130,36,432
5140,36,432
5150,36,432
5160,36,432
5170,36,432
5180,36,432
5190,36,432
5200,36,432
5210,36,432
5220,36,432
5230,36,432
5240,36,432
5250,36,432
5260,36,432
5270,36,432
5280,36,432
5290,36,432
5300,36,432
5310,36,432
5320,36,432
5330,36,432
5340,36,432
5350,36,432
5360,36,432
5370,36,432
5380,36,432
5390,36,432
5400,36,432
5410,36,432
5420,36,432
5430,36,432
5440,36,432
5450,36,432
5460,36,432
5470,36,432
5480,36,432
5490,36,432
5500,36,432
5510,36,432
5520,36,432
5530,36,432
5540,36,432
5550,36,432
5560,36,432
5570,36,432
5580,36,432
5590,36,432
5600,36,432
5610,36,432
5620,36,432
5630,36,432
5640,36,432
5650,36,432
5660,36,432
5670,36,432
5680,36,432
5690,36,432
5700,36,432
5710,36,432
5720,36,432
5730,36,432
5740,36,432
5750,36,432
5760,36,432
5770,36,432
5780,36,432
5790,36,432
5800,36,432
5810,36,432
5820,36,432
5830,36,432
5840,36,432
5850,36,432
5860,36,432
5870,36,432
5880,36,432
5890,36,432
5900,36,432
5910,36,432
5920,36,432
5930,36,432
5940,36,432
5950,36,432
5960,36,432
5970,36,432
5980,36,432
5990,36,432
6000,36,432
6010,36,432
6020,36,432
6030,36,432
6040,36,432
6050,36,432
6060,36,432
6070,36,432
6080,36,432
6090,36,432
6100,36,432
6110,36,432
6120,36,432
6130,36,432
6140,36,432
6150,36,432
6160,36,432
6170,36,432
6180,36,432
6190,36,432
6200,36,432
6210,36,432
6220,36,432
6230,36,432
6240,36,432
6250,36,432
6260,36,432
6270,36,432
6280,36,432
6290,36,432
6300,36,432
6310,36,432
6320,36,432
6330,36,432
6340,36,432
6350,36,432
6360,36,432
6370,36,432
6380,36,432
6390,36,432
6400,36,432
6410,36,432
6420,36,432
6430,36,432
6440,36,432
6450,36,432
6460,36,432
6470,36,432
6480,36,432
6490,36,432
6500,36,432
6510,36,432
6520,36,432
6530,36,432
6540,36,432
6550,36,432
6560,36,432
6570,36,432
6580,36,432
6590,36,432
6600,36,432
6610,36,432
6620,36,432
6630,36,432
6640,36,432
6650,36,432
6660,36,432
6670,36,432
6680,36,432
6690,36,432
6700,36,432
6710,36,432
6720,36,432
6730,36,432
6740,36,432
6750,36,432
6760,36,432
6770,36,432
6780,36,432
6790,36,432
6800,36,432
6810,36,432
6820,36,432
6830,36,432
6840,36,432
6850,36,432
6860,36,432
6870,36,432
6880,36,432
6890,36,432
6900,36,432
6910,36,432
6920,36,432
6930,36,432
6940,36,432
6950,36,432
6960,36,432
6970,36,432
6980,36,432
6990,36,432
7000,36,432
7010,36,432
7020,36,432
7030,36,432
7040,36,432
7050,36,432
7060,36,432
7070,36,432
7080,36,432
7090,36,432
7100,36,432
7110,36,432
7120,36,432
7130,36,432
7140,36,432
7150,36,432
7160,36,432
7170,36,432
7180,36,432
7190,36,432
7200,36,432
7210,36,432
7220,36,432
7230,36,432
7240,36,432
7250,36,432
7260,36,432
7270,36,432
7280,36,432
7290,36,432
7300,36,432
7310,36,432
7320,36,432
7330,36,432
7340,36,432
7350,36,432
7360,36,432
7370,36,432
7380,36,432
7390,36,432
7400,36,432
7410,36,432
7420,36,432
7430,36,432
7440,36,432
7450,36,432
7460,36,432
7470,36,432
7480,36,432
7490,36,432
7500,36,432
7510,36,432
7520,36,432
7530,36,432
7540,36,432
7550,36,432
7560,36,432
7570,36,432
7580,36,432
7590,36,432
7600,36,432
7610,36,432
7620,36,432
7630,36,432
7640,36,432
7650,36,432
7660,36,432
7670,36,432
7680,36,432
7690,36,432
7700,36,432
7710,36,432
7720,36,432
7730,36,432
7740,36,432
7750,36,432
7760,36,432
7770,36,432
7780,36,432
7790,36,432
7800,36,432
7810,36,432
7820,36,432
7830,36,432
7840,36,432
7850,36,432
7860,36,432
7870,36,432
7880,36,432
7890,36,432
7900,36,432
7910,36,432
7920,36,432
7930,36,432
7940,36,432
7950,36,432
7960,36,432
7970,36,432
7980,36,432
7990,36,432
8000,36,432
8010,36,432
8020,36,432
8030,36,432
8040,36,432
8050,36,432
8060,36,432
8070,36,432
8080,36,432
8090,36,432
8100,36,432
8110,36,432
8120,36,432
8130,36,432
8140,36,432
8150,36,432
8160,36,432
8170,36,432
8180,36,432
8190,36,432
8200,36,432
8210,36,432
8220,36,432
8230,36,432
8240,36,432
8250,36,432
8260,36,432
8270,36,432
8280,36,432
8290,36,432
8300,36,432
8310,36,432
8320,36,432
8330,36,432
8340,36,432
8350,36,432
8360,36,432
8370,36,432
8380,36,432
8390,36,432
8400,36,432
8410,36,432
8420,36,432
8430,36,432
8440,36,432
8450,36,432
8460,36,432
8470,36,432
8480,36,432
8490,36,432
8500,36,432
8510,36,432
8520,36,432
8530,36,432
8540,36,432
8550,36,432
8560,36,432
8570,36,432
8580,36,432
8590,36,432
8600,36,432
8610,36,432
8620,36,432
8630,36,432
8640,36,432
8650,36,432
8660,36,432
8670,36,432
8680,36,432
8690,36,432
8700,36,432
8710,36,432
8720,36,432
8730,36,432
8740,36,432
8750,36,432
8760,36,432
8770,36,432
8780,36,432
8790,36,432
8800,36,432
8810,36,432
8820,36,432
8830,36,432
8840,36,432
8850,36,432
8860,36,432
8870,36,432
8880,36,432
8890,36,432
8900,36,432
8910,36,432
8920,36,432
8930,36,432
8940,36,432
8950,36,432
8960,36,432
8970,36,432
8980,36,432
8990,36,432
9000,36,432
