t,cg_iters
1,25162
2,25067
3,25215
4,25026
5,25204
6,25244
7,25016
8,24909
9,24456
10,24585
11,24802
12,24863
13,24809
14,25008
15,25404
16,25342
17,24907
18,24735
19,24621
20,24699
21,12648
22,12640
23,12644
24,12633
25,12662
26,12612
27,12911
28,13008
29,13004
30,12685
31,12635
32,12536
33,12524
34,12440
35,12388
36,12787
37,12854
38,12711
39,12660
40,12545
41,6509
42,6380
43,6458
44,6459
45,6447
46,6386
47,6438
48,6471
49,6501
50,6390
51,6393
52,6303
53,6326
54,6374
55,6342
56,6434
57,6429
58,6354
59,6344
60,6429
61,6443
62,6279
63,6337
64,6415
65,6409
66,6408
67,6410
68,6418
69,6363
70,6422
71,6420
72,6400
73,6430
74,6473
75,6428
76,6426
77,6449
78,6523
79,6465
80,6523
81,6421
82,6471
83,6475
84,6621
85,6533
86,6418
87,6445
88,6497
89,6499
90,6400
91,6436
92,6584
93,6519
94,6374
95,6439
96,6358
97,6450
98,6592
99,6595
100,6585
101,6518
102,6432
103,6387
104,6348
105,6335
106,6364
107,6298
108,6405
109,6455
110,6406
111,6510
112,6408
113,6441
114,6438
115,6378
116,6400
117,6384
118,6450
119,6408
120,6420
121,6439
122,6462
123,6543
124,6524
125,6468
126,6407
127,6417
128,6449
129,6461
130,6449
131,6407
132,6391
133,6301
134,6393
135,6478
136,6414
137,6391
138,6473
139,6427
140,6395
141,6430
142,6360
143,6433
144,6410
145,6394
146,6260
147,6311
148,6374
149,6364
150,6437
151,6429
152,6395
153,6397
154,6489
155,6392
156,6317
157,6351
158,6405
159,6359
160,6379
161,6354
162,6409
163,6338
164,6358
165,6319
166,6449
167,6366
168,6344
169,6435
170,6401
171,6287
172,6380
173,6439
174,6376
175,6359
176,6465
177,6397
178,6375
179,6556
180,6455
181,6386
182,6313
183,6326
184,6304
185,6309
186,6316
187,6383
188,6409
189,6335
190,6314
191,6310
192,6321
193,6383
194,6381
195,6323
196,6391
197,6454
198,6466
199,6416
200,6407
201,6449
202,6518
203,6487
204,6440
205,6402
206,6351
207,6370
208,6492
209,6360
210,6271
211,6339
212,6329
213,6329
214,6405
215,6432
216,6357
217,6339
218,6389
219,6419
220,6393
221,6454
222,6381
223,6333
224,6440
225,6272
226,6280
227,6368
228,6338
229,6362
230,6395
231,6328
232,6306
233,6291
234,6323
