ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995247,-0.00170981,null,null,null
313479,null,-9337.88,null,null
308580,null,null,-7265.71,null
455.66,null,null,null,12.8371
0.989714,-0.00231895,null,null,null
14966.8,null,29.6137,null,null
13721.9,null,null,-811.105,null
77.6665,null,null,null,2.54151
0.985801,0.0115817,null,null,null
6727.75,null,-840.878,null,null
6203.14,null,null,155.792,null
38.4303,null,null,null,0.982919
0.980909,0.0161143,null,null,null
3122.16,null,-177.252,null,null
2974.01,null,null,301.266,null
21.0015,null,null,null,0.164441
0.974076,0.0182572,null,null,null
1298.88,null,-59.5874,null,null
1516.3,null,null,88.526,null
11.3657,null,null,null,0.0663325
0.972463,0.014456,null,null,null
915.716,null,-51.1906,null,null
935.29,null,null,-66.9519,null
6.67227,null,null,null,-0.15008
0.97045,0.0111848,null,null,null
601.46,null,69.8542,null,null
582.064,null,null,-131.22,null
3.46906,null,null,null,0.117244
0.967546,0.00252791,null,null,null
414.539,null,32.9477,null,null
415.515,null,null,-65.8956,null
2.0299,null,null,null,0.0766551
0.966526,0.00174493,null,null,null
269.368,null,34.4561,null,null
251.597,null,null,-58.7006,null
1.15281,null,null,null,-0.0251976
0.971179,0.00266086,null,null,null
204.261,null,33.0494,null,null
178.98,null,null,-42.6309,null
0.676456,null,null,null,0.0104728
0.968087,0.00141018,null,null,null
148.799,null,18.6924,null,null
122.769,null,null,-18.1747,null
0.295499,null,null,null,0.0450759
0.97071,0.000322921,null,null,null
130.391,null,13.9961,null,null
105.616,null,null,-19.698,null
0.283064,null,null,null,-0.00339355
0.975551,-0.00182029,null,null,null
94.1956,null,13.3541,null,null
84.5159,null,null,-11.1204,null
0.184976,null,null,null,0.0190779
0.975934,0.000280891,null,null,null
80.0258,null,4.77735,null,null
63.304,null,null,-1.72266,null
0.0186269,null,null,null,0.00663558
0.974571,-0.00321522,null,null,null
72.6502,null,4.12366,null,null
49.691,null,null,4.37851,null
0.0275712,null,null,null,0.0177656
0.977885,0.0041271,null,null,null
59.3424,null,4.00523,null,null
45.9295,null,null,10.0809,null
0.00727035,null,null,null,0.0167407
0.979116,-0.00118045,null,null,null
49.5782,null,-3.48055,null,null
37.9619,null,null,4.99937,null
0.0134526,null,null,null,-0.0467726
0.982654,-0.00593619,null,null,null
36.6442,null,3.37553,null,null
31.4321,null,null,8.6976,null
0.100054,null,null,null,0.0905379
0.978052,-0.0047797,null,null,null
34.9933,null,4.0152,null,null
29.3962,null,null,5.82164,null
0.0238646,null,null,null,-0.0189981
0.977016,-0.00378284,null,null,null
29.0451,null,8.75127,null,null
26.1603,null,null,6.86005,null
0.0352844,null,null,null,0.0578475
0.974243,-0.00544329,null,null,null
22.2731,null,6.85454,null,null
23.845,null,null,6.47591,null
0.00386565,null,null,null,-0.00659212
0.966823,-0.00816193,null,null,null
21.1264,null,5.34099,null,null
21.0391,null,null,3.46882,null
0.0418624,null,null,null,0.039859
0.959284,-0.00935133,null,null,null
14.838,null,5.26331,null,null
16.7903,null,null,2.46007,null
0.0659118,null,null,null,0.0121191
0.964059,-0.0146191,null,null,null
13.3346,null,4.02934,null,null
13.7394,null,null,4.32746,null
-0.0205572,null,null,null,0.00222073
0.962984,-0.0151904,null,null,null
9.47724,null,3.15263,null,null
13.19,null,null,4.63099,null
0.0344161,null,null,null,0.00115048
0.959346,-0.0117833,null,null,null
9.54776,null,3.47429,null,null
10.8512,null,null,2.47777,null
0.00553468,null,null,null,-0.00291945
0.95148,-0.0063045,null,null,null
8.0759,null,2.62981,null,null
8.6479,null,null,4.00779,null
0.0282094,null,null,null,-0.0386377
0.954729,-0.00812569,null,null,null
6.60023,null,3.22,null,null
8.30002,null,null,3.2446,null
-0.00890175,null,null,null,0.0382625
0.95721,-0.0154515,null,null,null
5.6022,null,1.9743,null,null
5.51779,null,null,2.29272,null
-0.00208664,null,null,null,0.00317044
0.953711,-0.0149923,null,null,null
5.38678,null,1.7929,null,null
5.79746,null,null,1.24946,null
-0.00754329,null,null,null,-0.0159085
0.955489,-0.013354,null,null,null
4.3218,null,1.18637,null,null
4.59859,null,null,1.97834,null
-0.00123079,null,null,null,-0.00868711
0.95714,-0.0076765,null,null,null
3.99268,null,0.756657,null,null
4.0274,null,null,1.86508,null
-0.00153642,null,null,null,-0.00796314
0.960405,-0.00474447,null,null,null
4.13833,null,1.32805,null,null
4.79926,null,null,1.43604,null
0.0127343,null,null,null,-0.0307304
0.957229,-0.00779481,null,null,null
3.5549,null,-0.200704,null,null
4.93915,null,null,0.199599,null
-0.0286407,null,null,null,0.00597164
0.959906,-0.00423562,null,null,null
3.26285,null,-0.580446,null,null
3.66648,null,null,1.22625,null
-0.00828256,null,null,null,0.0255429
0.960306,-0.000909343,null,null,null
3.59892,null,-1.42273,null,null
3.16268,null,null,0.627701,null
-0.0137836,null,null,null,-0.00383738
0.956605,0.00186224,null,null,null
3.28626,null,-0.379393,null,null
3.32614,null,null,1.03763,null
0.000438851,null,null,null,-0.00881335
0.961155,-0.000895094,null,null,null
2.86571,null,0.0625205,null,null
2.81196,null,null,0.77604,null
-0.00204406,null,null,null,-0.00408051
0.952359,-0.00375875,null,null,null
3.01107,null,-0.519001,null,null
2.73075,null,null,1.33051,null
-0.0112914,null,null,null,-0.00222801
0.96062,-0.0063965,null,null,null
2.7121,null,0.0055213,null,null
2.05914,null,null,1.15808,null
-0.0273089,null,null,null,-0.00566845
0.962435,-0.00500354,null,null,null
2.5782,null,-0.0473804,null,null
2.13112,null,null,1.0076,null
-0.00702105,null,null,null,-0.00565783
0.959169,-0.00279123,null,null,null
2.41161,null,-0.295942,null,null
2.23735,null,null,1.43065,null
-0.00477504,null,null,null,-0.0262386
0.963544,0.00125147,null,null,null
2.25799,null,-0.431144,null,null
1.68192,null,null,0.775585,null
