ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.985011,0.0261299,null,null,null
0.444046,null,0.197086,null,null
-0.51175,null,null,-0.206948,null
0.000649431,null,null,null,0.000110503
0.987271,0.0258345,null,null,null
4.14954,null,2.7802,null,null
-6.56844,null,null,-2.83094,null
0.00389772,null,null,null,-0.0125611
0.984496,0.0212775,null,null,null
4.27179,null,2.85986,null,null
-5.24506,null,null,-2.75051,null
0.0177311,null,null,null,-0.0150746
0.98337,0.0217572,null,null,null
3.85591,null,2.16014,null,null
-5.72311,null,null,-2.71002,null
0.00944521,null,null,null,0.0034512
0.984401,0.0215173,null,null,null
4.26393,null,2.77738,null,null
-6.05471,null,null,-1.97885,null
0.0114211,null,null,null,0.000886169
0.986656,0.0190988,null,null,null
3.95825,null,2.34075,null,null
-5.11265,null,null,-1.95039,null
0.0016401,null,null,null,-0.0160501
0.985181,0.0168365,null,null,null
4.99831,null,1.99556,null,null
-5.48001,null,null,-2.24439,null
-0.0022672,null,null,null,-0.0022637
0.991265,0.0186894,null,null,null
4.84018,null,1.74572,null,null
-5.38171,null,null,-2.29154,null
-0.011577,null,null,null,0.00664066
0.991185,0.016285,null,null,null
4.99341,null,1.24012,null,null
-5.51081,null,null,-2.10724,null
-0.010878,null,null,null,0.00679376
0.992012,0.0140737,null,null,null
5.36505,null,1.01585,null,null
-5.40531,null,null,-2.55279,null
-0.0121778,null,null,null,0.00571949
0.987535,0.0107148,null,null,null
5.97121,null,0.685438,null,null
-6.01168,null,null,-2.12675,null
-0.0116846,null,null,null,0.00103662
0.983642,0.00849258,null,null,null
6.01854,null,0.842291,null,null
-5.57526,null,null,-2.62749,null
-0.00559905,null,null,null,0.00738829
0.985376,0.00979747,null,null,null
5.2368,null,0.328261,null,null
-5.16338,null,null,-3.30505,null
-0.00485417,null,null,null,-0.0035463
0.981679,0.00357754,null,null,null
5.38924,null,1.19496,null,null
-5.51807,null,null,-1.90616,null
-0.0005611,null,null,null,-0.00787324
0.9783,0.00461808,null,null,null
5.29866,null,1.628,null,null
-5.40614,null,null,-1.19766,null
0.00465806,null,null,null,-0.00915397
0.979101,0.00648509,null,null,null
4.79464,null,2.01368,null,null
-4.53437,null,null,-1.15699,null
0.0101015,null,null,null,-0.00384536
0.978779,0.0088049,null,null,null
4.7933,null,1.07151,null,null
-4.46631,null,null,-1.34207,null
0.01521,null,null,null,0.011042
0.975506,0.00607934,null,null,null
4.39177,null,1.51819,null,null
-4.59921,null,null,-0.741058,null
0.0148891,null,null,null,0.00329657
0.972564,0.0102845,null,null,null
4.49859,null,1.67732,null,null
-4.92706,null,null,-0.349449,null
0.0124954,null,null,null,-0.00523076
0.973496,0.0121056,null,null,null
4.39032,null,1.71374,null,null
-5.00684,null,null,-0.467697,null
-0.00805217,null,null,null,-0.00552236
0.973371,0.0135599,null,null,null
3.61837,null,1.33459,null,null
-4.66945,null,null,-1.06363,null
-0.00108251,null,null,null,-0.0103278
0.978747,0.00916865,null,null,null
3.09145,null,1.55727,null,null
-4.98998,null,null,0.443817,null
-0.00312503,null,null,null,0.000914041
0.979282,0.00988724,null,null,null
3.00805,null,1.44191,null,null
-5.01365,null,null,0.674149,null
-0.00565964,null,null,null,-0.00401031
