t,cg_iters
1,51916
2,51542
3,51281
4,51174
5,51089
6,51645
7,51117
8,51690
9,51493
10,51279
11,16745
12,16456
13,16556
14,16646
15,16725
16,16998
17,17049
18,16952
19,16786
20,16839
21,8533
22,8531
23,8625
24,8691
25,8611
26,8611
27,8616
28,8609
29,8651
30,8650
31,8732
32,8604
33,8584
34,8588
35,8585
36,8640
37,8690
38,8673
39,8651
40,8637
41,8532
42,8605
43,8684
44,8703
45,8535
46,8565
47,8633
48,8631
49,8596
50,8717
51,8095
52,8092
53,8154
54,8040
55,8079
56,8171
57,8215
58,8237
59,8133
60,8126
61,8070
62,8230
63,8203
64,8324
65,8255
66,8110
67,8084
68,8124
69,8199
70,8233
71,8152
72,8083
73,8179
74,8183
75,8144
76,8184
77,8229
78,8159
79,8104
80,8242
81,8102
82,8041
83,8010
84,7977
85,7946
86,7999
87,8115
88,8053
89,7909
90,7934
91,7943
92,8030
93,7926
94,7978
95,7959
96,7884
97,7895
98,7910
99,7947
100,8019
101,7995
102,8053
103,8047
104,8204
105,8348
106,8181
107,8134
108,8225
109,8165
110,8114
111,8180
112,8192
113,8187
114,8142
115,8195
116,8208
117,8194
118,8148
119,8146
120,8198
121,8104
122,8035
123,7976
124,8098
125,8037
126,8153
127,8162
128,8083
129,8012
130,8040
131,8062
132,7988
133,8016
134,8032
135,8085
136,8021
137,8093
138,8159
139,8085
140,8008
141,8032
142,8087
143,8023
144,8119
145,8088
146,8105
147,8134
148,8105
149,8072
150,8011
151,8060
152,8114
153,8107
154,8130
155,8042
156,8123
157,8113
158,8130
159,8191
160,8156
161,8121
162,8195
163,8120
164,8089
165,8236
166,8321
167,8344
168,8253
169,8175
170,8259
171,8211
172,8148
173,8253
174,8132
175,8236
176,8155
177,8140
178,8232
179,8147
180,8167
181,8405
182,8277
183,8313
184,8231
185,8204
186,8168
187,8192
188,8231
189,8130
190,8170
191,8238
192,8388
193,8307
194,8246
195,8318
196,8449
197,8279
198,8182
199,8160
200,8189
201,8205
202,8270
203,8215
204,8259
205,8433
206,8383
207,8375
208,8182
209,8227
210,8164
211,8212
212,8281
213,8252
214,8139
215,8213
216,8176
217,8133
218,8142
219,8288
220,8211
221,8222
222,8159
223,8190
224,8167
225,8173
226,8182
227,8238
228,8391
229,8330
230,8310
231,8205
232,8246
233,8233
234,8186
235,8213
236,8141
237,8105
238,8222
239,8208
240,8266
241,8202
242,8131
243,8154
244,8126
245,8172
246,8304
