ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995067,0.0264515,null,null,null
0.481876,null,0.179845,null,null
-0.550119,null,null,-0.226101,null
0.000838235,null,null,null,0.00205448
0.995071,0.0261134,null,null,null
0.440316,null,0.241742,null,null
-0.590366,null,null,-0.243796,null
0.00120724,null,null,null,-0.00196087
0.9952,0.0215289,null,null,null
0.489528,null,0.247526,null,null
-0.574734,null,null,-0.289039,null
0.00493257,null,null,null,-0.00312076
0.995267,0.0221562,null,null,null
0.447004,null,0.228835,null,null
-0.514694,null,null,-0.271817,null
0.00246508,null,null,null,-0.000442294
0.995264,0.0218032,null,null,null
0.447399,null,0.237662,null,null
-0.615772,null,null,-0.209558,null
0.00435399,null,null,null,-1.67635e-05
0.995317,0.0192999,null,null,null
0.469749,null,0.218516,null,null
-0.533181,null,null,-0.246644,null
0.00219243,null,null,null,-0.00529959
0.995269,0.0170916,null,null,null
0.526239,null,0.16501,null,null
-0.537355,null,null,-0.246289,null
-0.000744554,null,null,null,-0.000193571
0.995152,0.018712,null,null,null
0.54045,null,0.138648,null,null
-0.52578,null,null,-0.281521,null
-0.00230216,null,null,null,0.000514313
0.995265,0.016372,null,null,null
0.552364,null,0.0854722,null,null
-0.4838,null,null,-0.246329,null
-0.00330305,null,null,null,0.0010516
0.99533,0.014089,null,null,null
0.582256,null,0.0103091,null,null
-0.489042,null,null,-0.259962,null
-0.00324765,null,null,null,0.00055826
0.995336,0.0106912,null,null,null
0.602005,null,0.0176551,null,null
-0.551667,null,null,-0.227161,null
-0.00404528,null,null,null,5.34321e-05
0.995339,0.0084744,null,null,null
0.600176,null,0.0415339,null,null
-0.53472,null,null,-0.223354,null
-0.0011736,null,null,null,6.06216e-05
0.995414,0.00971823,null,null,null
0.584416,null,0.0733557,null,null
-0.505363,null,null,-0.269654,null
-0.00219994,null,null,null,-0.00141374
0.99544,0.00348365,null,null,null
0.584448,null,0.105446,null,null
-0.518031,null,null,-0.204796,null
0.00195401,null,null,null,-0.00244729
0.995341,0.00456288,null,null,null
0.57796,null,0.104273,null,null
-0.515056,null,null,-0.135846,null
0.00496125,null,null,null,-0.00337149
0.995328,0.00653445,null,null,null
0.537025,null,0.145622,null,null
-0.542546,null,null,-0.115164,null
0.00483521,null,null,null,-0.000935525
0.995341,0.0088955,null,null,null
0.56332,null,0.0813471,null,null
-0.545489,null,null,-0.131213,null
0.00571536,null,null,null,0.00181189
0.99529,0.00606788,null,null,null
0.546596,null,0.105743,null,null
-0.538684,null,null,-0.0691148,null
0.00474885,null,null,null,0.00178775
0.995273,0.0105527,null,null,null
0.514635,null,0.103463,null,null
-0.578709,null,null,-0.0266894,null
0.00390759,null,null,null,-0.00120165
0.995263,0.0122442,null,null,null
