ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995399,0.00189591,null,null,null
0.314255,null,0.263172,null,null
0.0159493,null,null,-0.127324,null
0.000400637,null,null,null,-0.00132974
0.995399,0.00189591,null,null,null
0.314255,null,0.263172,null,null
0.0159493,null,null,-0.127324,null
0.000400637,null,null,null,-0.00132974
0.995399,0.00189591,null,null,null
0.314255,null,0.263172,null,null
0.0159493,null,null,-0.127324,null
0.000400637,null,null,null,-0.00132974
0.995443,0.0033768,null,null,null
0.340366,null,0.256012,null,null
0.0211631,null,null,-0.120943,null
-0.00401204,null,null,null,-0.000485187
0.995554,0.00191261,null,null,null
0.390611,null,0.222051,null,null
-0.013334,null,null,-0.168214,null
-0.00227314,null,null,null,-0.00247691
0.995464,-0.00179365,null,null,null
0.39871,null,0.212322,null,null
0.0332091,null,null,-0.13961,null
-0.00217578,null,null,null,-6.88905e-05
0.995446,0.00230564,null,null,null
0.334271,null,0.261834,null,null
0.0475949,null,null,-0.147539,null
-0.00110552,null,null,null,0.000216951
0.995374,-0.00370246,null,null,null
0.282591,null,0.250604,null,null
0.0119107,null,null,-0.149619,null
-0.00511228,null,null,null,0.00203981
0.995356,-0.00570415,null,null,null
0.297595,null,0.232137,null,null
0.0270404,null,null,-0.171451,null
-0.00216777,null,null,null,6.37777e-05
0.995266,-0.00826161,null,null,null
0.269522,null,0.244955,null,null
0.0136507,null,null,-0.148949,null
-0.00463976,null,null,null,-0.00124391
0.995245,-0.00526203,null,null,null
0.281124,null,0.221963,null,null
0.023739,null,null,-0.177792,null
0.00160905,null,null,null,-0.00183714
0.995209,-0.00889296,null,null,null
0.301131,null,0.19063,null,null
0.00736969,null,null,-0.208885,null
0.0029454,null,null,null,-0.000421265
0.995265,-0.0110294,null,null,null
0.317254,null,0.173355,null,null
-0.0331528,null,null,-0.259717,null
-0.00201801,null,null,null,0.00122956
0.995274,-0.0097461,null,null,null
0.378129,null,0.120123,null,null
-0.0812231,null,null,-0.247251,null
-0.0014476,null,null,null,-0.000844733
0.995335,-0.0078378,null,null,null
0.363474,null,0.089479,null,null
-0.100638,null,null,-0.227263,null
-0.000449756,null,null,null,-0.00238306
0.995271,-0.00895334,null,null,null
0.339479,null,0.100399,null,null
-0.136421,null,null,-0.226866,null
0.000165791,null,null,null,-0.00360105
0.995226,-0.0104956,null,null,null
0.281685,null,-0.00301445,null,null
-0.107483,null,null,-0.180385,null
0.00176704,null,null,null,-0.000241896
0.995214,-0.00649144,null,null,null
0.28404,null,0.0415633,null,null
-0.171026,null,null,-0.129695,null
-0.000527019,null,null,null,-0.00363361
0.995281,-0.00728425,null,null,null
0.217899,null,0.015979,null,null
-0.0665615,null,null,-0.148602,null
-0.00655827,null,null,null,-0.0017429
0.995225,-0.00501595,null,null,null
0.249287,null,-0.0409785,null,null
-0.123022,null,null,-0.128205,null
-0.00258675,null,null,null,-0.00223755
0.995225,-0.00501595,null,null,null
0.249287,null,-0.0409785,null,null
-0.123022,null,null,-0.128205,null
-0.00258675,null,null,null,-0.00223755
0.995247,-0.000473395,null,null,null
0.264299,null,-0.0504117,null,null
-0.115675,null,null,-0.141772,null
-0.00407823,null,null,null,-0.000321127
0.995269,-0.00134856,null,null,null
0.277641,null,0.00480451,null,null
-0.121792,null,null,-0.132794,null
-0.00228265,null,null,null,-0.0029028
0.995205,-0.00488448,null,null,null
0.282782,null,-0.0486205,null,null
-0.154281,null,null,-0.132087,null
-0.00159194,null,null,null,-0.000913161
0.995152,-0.0105617,null,null,null
0.284624,null,-0.0222701,null,null
-0.148572,null,null,-0.129641,null
-0.00383281,null,null,null,-0.00536141
0.995084,-0.0140407,null,null,null
0.343481,null,0.0524054,null,null
-0.185918,null,null,-0.131026,null
0.000253232,null,null,null,-0.00563541
0.995084,-0.0140407,null,null,null
0.343481,null,0.0524054,null,null
-0.185918,null,null,-0.131026,null
0.000253232,null,null,null,-0.00563541
0.995075,-0.012265,null,null,null
0.455276,null,0.0243473,null,null
-0.168492,null,null,-0.115438,null
-0.00290675,null,null,null,0.00016686
0.995095,-0.0165765,null,null,null
0.412679,null,0.024154,null,null
-0.145476,null,null,-0.137705,null
-0.00367976,null,null,null,0.00174144
0.99503,-0.0206787,null,null,null
0.378314,null,0.036592,null,null
-0.168241,null,null,-0.16896,null
-0.00145127,null,null,null,0.00254095
0.994929,-0.0230276,null,null,null
0.41999,null,0.015522,null,null
-0.175996,null,null,-0.110611,null
-0.0053379,null,null,null,-0.00308041
0.994958,-0.0215088,null,null,null
0.329408,null,0.0696811,null,null
-0.183649,null,null,-0.162824,null
3.10346e-05,null,null,null,-0.00207864
0.995085,-0.0161515,null,null,null
0.356735,null,0.0722152,null,null
-0.192213,null,null,-0.0903484,null
-0.00088767,null,null,null,-0.00155786
0.994984,-0.0176589,null,null,null
0.316454,null,0.016369,null,null
-0.177017,null,null,-0.0968352,null
0.000806597,null,null,null,-0.00148836
0.994866,-0.0181916,null,null,null
0.261915,null,0.0503019,null,null
-0.218621,null,null,-0.164879,null
-0.00474727,null,null,null,0.00108922
0.995012,-0.0173027,null,null,null
0.325226,null,-0.00470587,null,null
-0.193881,null,null,-0.103874,null
-0.0051604,null,null,null,0.00563941
0.994941,-0.0133441,null,null,null
0.312918,null,0.0193639,null,null
-0.206909,null,null,-0.0919814,null
-0.00172216,null,null,null,0.00334951
0.994912,-0.0174874,null,null,null
0.346601,null,0.0720801,null,null
-0.167905,null,null,-0.143946,null
-0.00442983,null,null,null,0.000737149
0.994877,-0.0202354,null,null,null
0.340125,null,0.0208659,null,null
-0.192581,null,null,-0.092706,null
-0.00472261,null,null,null,-0.00259508
0.995043,-0.0177886,null,null,null
0.359405,null,0.0601457,null,null
-0.123857,null,null,-0.10751,null
0.000533774,null,null,null,-0.00467479
0.994903,-0.0153186,null,null,null
0.408319,null,0.0853174,null,null
-0.0789869,null,null,-0.108677,null
0.00380184,null,null,null,-0.000781944
