t,N_f,N_g
3060,30,360
3070,30,360
3080,30,360
3090,30,360
3100,30,360
3110,30,360
3120,30,360
3130,30,360
3140,30,360
3150,30,360
3160,30,360
3170,30,360
3180,30,360
3190,30,360
3200,30,360
3210,30,360
3220,30,360
3230,30,360
3240,30,360
3250,30,360
3260,30,360
3270,30,360
3280,30,360
3290,30,360
3300,30,360
3310,30,360
3320,30,360
3330,30,360
3340,30,360
3350,30,360
3360,30,360
3370,30,360
3380,30,360
3390,30,360
3400,30,360
3410,30,360
3420,30,360
3430,30,360
3440,30,360
3450,30,360
3460,30,360
3470,30,360
3480,30,360
3490,30,360
3500,30,360
3510,30,360
3520,30,360
3530,30,360
3540,30,360
3550,30,360
3560,30,360
3570,30,360
3580,30,360
3590,30,360
3600,30,360
3610,30,360
3620,30,360
3630,30,360
3640,30,360
3650,30,360
3660,30,360
3670,30,360
3680,30,360
3690,30,360
3700,30,360
3710,30,360
3720,30,360
3730,30,360
3740,30,360
3750,30,360
3760,30,360
3770,30,360
3780,30,360
3790,30,360
3800,30,360
3810,30,360
3820,30,360
3830,30,360
3840,30,360
3850,30,360
3860,30,360
3870,30,360
3880,30,360
3890,30,360
3900,30,360
3910,30,360
3920,30,360
3930,30,360
3940,30,360
3950,30,360
3960,30,360
3970,30,360
3980,30,360
3990,30,360
4000,30,360
4010,30,360
4020,30,360
4030,30,360
4040,30,360
4050,30,360
4060,30,360
4070,30,360
4080,30,360
4090,30,360
4100,30,360
4110,30,360
4120,30,360
4130,30,360
4140,30,360
4150,30,360
4160,30,360
4170,30,360
4180,30,360
4190,30,360
4200,30,360
4210,30,360
4220,30,360
4230,30,360
4240,30,360
4250,30,360
4260,30,360
4270,30,360
4280,30,360
4290,30,360
4300,30,360
4310,30,360
4320,30,360
4330,30,360
4340,30,360
4350,30,360
4360,30,360
4370,30,360
4380,30,360
4390,30,360
4400,30,360
4410,30,360
4420,30,360
4430,30,360
4440,30,360
4450,30,360
4460,30,360
4470,30,360
4480,30,360
4490,30,360
4500,30,360
4510,30,360
4520,30,360
4530,30,360
4540,30,360
4550,30,360
4560,30,360
4570,30,360
4580,30,360
4590,30,360
4600,30,360
4610,30,360
4620,30,360
4630,30,360
4640,30,360
4650,30,360
4660,30,360
4670,30,360
4680,30,360
4690,30,360
4700,30,360
4710,30,360
4720,30,360
4730,30,360
4740,30,360
4750,30,360
4760,30,360
4770,30,360
4780,30,360
4790,30,360
4800,30,360
4810,30,360
4820,30,360
4830,30,360
4840,30,360
4850,30,360
4860,30,360
4870,30,360
4880,30,360
4890,30,360
4900,30,360
4910,30,360
4920,30,360
4930,30,360
4940,30,360
4950,30,360
4960,30,360
4970,30,360
4980,30,360
4990,30,360
5000,30,360
