t,cg_iters
1,13754
2,13712
3,13707
4,13775
5,13939
6,13877
7,13834
8,14077
9,13948
10,13849
11,14038
12,14002
13,14116
14,13945
15,13936
16,13984
17,13860
18,13824
19,14041
20,14113
21,6460
22,6401
23,6371
24,6427
25,6494
26,6452
27,6433
28,6442
29,6471
30,6425
31,6465
32,6442
33,6490
34,6395
35,6465
36,6512
37,6452
38,6405
39,6446
40,6411
41,6484
42,6520
43,6444
44,6421
45,6429
46,6435
47,6469
48,6433
49,6437
50,6432
51,6430
52,6535
53,6523
54,6494
55,6486
56,6533
57,6592
58,6542
59,6583
60,6544
61,6551
62,6536
63,6496
64,6506
65,6457
66,6462
67,6499
68,6519
69,6459
70,6495
71,6570
72,6607
73,6678
74,6591
75,6551
76,6511
77,6445
78,6449
79,6500
80,6500
81,6543
82,6498
83,6487
84,6516
85,6431
86,6491
87,6461
88,6505
89,6479
90,6562
91,6577
92,6552
93,6543
94,6591
95,6604
96,6581
97,6557
98,6489
99,6518
100,6427
101,6441
102,6564
103,6492
104,6539
105,6491
106,6433
107,6475
108,6518
109,6516
110,6508
111,6482
112,6513
113,6449
114,6489
115,6485
116,6489
117,6547
118,6483
119,6494
120,6543
121,6524
122,6549
123,6569
124,6492
125,6520
126,6478
127,6488
128,6561
129,6491
130,6508
131,6504
132,6567
133,6529
134,6535
135,6564
136,6564
137,6555
138,6594
139,6545
140,6479
141,6503
142,6621
143,6553
144,6534
145,6597
146,6586
147,6547
148,6556
149,6589
150,6590
151,6586
152,6558
153,6511
154,6442
155,6570
156,6550
157,6538
158,6522
159,6590
160,6526
161,6443
162,6481
163,6531
164,6520
165,6516
166,6440
167,6479
168,6504
169,6508
170,6442
171,6434
172,6560
173,6655
174,6543
175,6554
176,6450
177,6463
178,6445
179,6559
180,6567
181,6475
182,6531
183,6579
184,6549
185,6667
186,6612
187,6558
188,6567
189,6532
190,6513
191,6551
192,6556
193,6564
194,6484
195,6524
196,6514
197,6528
198,6556
199,6527
200,6608
201,6493
202,6496
203,6468
204,6572
205,6556
206,6507
207,6538
208,6625
209,6492
210,6529
211,6527
212,6516
213,6532
214,6540
215,6510
216,6537
217,6513
218,6527
219,6548
220,6614
221,6530
222,6576
223,6446
224,6515
225,6442
226,6521
227,6464
228,6546
229,6624
230,6541
231,6530
232,6447
233,6485
234,6576
235,6528
236,6511
237,6462
238,6458
239,6569
240,6489
241,6573
242,6535
243,6563
244,6523
245,6526
246,6583
247,6632
248,6555
249,6579
250,6620
251,6527
252,6547
253,6498
254,6508
255,6539
256,6581
257,6619
258,6609
259,6521
260,6563
261,6581
262,6590
263,6606
264,6565
265,6653
266,6599
267,6504
268,6520
269,6448
270,6468
271,6497
272,6489
273,6472
274,6432
275,6448
276,6463
277,6452
278,6483
279,6460
280,6452
281,6484
282,6496
283,6445
284,6471
285,6470
286,6512
287,6495
288,6440
289,6547
290,6509
291,6451
292,6476
293,6482
294,6530
295,6463
296,6476
297,6442
298,6497
