ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995081,0.0111616,null,null,null
-0.276282,null,-0.0244694,null,null
-0.0912019,null,null,0.24074,null
0.000993705,null,null,null,-0.00323114
0.994927,0.0171509,null,null,null
-0.318486,null,-0.00501841,null,null
-0.0730256,null,null,0.320166,null
-0.00104063,null,null,null,-0.00569366
0.995009,0.0141886,null,null,null
-0.370764,null,-0.00362182,null,null
-0.0147563,null,null,0.296669,null
0.00608549,null,null,null,0.00354122
0.994939,0.016197,null,null,null
-0.331417,null,0.0508641,null,null
-0.0454632,null,null,0.334531,null
-0.00224495,null,null,null,0.00184744
0.995021,0.0127915,null,null,null
-0.333122,null,-0.0227741,null,null
0.0722823,null,null,0.348863,null
0.00609755,null,null,null,-0.00129765
0.995112,0.0112213,null,null,null
-0.335216,null,-0.0319569,null,null
-0.053746,null,null,0.380859,null
0.00184179,null,null,null,-0.00303709
0.995001,0.00978845,null,null,null
-0.326216,null,-0.0408264,null,null
-0.0735766,null,null,0.324751,null
-0.000423979,null,null,null,-0.00623505
0.994995,-0.0024636,null,null,null
-0.34495,null,0.010213,null,null
-0.137361,null,null,0.294829,null
-0.00463525,null,null,null,-0.000709844
0.995056,-0.00474104,null,null,null
-0.308235,null,-0.0112223,null,null
-0.0964816,null,null,0.327302,null
0.0018015,null,null,null,0.0073056
0.995041,-0.000301522,null,null,null
-0.246864,null,0.127645,null,null
-0.0496184,null,null,0.356776,null
0.00184631,null,null,null,0.00533395
0.995041,-0.000301522,null,null,null
-0.246864,null,0.127645,null,null
-0.0496184,null,null,0.356776,null
0.00184631,null,null,null,0.00533395
0.995041,-0.000301522,null,null,null
-0.246864,null,0.127645,null,null
-0.0496184,null,null,0.356776,null
0.00184631,null,null,null,0.00533395
0.99516,-0.00132925,null,null,null
-0.346851,null,0.072637,null,null
-0.157108,null,null,0.309821,null
-0.00184476,null,null,null,0.00155707
0.995001,0.00402469,null,null,null
-0.401479,null,0.0937146,null,null
-0.156426,null,null,0.330018,null
-0.00501934,null,null,null,9.23023e-05
0.995108,0.00134377,null,null,null
-0.420947,null,0.128328,null,null
-0.25557,null,null,0.262724,null
-0.00795658,null,null,null,-0.0013977
0.995108,0.00134377,null,null,null
-0.420947,null,0.128328,null,null
-0.25557,null,null,0.262724,null
-0.00795658,null,null,null,-0.0013977
0.995062,-0.00473024,null,null,null
-0.362911,null,0.179381,null,null
-0.257866,null,null,0.175449,null
0.000869925,null,null,null,-0.00624265
0.995039,-0.00576121,null,null,null
-0.37225,null,0.197731,null,null
-0.246003,null,null,0.232921,null
-0.00067692,null,null,null,-0.00165401
0.995159,-0.00180539,null,null,null
-0.318026,null,0.134061,null,null
-0.356623,null,null,0.159626,null
-0.0012746,null,null,null,-0.00172546
0.995003,0.00648663,null,null,null
-0.37512,null,0.167424,null,null
-0.236272,null,null,0.200517,null
-0.00439454,null,null,null,-0.00246622
0.995035,0.0126454,null,null,null
-0.392294,null,0.109819,null,null
