ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.953921,-0.00852537,null,null,null
0.0536736,null,-0.0673504,null,null
-0.0136344,null,null,-0.0190967,null
-0.00825976,null,null,null,0.000961016
0.954295,-0.00892037,null,null,null
0.0543363,null,-0.0518385,null,null
-0.00867142,null,null,0.00172117,null
-0.000582434,null,null,null,0.00123997
0.958242,-0.00969682,null,null,null
0.052539,null,-0.0616787,null,null
-0.0132731,null,null,0.0122357,null
0.00182664,null,null,null,0.00464837
0.95434,-0.0102651,null,null,null
0.0684921,null,-0.0880449,null,null
-0.0129579,null,null,0.00728975,null
0.0030574,null,null,null,0.00365754
0.946728,-0.0120779,null,null,null
0.0572766,null,-0.10842,null,null
-0.0276267,null,null,0.00600411,null
0.0023874,null,null,null,0.00205019
0.946829,-0.0156767,null,null,null
0.0406987,null,-0.107961,null,null
-0.0314501,null,null,-0.00801944,null
0.00424557,null,null,null,0.00032816
0.943959,-0.0123927,null,null,null
0.0384649,null,-0.10698,null,null
-0.0382441,null,null,-0.010139,null
-0.00282739,null,null,null,0.00370373
0.94199,-0.0109014,null,null,null
0.0717061,null,-0.129965,null,null
-0.0335201,null,null,-0.00378234,null
-0.00528039,null,null,null,0.00789258
0.946407,-0.011997,null,null,null
0.0318515,null,-0.162966,null,null
-0.0773107,null,null,-0.0041766,null
-0.00210271,null,null,null,0.00131872
0.945306,-0.0163828,null,null,null
0.0675475,null,-0.201766,null,null
-0.074163,null,null,0.00615539,null
0.00261916,null,null,null,0.00282987
0.943056,-0.0195447,null,null,null
0.0576461,null,-0.168985,null,null
-0.0966894,null,null,1.74805e-05,null
-0.0026184,null,null,null,-0.00381975
0.948444,-0.0186544,null,null,null
0.0787245,null,-0.170714,null,null
-0.0595925,null,null,0.014303,null
0.00436199,null,null,null,0.000913501
0.954327,-0.0214099,null,null,null
0.0669075,null,-0.163555,null,null
-0.0678944,null,null,-0.00285842,null
0.0024318,null,null,null,0.00128665
0.954327,-0.0214099,null,null,null
0.0669075,null,-0.163555,null,null
-0.0678944,null,null,-0.00285842,null
0.0024318,null,null,null,0.00128665
0.959505,-0.0203614,null,null,null
0.0792348,null,-0.159889,null,null
-0.0559136,null,null,-0.0113515,null
-0.00063969,null,null,null,-0.00412977
0.956183,-0.0243667,null,null,null
0.0459608,null,-0.174426,null,null
-0.0230214,null,null,0.00802765,null
-0.00351981,null,null,null,-0.00158705
0.951774,-0.0276064,null,null,null
0.0716811,null,-0.221075,null,null
-0.0507546,null,null,-0.0107537,null
-0.00157147,null,null,null,0.00582353
0.947839,-0.0188474,null,null,null
0.0713,null,-0.224231,null,null
-0.0232579,null,null,-0.00570854,null
-0.00459402,null,null,null,0.00153106
0.945251,-0.00801947,null,null,null
0.0951083,null,-0.198131,null,null
0.000821059,null,null,-0.00479156,null
-0.000519775,null,null,null,7.8074e-05
0.945251,-0.00801947,null,null,null
0.0951083,null,-0.198131,null,null
0.000821059,null,null,-0.00479156,null
-0.000519775,null,null,null,7.8074e-05
0.945251,-0.00801947,null,null,null
0.0951083,null,-0.198131,null,null
0.000821059,null,null,-0.00479156,null
-0.000519775,null,null,null,7.80737e-05
0.945251,-0.00801947,null,null,null
0.0951083,null,-0.198131,null,null
0.000821059,null,null,-0.00479156,null
